datetime,aggregate,tv,fridge,washing_machine
2024-07-21 20:14:00+00:00,240.0,39.0,130.0,71.0
2024-07-21 20:14:01+00:00,217.0,38.0,132.0,47.0
2024-07-21 20:14:02+00:00,218.0,34.0,131.0,53.0
2024-07-21 20:14:03+00:00,235.0,39.0,132.0,64.0
2024-07-21 20:14:04+00:00,230.0,36.0,131.0,63.0
2024-07-21 20:14:05+00:00,220.0,37.0,131.0,52.0
2024-07-21 20:14:06+00:00,222.0,40.0,131.0,51.0
2024-07-21 20:14:07+00:00,225.0,40.0,130.0,55.0
2024-07-21 20:14:08+00:00,217.0,34.0,131.0,52.0
2024-07-21 20:14:09+00:00,241.0,55.0,132.0,54.0
2024-07-21 20:14:10+00:00,257.0,54.0,131.0,72.0
2024-07-21 20:14:11+00:00,237.0,42.0,127.0,68.0
2024-07-21 20:14:12+00:00,252.0,34.0,131.0,87.0
2024-07-21 20:14:13+00:00,219.0,35.0,132.0,52.0
2024-07-21 20:14:14+00:00,217.0,40.0,130.0,47.0
2024-07-21 20:14:15+00:00,218.0,40.0,130.0,48.0
2024-07-21 20:14:16+00:00,233.0,43.0,129.0,61.0
2024-07-21 20:14:17+00:00,212.0,35.0,130.0,47.0
2024-07-21 20:14:18+00:00,229.0,38.0,130.0,61.0
2024-07-21 20:14:19+00:00,244.0,41.0,130.0,73.0
2024-07-21 20:14:20+00:00,224.0,33.0,131.0,60.0
2024-07-21 20:14:21+00:00,217.0,36.0,131.0,50.0
2024-07-21 20:14:22+00:00,258.0,48.0,130.0,80.0
2024-07-21 20:14:23+00:00,221.0,43.0,131.0,47.0
2024-07-21 20:14:24+00:00,221.0,42.0,131.0,48.0
2024-07-21 20:14:25+00:00,216.0,37.0,131.0,48.0
2024-07-21 20:14:26+00:00,224.0,38.0,131.0,55.0
2024-07-21 20:14:27+00:00,213.0,35.0,130.0,48.0
2024-07-21 20:14:28+00:00,226.0,37.0,131.0,58.0
2024-07-21 20:14:29+00:00,214.0,37.0,131.0,46.0
2024-07-21 20:14:30+00:00,235.0,41.0,130.0,64.0
2024-07-21 20:14:31+00:00,233.0,51.0,132.0,50.0
2024-07-21 20:14:32+00:00,215.0,38.0,131.0,46.0
2024-07-21 20:14:33+00:00,215.0,35.0,131.0,49.0
2024-07-21 20:14:34+00:00,227.0,41.0,130.0,56.0
2024-07-21 20:14:35+00:00,227.0,40.0,130.0,57.0
2024-07-21 20:14:36+00:00,243.0,62.0,130.0,51.0
2024-07-21 20:14:37+00:00,219.0,40.0,131.0,48.0
2024-07-21 20:14:38+00:00,218.0,35.0,130.0,53.0
2024-07-21 20:14:39+00:00,216.0,35.0,131.0,50.0
2024-07-21 20:14:40+00:00,221.0,36.0,131.0,54.0
2024-07-21 20:14:41+00:00,219.0,34.0,130.0,55.0
2024-07-21 20:14:42+00:00,217.0,41.0,130.0,46.0
2024-07-21 20:14:43+00:00,263.0,35.0,130.0,98.0
2024-07-21 20:14:44+00:00,217.0,38.0,131.0,48.0
2024-07-21 20:14:45+00:00,217.0,41.0,131.0,45.0
2024-07-21 20:14:46+00:00,223.0,44.0,131.0,48.0
2024-07-21 20:14:47+00:00,211.0,35.0,129.0,47.0
2024-07-21 20:14:48+00:00,211.0,37.0,129.0,45.0
2024-07-21 20:14:49+00:00,231.0,39.0,131.0,61.0
2024-07-21 20:14:50+00:00,217.0,39.0,129.0,49.0
2024-07-21 20:14:51+00:00,214.0,37.0,130.0,47.0
2024-07-21 20:14:52+00:00,214.0,35.0,127.0,52.0
2024-07-21 20:14:53+00:00,228.0,39.0,130.0,59.0
2024-07-21 20:14:54+00:00,220.0,39.0,128.0,53.0
2024-07-21 20:14:55+00:00,211.0,36.0,128.0,47.0
2024-07-21 20:14:56+00:00,207.0,33.0,129.0,45.0
2024-07-21 20:14:57+00:00,215.0,38.0,129.0,48.0
2024-07-21 20:14:58+00:00,227.0,38.0,129.0,60.0
2024-07-21 20:14:59+00:00,218.0,37.0,129.0,52.0
2024-07-21 20:15:00+00:00,211.0,36.0,128.0,47.0
2024-07-21 20:15:01+00:00,237.0,47.0,130.0,60.0
2024-07-21 20:15:02+00:00,225.0,43.0,130.0,52.0
2024-07-21 20:15:03+00:00,223.0,42.0,128.0,53.0
2024-07-21 20:15:04+00:00,235.0,39.0,128.0,68.0
2024-07-21 20:15:05+00:00,236.0,40.0,128.0,68.0
2024-07-21 20:15:06+00:00,240.0,60.0,130.0,50.0
2024-07-21 20:15:07+00:00,218.0,39.0,129.0,50.0
2024-07-21 20:15:08+00:00,225.0,37.0,129.0,59.0
2024-07-21 20:15:09+00:00,214.0,39.0,128.0,47.0
2024-07-21 20:15:10+00:00,216.0,44.0,128.0,44.0
2024-07-21 20:15:11+00:00,253.0,39.0,128.0,86.0
2024-07-21 20:15:12+00:00,216.0,38.0,128.0,50.0
2024-07-21 20:15:13+00:00,241.0,40.0,129.0,72.0
2024-07-21 20:15:14+00:00,217.0,37.0,129.0,51.0
2024-07-21 20:15:15+00:00,216.0,36.0,129.0,51.0
2024-07-21 20:15:16+00:00,212.0,36.0,127.0,49.0
2024-07-21 20:15:17+00:00,222.0,35.0,128.0,59.0
2024-07-21 20:15:18+00:00,239.0,63.0,128.0,48.0
2024-07-21 20:15:19+00:00,213.0,34.0,129.0,50.0
2024-07-21 20:15:20+00:00,227.0,49.0,129.0,49.0
2024-07-21 20:15:21+00:00,246.0,33.0,129.0,84.0
2024-07-21 20:15:22+00:00,227.0,46.0,129.0,52.0
2024-07-21 20:15:23+00:00,240.0,39.0,128.0,73.0
2024-07-21 20:15:24+00:00,210.0,33.0,128.0,49.0
2024-07-21 20:15:25+00:00,222.0,40.0,129.0,53.0
2024-07-21 20:15:26+00:00,220.0,39.0,130.0,51.0
2024-07-21 20:15:27+00:00,213.0,36.0,129.0,48.0
2024-07-21 20:15:28+00:00,228.0,54.0,128.0,46.0
2024-07-21 20:15:29+00:00,212.0,35.0,129.0,48.0
2024-07-21 20:15:30+00:00,250.0,40.0,128.0,82.0
2024-07-21 20:15:31+00:00,249.0,53.0,129.0,67.0
2024-07-21 20:15:32+00:00,227.0,38.0,129.0,60.0
2024-07-21 20:15:33+00:00,216.0,38.0,130.0,48.0
2024-07-21 20:15:34+00:00,228.0,45.0,130.0,53.0
2024-07-21 20:15:35+00:00,213.0,37.0,127.0,49.0
2024-07-21 20:15:36+00:00,237.0,58.0,130.0,49.0
2024-07-21 20:15:37+00:00,245.0,67.0,129.0,49.0
2024-07-21 20:15:38+00:00,235.0,49.0,128.0,58.0
2024-07-21 20:15:39+00:00,213.0,37.0,128.0,48.0
2024-07-21 20:15:40+00:00,211.0,37.0,129.0,45.0
2024-07-21 20:15:41+00:00,230.0,53.0,128.0,49.0
2024-07-21 20:15:42+00:00,218.0,39.0,128.0,51.0
2024-07-21 20:15:43+00:00,239.0,63.0,128.0,48.0
2024-07-21 20:15:44+00:00,226.0,49.0,128.0,49.0
2024-07-21 20:15:45+00:00,234.0,56.0,128.0,50.0
