datetime,aggregate,tv,fridge,washing_machine
2024-07-23 12:38:15+00:00,117.0,37.0,22.0,58.0
2024-07-23 12:38:16+00:00,116.0,35.0,23.0,58.0
2024-07-23 12:38:17+00:00,113.0,38.0,22.0,53.0
2024-07-23 12:38:18+00:00,116.0,39.0,23.0,54.0
2024-07-23 12:38:19+00:00,146.0,50.0,24.0,72.0
2024-07-23 12:38:20+00:00,117.0,44.0,23.0,50.0
2024-07-23 12:38:21+00:00,114.0,37.0,22.0,55.0
2024-07-23 12:38:22+00:00,113.0,37.0,21.0,55.0
2024-07-23 12:38:23+00:00,111.0,34.0,23.0,54.0
2024-07-23 12:38:24+00:00,141.0,60.0,23.0,58.0
2024-07-23 12:38:25+00:00,122.0,43.0,22.0,57.0
2024-07-23 12:38:26+00:00,145.0,68.0,22.0,55.0
2024-07-23 12:38:27+00:00,140.0,60.0,23.0,57.0
2024-07-23 12:38:28+00:00,129.0,37.0,22.0,70.0
2024-07-23 12:38:29+00:00,110.0,37.0,22.0,51.0
2024-07-23 12:38:30+00:00,114.0,38.0,25.0,51.0
2024-07-23 12:38:31+00:00,110.0,37.0,23.0,50.0
2024-07-23 12:38:32+00:00,138.0,36.0,22.0,80.0
2024-07-23 12:38:33+00:00,122.0,46.0,23.0,53.0
2024-07-23 12:38:34+00:00,137.0,53.0,22.0,62.0
2024-07-23 12:38:35+00:00,114.0,35.0,22.0,57.0
2024-07-23 12:38:36+00:00,111.0,38.0,22.0,51.0
2024-07-23 12:38:37+00:00,110.0,38.0,22.0,50.0
2024-07-23 12:38:38+00:00,115.0,37.0,23.0,55.0
2024-07-23 12:38:39+00:00,112.0,36.0,24.0,52.0
2024-07-23 12:38:40+00:00,120.0,38.0,23.0,59.0
2024-07-23 12:38:41+00:00,127.0,48.0,22.0,57.0
2024-07-23 12:38:42+00:00,112.0,35.0,22.0,55.0
2024-07-23 12:38:43+00:00,156.0,39.0,23.0,94.0
2024-07-23 12:38:44+00:00,149.0,34.0,23.0,92.0
2024-07-23 12:38:45+00:00,109.0,37.0,22.0,50.0
2024-07-23 12:38:46+00:00,140.0,67.0,23.0,50.0
2024-07-23 12:38:47+00:00,114.0,34.0,23.0,57.0
2024-07-23 12:38:48+00:00,108.0,34.0,22.0,52.0
2024-07-23 12:38:49+00:00,131.0,60.0,22.0,49.0
2024-07-23 12:38:50+00:00,123.0,54.0,22.0,47.0
2024-07-23 12:38:51+00:00,128.0,49.0,22.0,57.0
2024-07-23 12:38:52+00:00,136.0,37.0,22.0,77.0
2024-07-23 12:38:53+00:00,122.0,43.0,22.0,57.0
2024-07-23 12:38:54+00:00,115.0,36.0,22.0,57.0
2024-07-23 12:38:55+00:00,120.0,39.0,23.0,58.0
2024-07-23 12:38:56+00:00,119.0,38.0,22.0,59.0
2024-07-23 12:38:57+00:00,143.0,49.0,22.0,72.0
2024-07-23 12:38:58+00:00,142.0,60.0,22.0,60.0
2024-07-23 12:38:59+00:00,125.0,52.0,22.0,51.0
2024-07-23 12:39:00+00:00,120.0,42.0,22.0,56.0
2024-07-23 12:39:01+00:00,118.0,43.0,23.0,52.0
2024-07-23 12:39:02+00:00,141.0,60.0,23.0,58.0
2024-07-23 12:39:03+00:00,110.0,38.0,21.0,51.0
2024-07-23 12:39:04+00:00,115.0,37.0,22.0,56.0
2024-07-23 12:39:05+00:00,126.0,52.0,23.0,51.0
2024-07-23 12:39:06+00:00,149.0,74.0,22.0,53.0
2024-07-23 12:39:07+00:00,136.0,38.0,22.0,76.0
2024-07-23 12:39:08+00:00,145.0,70.0,23.0,52.0
2024-07-23 12:39:09+00:00,120.0,35.0,23.0,62.0
2024-07-23 12:39:10+00:00,115.0,35.0,23.0,57.0
2024-07-23 12:39:11+00:00,145.0,68.0,21.0,56.0
2024-07-23 12:39:12+00:00,148.0,57.0,22.0,69.0
2024-07-23 12:39:13+00:00,121.0,45.0,22.0,54.0
2024-07-23 12:39:14+00:00,126.0,43.0,22.0,61.0
2024-07-23 12:39:15+00:00,107.0,35.0,22.0,50.0
2024-07-23 12:39:16+00:00,114.0,41.0,22.0,51.0
2024-07-23 12:39:17+00:00,121.0,44.0,22.0,55.0
2024-07-23 12:39:18+00:00,117.0,46.0,22.0,49.0
2024-07-23 12:39:19+00:00,117.0,41.0,23.0,53.0
2024-07-23 12:39:20+00:00,120.0,35.0,22.0,63.0
2024-07-23 12:39:21+00:00,122.0,34.0,22.0,66.0
2024-07-23 12:39:22+00:00,107.0,36.0,22.0,49.0
2024-07-23 12:39:23+00:00,122.0,47.0,23.0,52.0
2024-07-23 12:39:24+00:00,126.0,50.0,23.0,53.0
2024-07-23 12:39:25+00:00,113.0,36.0,23.0,54.0
2024-07-23 12:39:26+00:00,111.0,35.0,23.0,53.0
2024-07-23 12:39:27+00:00,170.0,61.0,23.0,86.0
2024-07-23 12:39:28+00:00,110.0,35.0,22.0,53.0
2024-07-23 12:39:29+00:00,110.0,34.0,22.0,54.0
2024-07-23 12:39:30+00:00,131.0,53.0,23.0,55.0
2024-07-23 12:39:31+00:00,118.0,36.0,22.0,60.0
2024-07-23 12:39:32+00:00,116.0,36.0,22.0,58.0
2024-07-23 12:39:33+00:00,117.0,37.0,22.0,58.0
2024-07-23 12:39:34+00:00,115.0,38.0,22.0,55.0
2024-07-23 12:39:35+00:00,127.0,41.0,23.0,63.0
2024-07-23 12:39:36+00:00,115.0,36.0,22.0,57.0
2024-07-23 12:39:37+00:00,145.0,46.0,22.0,77.0
2024-07-23 12:39:38+00:00,115.0,37.0,22.0,56.0
2024-07-23 12:39:39+00:00,120.0,42.0,23.0,55.0
2024-07-23 12:39:40+00:00,141.0,62.0,22.0,57.0
2024-07-23 12:39:41+00:00,130.0,35.0,22.0,73.0
2024-07-23 12:39:42+00:00,114.0,36.0,22.0,56.0
2024-07-23 12:39:43+00:00,161.0,55.0,22.0,84.0
2024-07-23 12:39:44+00:00,121.0,39.0,23.0,59.0
2024-07-23 12:39:45+00:00,121.0,47.0,21.0,53.0
2024-07-23 12:39:46+00:00,113.0,38.0,22.0,53.0
2024-07-23 12:39:47+00:00,115.0,38.0,24.0,53.0
2024-07-23 12:39:48+00:00,124.0,43.0,23.0,58.0
2024-07-23 12:39:49+00:00,104.0,32.0,22.0,50.0
2024-07-23 12:39:50+00:00,115.0,39.0,22.0,54.0
2024-07-23 12:39:51+00:00,114.0,37.0,22.0,55.0
2024-07-23 12:39:52+00:00,113.0,39.0,23.0,51.0
2024-07-23 12:39:53+00:00,112.0,35.0,22.0,55.0
2024-07-23 12:39:54+00:00,110.0,35.0,23.0,52.0
2024-07-23 12:39:55+00:00,112.0,38.0,22.0,52.0
2024-07-23 12:39:56+00:00,107.0,36.0,22.0,49.0
2024-07-23 12:39:57+00:00,121.0,35.0,22.0,64.0
2024-07-23 12:39:58+00:00,110.0,39.0,22.0,49.0
2024-07-23 12:39:59+00:00,128.0,39.0,22.0,67.0
2024-07-23 12:40:00+00:00,125.0,48.0,23.0,54.0
2024-07-23 12:40:01+00:00,113.0,42.0,22.0,49.0
2024-07-23 12:40:02+00:00,112.0,38.0,22.0,52.0
2024-07-23 12:40:03+00:00,114.0,35.0,23.0,56.0
2024-07-23 12:40:04+00:00,111.0,39.0,22.0,50.0
2024-07-23 12:40:05+00:00,114.0,42.0,22.0,50.0
2024-07-23 12:40:06+00:00,126.0,52.0,22.0,52.0
2024-07-23 12:40:07+00:00,120.0,39.0,22.0,59.0
2024-07-23 12:40:08+00:00,130.0,37.0,22.0,71.0
2024-07-23 12:40:09+00:00,136.0,44.0,22.0,70.0
2024-07-23 12:40:10+00:00,136.0,53.0,22.0,61.0
2024-07-23 12:40:11+00:00,129.0,48.0,22.0,59.0
2024-07-23 12:40:12+00:00,125.0,49.0,23.0,53.0
2024-07-23 12:40:13+00:00,119.0,38.0,23.0,58.0
2024-07-23 12:40:14+00:00,109.0,35.0,23.0,51.0
2024-07-23 12:40:15+00:00,112.0,39.0,22.0,51.0
2024-07-23 12:40:16+00:00,112.0,37.0,23.0,52.0
2024-07-23 12:40:17+00:00,109.0,36.0,22.0,51.0
2024-07-23 12:40:18+00:00,146.0,40.0,22.0,84.0
2024-07-23 12:40:19+00:00,111.0,38.0,22.0,51.0
2024-07-23 12:40:20+00:00,108.0,34.0,23.0,51.0
2024-07-23 12:40:21+00:00,154.0,71.0,22.0,61.0
2024-07-23 12:40:22+00:00,63.0,40.0,23.0,0.0
2024-07-23 12:40:23+00:00,111.0,35.0,23.0,53.0
2024-07-23 12:40:24+00:00,131.0,55.0,23.0,53.0
2024-07-23 12:40:25+00:00,113.0,36.0,23.0,54.0
2024-07-23 12:40:26+00:00,118.0,43.0,22.0,53.0
2024-07-23 12:40:27+00:00,122.0,49.0,23.0,50.0
2024-07-23 12:40:28+00:00,119.0,46.0,22.0,51.0
2024-07-23 12:40:29+00:00,120.0,36.0,22.0,62.0
2024-07-23 12:40:30+00:00,123.0,43.0,24.0,56.0
2024-07-23 12:40:31+00:00,109.0,36.0,21.0,52.0
2024-07-23 12:40:32+00:00,132.0,47.0,24.0,61.0
2024-07-23 12:40:33+00:00,109.0,34.0,23.0,52.0
2024-07-23 12:40:34+00:00,112.0,37.0,23.0,52.0
2024-07-23 12:40:35+00:00,110.0,33.0,22.0,55.0
2024-07-23 12:40:36+00:00,109.0,36.0,23.0,50.0
2024-07-23 12:40:37+00:00,147.0,65.0,23.0,59.0
2024-07-23 12:40:38+00:00,121.0,40.0,22.0,59.0
