datetime,aggregate,tv,fridge,washing_machine
2024-07-21 13:09:59+00:00,239.0,40.0,129.0,70.0
2024-07-21 13:10:00+00:00,219.0,39.0,130.0,50.0
2024-07-21 13:10:01+00:00,253.0,70.0,129.0,54.0
2024-07-21 13:10:02+00:00,224.0,43.0,129.0,52.0
2024-07-21 13:10:03+00:00,223.0,41.0,129.0,53.0
2024-07-21 13:10:04+00:00,249.0,72.0,129.0,48.0
2024-07-21 13:10:05+00:00,239.0,61.0,128.0,50.0
2024-07-21 13:10:06+00:00,227.0,41.0,130.0,56.0
2024-07-21 13:10:07+00:00,217.0,37.0,130.0,50.0
2024-07-21 13:10:08+00:00,239.0,53.0,130.0,56.0
2024-07-21 13:10:09+00:00,245.0,58.0,131.0,56.0
2024-07-21 13:10:10+00:00,248.0,70.0,132.0,46.0
2024-07-21 13:10:11+00:00,217.0,40.0,130.0,47.0
2024-07-21 13:10:12+00:00,222.0,39.0,130.0,53.0
2024-07-21 13:10:13+00:00,218.0,37.0,129.0,52.0
2024-07-21 13:10:14+00:00,216.0,39.0,129.0,48.0
2024-07-21 13:10:15+00:00,284.0,90.0,130.0,64.0
2024-07-21 13:10:16+00:00,242.0,44.0,131.0,67.0
2024-07-21 13:10:17+00:00,217.0,38.0,130.0,49.0
2024-07-21 13:10:18+00:00,231.0,48.0,130.0,53.0
2024-07-21 13:10:19+00:00,222.0,44.0,130.0,48.0
2024-07-21 13:10:20+00:00,239.0,39.0,130.0,70.0
2024-07-21 13:10:21+00:00,225.0,42.0,130.0,53.0
2024-07-21 13:10:22+00:00,220.0,43.0,129.0,48.0
2024-07-21 13:10:23+00:00,218.0,39.0,130.0,49.0
2024-07-21 13:10:24+00:00,213.0,36.0,129.0,48.0
2024-07-21 13:10:25+00:00,215.0,36.0,129.0,50.0
2024-07-21 13:10:26+00:00,219.0,40.0,129.0,50.0
2024-07-21 13:10:27+00:00,232.0,55.0,129.0,48.0
2024-07-21 13:10:28+00:00,226.0,46.0,128.0,52.0
2024-07-21 13:10:29+00:00,219.0,44.0,129.0,46.0
2024-07-21 13:10:30+00:00,244.0,40.0,130.0,74.0
2024-07-21 13:10:31+00:00,216.0,39.0,130.0,47.0
2024-07-21 13:10:32+00:00,215.0,38.0,129.0,48.0
2024-07-21 13:10:33+00:00,232.0,38.0,131.0,63.0
2024-07-21 13:10:34+00:00,243.0,48.0,130.0,65.0
2024-07-21 13:10:35+00:00,232.0,40.0,130.0,62.0
2024-07-21 13:10:36+00:00,214.0,38.0,129.0,47.0
2024-07-21 13:10:37+00:00,220.0,41.0,130.0,49.0
2024-07-21 13:10:38+00:00,226.0,45.0,132.0,49.0
2024-07-21 13:10:39+00:00,224.0,46.0,131.0,47.0
2024-07-21 13:10:40+00:00,221.0,45.0,129.0,47.0
2024-07-21 13:10:41+00:00,224.0,40.0,130.0,54.0
2024-07-21 13:10:42+00:00,225.0,43.0,130.0,52.0
2024-07-21 13:10:43+00:00,244.0,67.0,129.0,48.0
2024-07-21 13:10:44+00:00,222.0,42.0,130.0,50.0
2024-07-21 13:10:45+00:00,255.0,73.0,131.0,51.0
2024-07-21 13:10:46+00:00,223.0,44.0,130.0,49.0
2024-07-21 13:10:47+00:00,237.0,46.0,129.0,62.0
2024-07-21 13:10:48+00:00,241.0,65.0,130.0,46.0
2024-07-21 13:10:49+00:00,230.0,53.0,129.0,48.0
2024-07-21 13:10:50+00:00,253.0,39.0,130.0,84.0
2024-07-21 13:10:51+00:00,230.0,40.0,129.0,61.0
