datetime,aggregate,tv,fridge,washing_machine
2024-07-22 21:48:33+00:00,132.0,61.0,22.0,49.0
2024-07-22 21:48:34+00:00,118.0,48.0,22.0,48.0
2024-07-22 21:48:35+00:00,126.0,40.0,22.0,64.0
2024-07-22 21:48:36+00:00,112.0,37.0,22.0,53.0
2024-07-22 21:48:37+00:00,113.0,40.0,22.0,51.0
2024-07-22 21:48:38+00:00,123.0,42.0,22.0,59.0
2024-07-22 21:48:39+00:00,134.0,50.0,22.0,62.0
2024-07-22 21:48:40+00:00,144.0,64.0,23.0,57.0
2024-07-22 21:48:41+00:00,110.0,41.0,22.0,47.0
2024-07-22 21:48:42+00:00,147.0,36.0,22.0,89.0
2024-07-22 21:48:43+00:00,110.0,39.0,21.0,50.0
2024-07-22 21:48:44+00:00,124.0,48.0,22.0,54.0
2024-07-22 21:48:45+00:00,108.0,35.0,22.0,51.0
2024-07-22 21:48:46+00:00,118.0,41.0,22.0,55.0
2024-07-22 21:48:47+00:00,113.0,41.0,21.0,51.0
2024-07-22 21:48:48+00:00,115.0,39.0,22.0,54.0
2024-07-22 21:48:49+00:00,111.0,40.0,22.0,49.0
2024-07-22 21:48:50+00:00,117.0,48.0,22.0,47.0
2024-07-22 21:48:51+00:00,111.0,40.0,22.0,49.0
2024-07-22 21:48:52+00:00,139.0,61.0,22.0,56.0
2024-07-22 21:48:53+00:00,110.0,37.0,22.0,51.0
2024-07-22 21:48:54+00:00,131.0,59.0,22.0,50.0
2024-07-22 21:48:55+00:00,120.0,41.0,23.0,56.0
2024-07-22 21:48:56+00:00,113.0,45.0,22.0,46.0
2024-07-22 21:48:57+00:00,142.0,60.0,22.0,60.0
2024-07-22 21:48:58+00:00,118.0,36.0,23.0,59.0
2024-07-22 21:48:59+00:00,116.0,43.0,22.0,51.0
2024-07-22 21:49:00+00:00,130.0,57.0,22.0,51.0
2024-07-22 21:49:01+00:00,120.0,45.0,22.0,53.0
2024-07-22 21:49:02+00:00,115.0,39.0,22.0,54.0
2024-07-22 21:49:03+00:00,122.0,37.0,22.0,63.0
2024-07-22 21:49:04+00:00,110.0,39.0,22.0,49.0
2024-07-22 21:49:05+00:00,106.0,37.0,22.0,47.0
2024-07-22 21:49:06+00:00,114.0,41.0,22.0,51.0
2024-07-22 21:49:07+00:00,134.0,51.0,22.0,61.0
2024-07-22 21:49:08+00:00,114.0,42.0,22.0,50.0
