datetime,aggregate,tv,fridge,washing_machine
2024-07-20 07:03:51+00:00,226.0,95.0,80.0,51.0
2024-07-20 07:03:52+00:00,238.0,101.0,79.0,58.0
2024-07-20 07:03:53+00:00,225.0,98.0,80.0,47.0
2024-07-20 07:03:54+00:00,249.0,91.0,81.0,77.0
2024-07-20 07:03:55+00:00,229.0,101.0,79.0,49.0
2024-07-20 07:03:56+00:00,231.0,98.0,79.0,54.0
2024-07-20 07:03:57+00:00,248.0,94.0,80.0,74.0
2024-07-20 07:03:58+00:00,224.0,97.0,78.0,49.0
2024-07-20 07:03:59+00:00,238.0,102.0,82.0,54.0
2024-07-20 07:04:00+00:00,223.0,97.0,81.0,45.0
2024-07-20 07:04:01+00:00,216.0,94.0,79.0,43.0
2024-07-20 07:04:02+00:00,241.0,101.0,79.0,61.0
2024-07-20 07:04:03+00:00,222.0,96.0,80.0,46.0
2024-07-20 07:04:04+00:00,240.0,103.0,80.0,57.0
2024-07-20 07:04:05+00:00,228.0,101.0,81.0,46.0
2024-07-20 07:04:06+00:00,226.0,96.0,81.0,49.0
2024-07-20 07:04:07+00:00,244.0,98.0,80.0,66.0
2024-07-20 07:04:08+00:00,224.0,96.0,80.0,48.0
2024-07-20 07:04:09+00:00,226.0,94.0,81.0,51.0
2024-07-20 07:04:10+00:00,231.0,97.0,82.0,52.0
2024-07-20 07:04:11+00:00,241.0,97.0,81.0,63.0
2024-07-20 07:04:12+00:00,239.0,95.0,80.0,64.0
2024-07-20 07:04:13+00:00,244.0,98.0,80.0,66.0
2024-07-20 07:04:14+00:00,238.0,94.0,83.0,61.0
2024-07-20 07:04:15+00:00,235.0,94.0,81.0,60.0
2024-07-20 07:04:16+00:00,263.0,98.0,81.0,84.0
2024-07-20 07:04:17+00:00,233.0,94.0,80.0,59.0
2024-07-20 07:04:18+00:00,222.0,97.0,79.0,46.0
2024-07-20 07:04:19+00:00,263.0,98.0,80.0,85.0
2024-07-20 07:04:20+00:00,225.0,97.0,81.0,47.0
2024-07-20 07:04:21+00:00,226.0,100.0,79.0,47.0
2024-07-20 07:04:22+00:00,231.0,95.0,79.0,57.0
2024-07-20 07:04:23+00:00,222.0,94.0,81.0,47.0
2024-07-20 07:04:24+00:00,221.0,95.0,82.0,44.0
2024-07-20 07:04:25+00:00,224.0,100.0,81.0,43.0
2024-07-20 07:04:26+00:00,222.0,90.0,81.0,51.0
2024-07-20 07:04:27+00:00,229.0,96.0,81.0,52.0
2024-07-20 07:04:28+00:00,222.0,99.0,80.0,43.0
2024-07-20 07:04:29+00:00,232.0,97.0,82.0,53.0
2024-07-20 07:04:30+00:00,217.0,91.0,82.0,44.0
2024-07-20 07:04:30+00:00,230.0,91.0,82.0,57.0
2024-07-20 07:04:31+00:00,242.0,102.0,82.0,58.0
2024-07-20 07:04:32+00:00,229.0,98.0,81.0,50.0
2024-07-20 07:04:33+00:00,221.0,95.0,82.0,44.0
2024-07-20 07:04:34+00:00,248.0,105.0,82.0,61.0
2024-07-20 07:04:35+00:00,232.0,100.0,82.0,50.0
2024-07-20 07:04:36+00:00,259.0,106.0,80.0,73.0
2024-07-20 07:04:37+00:00,221.0,93.0,80.0,48.0
2024-07-20 07:04:38+00:00,226.0,98.0,81.0,47.0
2024-07-20 07:04:39+00:00,240.0,102.0,82.0,56.0
