datetime,aggregate,tv,fridge,washing_machine
2024-07-17 20:20:18+00:00,27.0,27.0,0.0,0.0
2024-07-17 20:20:19+00:00,50.0,50.0,0.0,0.0
2024-07-17 20:20:20+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:20:21+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:20:22+00:00,37.0,37.0,0.0,0.0
2024-07-17 20:20:23+00:00,27.0,27.0,0.0,0.0
2024-07-17 20:20:24+00:00,49.0,49.0,0.0,0.0
2024-07-17 20:20:25+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:20:26+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:20:27+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:20:28+00:00,41.0,41.0,0.0,0.0
2024-07-17 20:20:29+00:00,37.0,37.0,0.0,0.0
2024-07-17 20:20:30+00:00,37.0,37.0,0.0,0.0
2024-07-17 20:20:31+00:00,43.0,43.0,0.0,0.0
2024-07-17 20:20:32+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:20:33+00:00,40.0,40.0,0.0,0.0
2024-07-17 20:20:34+00:00,44.0,44.0,0.0,0.0
2024-07-17 20:20:35+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:20:36+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:20:37+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:20:38+00:00,44.0,44.0,0.0,0.0
2024-07-17 20:20:39+00:00,37.0,37.0,0.0,0.0
2024-07-17 20:20:40+00:00,41.0,41.0,0.0,0.0
2024-07-17 20:20:41+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:20:42+00:00,62.0,62.0,0.0,0.0
2024-07-17 20:20:43+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:20:44+00:00,41.0,41.0,0.0,0.0
2024-07-17 20:20:45+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:20:46+00:00,40.0,40.0,0.0,0.0
2024-07-17 20:20:47+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:20:48+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:20:49+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:20:50+00:00,62.0,62.0,0.0,0.0
2024-07-17 20:20:51+00:00,54.0,54.0,0.0,0.0
2024-07-17 20:20:52+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:20:53+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:20:54+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:20:55+00:00,56.0,56.0,0.0,0.0
2024-07-17 20:20:56+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:20:57+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:20:58+00:00,44.0,44.0,0.0,0.0
2024-07-17 20:20:59+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:21:00+00:00,40.0,40.0,0.0,0.0
2024-07-17 20:21:01+00:00,39.0,39.0,0.0,0.0
2024-07-17 20:21:02+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:21:03+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:21:04+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:21:05+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:21:06+00:00,44.0,44.0,0.0,0.0
2024-07-17 20:21:07+00:00,36.0,36.0,0.0,0.0
2024-07-17 20:21:08+00:00,49.0,49.0,0.0,0.0
2024-07-17 20:21:09+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:21:10+00:00,41.0,41.0,0.0,0.0
2024-07-17 20:21:11+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:21:12+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:21:13+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:21:14+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:21:15+00:00,35.0,35.0,0.0,0.0
2024-07-17 20:21:16+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:21:17+00:00,52.0,52.0,0.0,0.0
2024-07-17 20:21:18+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:21:19+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:21:20+00:00,35.0,35.0,0.0,0.0
2024-07-17 20:21:21+00:00,36.0,36.0,0.0,0.0
2024-07-17 20:21:22+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:21:23+00:00,51.0,51.0,0.0,0.0
2024-07-17 20:21:24+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:21:25+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:21:26+00:00,53.0,53.0,0.0,0.0
2024-07-17 20:21:27+00:00,36.0,36.0,0.0,0.0
2024-07-17 20:21:28+00:00,39.0,39.0,0.0,0.0
2024-07-17 20:21:29+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:21:30+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:21:31+00:00,43.0,43.0,0.0,0.0
2024-07-17 20:21:32+00:00,42.0,42.0,0.0,0.0
2024-07-17 20:21:33+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:21:34+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:21:35+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:21:36+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:21:37+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:21:38+00:00,37.0,37.0,0.0,0.0
2024-07-17 20:21:39+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:21:40+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:21:41+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:21:42+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:21:43+00:00,52.0,52.0,0.0,0.0
2024-07-17 20:21:44+00:00,50.0,50.0,0.0,0.0
2024-07-17 20:21:45+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:21:46+00:00,27.0,27.0,0.0,0.0
2024-07-17 20:21:47+00:00,46.0,46.0,0.0,0.0
2024-07-17 20:21:48+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:21:49+00:00,46.0,46.0,0.0,0.0
2024-07-17 20:21:50+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:21:51+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:21:52+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:21:53+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:21:54+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:21:55+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:21:56+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:21:57+00:00,52.0,52.0,0.0,0.0
2024-07-17 20:21:58+00:00,35.0,35.0,0.0,0.0
2024-07-17 20:21:59+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:22:00+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:22:01+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:22:02+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:22:03+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:22:04+00:00,43.0,43.0,0.0,0.0
2024-07-17 20:22:05+00:00,40.0,40.0,0.0,0.0
2024-07-17 20:22:06+00:00,32.0,32.0,0.0,0.0
2024-07-17 20:22:07+00:00,27.0,27.0,0.0,0.0
2024-07-17 20:22:08+00:00,46.0,46.0,0.0,0.0
2024-07-17 20:22:09+00:00,43.0,43.0,0.0,0.0
2024-07-17 20:22:10+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:22:11+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:22:12+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:22:13+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:22:14+00:00,46.0,46.0,0.0,0.0
2024-07-17 20:22:15+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:22:16+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:22:17+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:22:18+00:00,53.0,53.0,0.0,0.0
2024-07-17 20:22:19+00:00,41.0,41.0,0.0,0.0
2024-07-17 20:22:20+00:00,28.0,28.0,0.0,0.0
2024-07-17 20:22:21+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:22:22+00:00,35.0,35.0,0.0,0.0
2024-07-17 20:22:23+00:00,30.0,30.0,0.0,0.0
2024-07-17 20:22:24+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:22:25+00:00,49.0,49.0,0.0,0.0
2024-07-17 20:22:26+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:22:27+00:00,34.0,34.0,0.0,0.0
2024-07-17 20:22:28+00:00,35.0,35.0,0.0,0.0
2024-07-17 20:22:29+00:00,41.0,41.0,0.0,0.0
2024-07-17 20:22:30+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:22:31+00:00,35.0,35.0,0.0,0.0
2024-07-17 20:22:32+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:22:33+00:00,43.0,43.0,0.0,0.0
2024-07-17 20:22:34+00:00,47.0,47.0,0.0,0.0
2024-07-17 20:22:35+00:00,39.0,39.0,0.0,0.0
2024-07-17 20:22:36+00:00,52.0,52.0,0.0,0.0
2024-07-17 20:22:37+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:22:38+00:00,35.0,35.0,0.0,0.0
2024-07-17 20:22:39+00:00,31.0,31.0,0.0,0.0
2024-07-17 20:22:40+00:00,36.0,36.0,0.0,0.0
2024-07-17 20:22:41+00:00,38.0,38.0,0.0,0.0
2024-07-17 20:22:42+00:00,33.0,33.0,0.0,0.0
2024-07-17 20:22:43+00:00,47.0,47.0,0.0,0.0
2024-07-17 20:22:44+00:00,29.0,29.0,0.0,0.0
2024-07-17 20:22:45+00:00,46.0,46.0,0.0,0.0
