datetime,aggregate,tv,fridge,washing_machine
2024-07-24 12:13:49+00:00,178.0,106.0,72.0,0.0
2024-07-24 12:13:50+00:00,186.0,112.0,74.0,0.0
2024-07-24 12:13:51+00:00,173.0,105.0,68.0,0.0
2024-07-24 12:13:52+00:00,178.0,112.0,66.0,0.0
2024-07-24 12:13:53+00:00,194.0,123.0,71.0,0.0
2024-07-24 12:13:54+00:00,211.0,128.0,83.0,0.0
2024-07-24 12:13:55+00:00,181.0,113.0,68.0,0.0
2024-07-24 12:13:56+00:00,173.0,108.0,65.0,0.0
2024-07-24 12:13:57+00:00,176.0,106.0,70.0,0.0
2024-07-24 12:13:58+00:00,171.0,101.0,70.0,0.0
2024-07-24 12:13:59+00:00,169.0,102.0,67.0,0.0
2024-07-24 12:14:00+00:00,183.0,116.0,67.0,0.0
2024-07-24 12:14:01+00:00,175.0,110.0,65.0,0.0
2024-07-24 12:14:02+00:00,175.0,106.0,69.0,0.0
2024-07-24 12:14:03+00:00,179.0,108.0,71.0,0.0
2024-07-24 12:14:04+00:00,178.0,106.0,72.0,0.0
2024-07-24 12:14:05+00:00,173.0,106.0,67.0,0.0
2024-07-24 12:14:06+00:00,171.0,105.0,66.0,0.0
2024-07-24 12:14:07+00:00,184.0,116.0,68.0,0.0
2024-07-24 12:14:08+00:00,176.0,105.0,71.0,0.0
2024-07-24 12:14:09+00:00,171.0,102.0,69.0,0.0
2024-07-24 12:14:10+00:00,175.0,105.0,70.0,0.0
2024-07-24 12:14:11+00:00,175.0,107.0,68.0,0.0
2024-07-24 12:14:12+00:00,178.0,111.0,67.0,0.0
2024-07-24 12:14:13+00:00,184.0,118.0,66.0,0.0
2024-07-24 12:14:14+00:00,173.0,108.0,65.0,0.0
2024-07-24 12:14:15+00:00,175.0,107.0,68.0,0.0
2024-07-24 12:14:16+00:00,179.0,109.0,70.0,0.0
2024-07-24 12:14:17+00:00,175.0,103.0,72.0,0.0
2024-07-24 12:14:18+00:00,172.0,105.0,67.0,0.0
2024-07-24 12:14:19+00:00,178.0,112.0,66.0,0.0
2024-07-24 12:14:20+00:00,170.0,104.0,66.0,0.0
2024-07-24 12:14:21+00:00,180.0,109.0,71.0,0.0
2024-07-24 12:14:22+00:00,176.0,107.0,69.0,0.0
2024-07-24 12:14:23+00:00,180.0,108.0,72.0,0.0
2024-07-24 12:14:24+00:00,176.0,109.0,67.0,0.0
2024-07-24 12:14:25+00:00,171.0,104.0,67.0,0.0
2024-07-24 12:14:26+00:00,174.0,105.0,69.0,0.0
2024-07-24 12:14:27+00:00,174.0,105.0,69.0,0.0
2024-07-24 12:14:28+00:00,182.0,115.0,67.0,0.0
2024-07-24 12:14:29+00:00,177.0,110.0,67.0,0.0
2024-07-24 12:14:30+00:00,178.0,109.0,69.0,0.0
2024-07-24 12:14:31+00:00,180.0,108.0,72.0,0.0
2024-07-24 12:14:32+00:00,177.0,110.0,67.0,0.0
2024-07-24 12:14:33+00:00,177.0,111.0,66.0,0.0
2024-07-24 12:14:34+00:00,176.0,110.0,66.0,0.0
2024-07-24 12:14:35+00:00,171.0,103.0,68.0,0.0
2024-07-24 12:14:36+00:00,172.0,102.0,70.0,0.0
2024-07-24 12:14:37+00:00,172.0,106.0,66.0,0.0
2024-07-24 12:14:38+00:00,172.0,106.0,66.0,0.0
2024-07-24 12:14:39+00:00,176.0,109.0,67.0,0.0
2024-07-24 12:14:40+00:00,173.0,104.0,69.0,0.0
2024-07-24 12:14:41+00:00,193.0,123.0,70.0,0.0
2024-07-24 12:14:42+00:00,183.0,113.0,70.0,0.0
2024-07-24 12:14:43+00:00,179.0,112.0,67.0,0.0
2024-07-24 12:14:44+00:00,175.0,108.0,67.0,0.0
2024-07-24 12:14:45+00:00,178.0,108.0,70.0,0.0
2024-07-24 12:14:46+00:00,173.0,104.0,69.0,0.0
2024-07-24 12:14:47+00:00,179.0,113.0,66.0,0.0
2024-07-24 12:14:48+00:00,173.0,107.0,66.0,0.0
2024-07-24 12:14:49+00:00,174.0,107.0,67.0,0.0
2024-07-24 12:14:50+00:00,172.0,100.0,72.0,0.0
2024-07-24 12:14:51+00:00,174.0,106.0,68.0,0.0
2024-07-24 12:14:52+00:00,178.0,111.0,67.0,0.0
2024-07-24 12:14:53+00:00,181.0,113.0,68.0,0.0
2024-07-24 12:14:54+00:00,187.0,107.0,80.0,0.0
2024-07-24 12:14:55+00:00,186.0,113.0,73.0,0.0
2024-07-24 12:14:56+00:00,181.0,110.0,71.0,0.0
2024-07-24 12:14:57+00:00,107.0,107.0,0.0,0.0
2024-07-24 12:14:58+00:00,105.0,105.0,0.0,0.0
2024-07-24 12:14:59+00:00,111.0,111.0,0.0,0.0
2024-07-24 12:15:00+00:00,179.0,107.0,72.0,0.0
2024-07-24 12:15:01+00:00,181.0,109.0,72.0,0.0
2024-07-24 12:15:02+00:00,172.0,103.0,69.0,0.0
2024-07-24 12:15:03+00:00,170.0,103.0,67.0,0.0
2024-07-24 12:15:04+00:00,185.0,108.0,77.0,0.0
2024-07-24 12:15:05+00:00,190.0,118.0,72.0,0.0
2024-07-24 12:15:06+00:00,178.0,109.0,69.0,0.0
2024-07-24 12:15:07+00:00,172.0,104.0,68.0,0.0
2024-07-24 12:15:08+00:00,176.0,111.0,65.0,0.0
2024-07-24 12:15:09+00:00,181.0,112.0,69.0,0.0
2024-07-24 12:15:10+00:00,180.0,110.0,70.0,0.0
2024-07-24 12:15:11+00:00,180.0,108.0,72.0,0.0
2024-07-24 12:15:12+00:00,176.0,109.0,67.0,0.0
2024-07-24 12:15:13+00:00,175.0,107.0,68.0,0.0
2024-07-24 12:15:14+00:00,170.0,103.0,67.0,0.0
2024-07-24 12:15:15+00:00,181.0,109.0,72.0,0.0
2024-07-24 12:15:16+00:00,178.0,108.0,70.0,0.0
2024-07-24 12:15:17+00:00,174.0,105.0,69.0,0.0
2024-07-24 12:15:18+00:00,172.0,104.0,68.0,0.0
2024-07-24 12:15:19+00:00,177.0,110.0,67.0,0.0
2024-07-24 12:15:20+00:00,172.0,106.0,66.0,0.0
2024-07-24 12:15:21+00:00,188.0,114.0,74.0,0.0
2024-07-24 12:15:22+00:00,176.0,108.0,68.0,0.0
2024-07-24 12:15:23+00:00,182.0,112.0,70.0,0.0
2024-07-24 12:15:24+00:00,181.0,110.0,71.0,0.0
2024-07-24 12:15:25+00:00,176.0,106.0,70.0,0.0
2024-07-24 12:15:26+00:00,175.0,102.0,73.0,0.0
2024-07-24 12:15:27+00:00,168.0,101.0,67.0,0.0
2024-07-24 12:15:28+00:00,177.0,108.0,69.0,0.0
2024-07-24 12:15:29+00:00,173.0,105.0,68.0,0.0
