datetime,aggregate,tv,fridge,washing_machine
2024-07-22 12:54:26+00:00,227.0,101.0,70.0,56.0
2024-07-22 12:54:27+00:00,233.0,105.0,70.0,58.0
2024-07-22 12:54:28+00:00,232.0,110.0,70.0,52.0
2024-07-22 12:54:29+00:00,234.0,111.0,72.0,51.0
2024-07-22 12:54:30+00:00,228.0,109.0,71.0,48.0
2024-07-22 12:54:31+00:00,243.0,121.0,71.0,51.0
2024-07-22 12:54:32+00:00,221.0,101.0,70.0,50.0
2024-07-22 12:54:33+00:00,268.0,111.0,72.0,85.0
2024-07-22 12:54:34+00:00,225.0,105.0,71.0,49.0
2024-07-22 12:54:35+00:00,233.0,102.0,70.0,61.0
2024-07-22 12:54:36+00:00,234.0,108.0,71.0,55.0
2024-07-22 12:54:37+00:00,252.0,108.0,70.0,74.0
2024-07-22 12:54:38+00:00,237.0,112.0,69.0,56.0
2024-07-22 12:54:39+00:00,228.0,109.0,71.0,48.0
2024-07-22 12:54:40+00:00,242.0,108.0,69.0,65.0
2024-07-22 12:54:41+00:00,225.0,100.0,71.0,54.0
2024-07-22 12:54:42+00:00,222.0,106.0,69.0,47.0
2024-07-22 12:54:43+00:00,231.0,109.0,72.0,50.0
2024-07-22 12:54:44+00:00,226.0,108.0,70.0,48.0
2024-07-22 12:54:45+00:00,229.0,104.0,72.0,53.0
2024-07-22 12:54:46+00:00,249.0,107.0,69.0,73.0
2024-07-22 12:54:47+00:00,229.0,111.0,70.0,48.0
2024-07-22 12:54:48+00:00,225.0,108.0,70.0,47.0
2024-07-22 12:54:49+00:00,229.0,106.0,70.0,53.0
2024-07-22 12:54:50+00:00,244.0,106.0,68.0,70.0
2024-07-22 12:54:51+00:00,229.0,108.0,70.0,51.0
2024-07-22 12:54:52+00:00,222.0,103.0,71.0,48.0
2024-07-22 12:54:53+00:00,238.0,109.0,70.0,59.0
2024-07-22 12:54:54+00:00,250.0,126.0,70.0,54.0
2024-07-22 12:54:55+00:00,232.0,108.0,71.0,53.0
2024-07-22 12:54:56+00:00,259.0,111.0,71.0,77.0
2024-07-22 12:54:57+00:00,237.0,114.0,70.0,53.0
2024-07-22 12:54:58+00:00,226.0,106.0,68.0,52.0
