datetime,aggregate,tv,fridge,washing_machine
2024-07-18 10:32:26+00:00,158.0,103.0,0.0,55.0
2024-07-18 10:32:27+00:00,154.0,106.0,0.0,48.0
2024-07-18 10:32:28+00:00,151.0,103.0,0.0,48.0
2024-07-18 10:32:29+00:00,152.0,106.0,0.0,46.0
2024-07-18 10:32:30+00:00,228.0,106.0,73.0,49.0
2024-07-18 10:32:31+00:00,232.0,113.0,74.0,45.0
2024-07-18 10:32:32+00:00,238.0,105.0,74.0,59.0
2024-07-18 10:32:33+00:00,228.0,109.0,72.0,47.0
2024-07-18 10:32:34+00:00,229.0,110.0,72.0,47.0
2024-07-18 10:32:35+00:00,251.0,116.0,71.0,64.0
2024-07-18 10:32:36+00:00,237.0,112.0,76.0,49.0
2024-07-18 10:32:37+00:00,236.0,116.0,75.0,45.0
2024-07-18 10:32:38+00:00,249.0,105.0,73.0,71.0
2024-07-18 10:32:39+00:00,240.0,111.0,76.0,53.0
2024-07-18 10:32:40+00:00,274.0,110.0,73.0,91.0
2024-07-18 10:32:41+00:00,227.0,106.0,73.0,48.0
2024-07-18 10:32:42+00:00,229.0,109.0,73.0,47.0
2024-07-18 10:32:43+00:00,225.0,108.0,74.0,43.0
2024-07-18 10:32:44+00:00,228.0,112.0,73.0,43.0
2024-07-18 10:32:45+00:00,229.0,105.0,73.0,51.0
2024-07-18 10:32:46+00:00,227.0,105.0,75.0,47.0
2024-07-18 10:32:47+00:00,223.0,107.0,75.0,41.0
2024-07-18 10:32:48+00:00,242.0,112.0,74.0,56.0
2024-07-18 10:32:49+00:00,226.0,108.0,74.0,44.0
2024-07-18 10:32:50+00:00,225.0,105.0,73.0,47.0
2024-07-18 10:32:51+00:00,227.0,109.0,73.0,45.0
2024-07-18 10:32:52+00:00,222.0,105.0,75.0,42.0
2024-07-18 10:32:53+00:00,221.0,105.0,74.0,42.0
2024-07-18 10:32:54+00:00,240.0,109.0,72.0,59.0
2024-07-18 10:32:55+00:00,256.0,110.0,74.0,72.0
2024-07-18 10:32:56+00:00,221.0,107.0,74.0,40.0
2024-07-18 10:32:57+00:00,229.0,107.0,75.0,47.0
2024-07-18 10:32:58+00:00,227.0,102.0,74.0,51.0
2024-07-18 10:32:59+00:00,225.0,104.0,74.0,47.0
2024-07-18 10:33:00+00:00,233.0,104.0,75.0,54.0
2024-07-18 10:33:01+00:00,226.0,104.0,77.0,45.0
2024-07-18 10:33:02+00:00,232.0,111.0,74.0,47.0
2024-07-18 10:33:03+00:00,231.0,107.0,73.0,51.0
2024-07-18 10:33:04+00:00,238.0,103.0,73.0,62.0
2024-07-18 10:33:05+00:00,236.0,105.0,73.0,58.0
2024-07-18 10:33:06+00:00,224.0,105.0,74.0,45.0
2024-07-18 10:33:07+00:00,226.0,105.0,74.0,47.0
2024-07-18 10:33:08+00:00,225.0,105.0,75.0,45.0
2024-07-18 10:33:09+00:00,225.0,103.0,74.0,48.0
2024-07-18 10:33:10+00:00,223.0,101.0,75.0,47.0
2024-07-18 10:33:11+00:00,226.0,107.0,74.0,45.0
2024-07-18 10:33:12+00:00,240.0,116.0,76.0,48.0
2024-07-18 10:33:13+00:00,233.0,106.0,75.0,52.0
2024-07-18 10:33:14+00:00,231.0,111.0,74.0,46.0
2024-07-18 10:33:15+00:00,236.0,103.0,74.0,59.0
2024-07-18 10:33:16+00:00,225.0,103.0,73.0,49.0
2024-07-18 10:33:17+00:00,254.0,112.0,74.0,68.0
2024-07-18 10:33:18+00:00,230.0,105.0,74.0,51.0
2024-07-18 10:33:19+00:00,221.0,102.0,74.0,45.0
2024-07-18 10:33:20+00:00,239.0,115.0,74.0,50.0
2024-07-18 10:33:21+00:00,226.0,108.0,74.0,44.0
2024-07-18 10:33:22+00:00,230.0,113.0,74.0,43.0
2024-07-18 10:33:23+00:00,229.0,105.0,72.0,52.0
2024-07-18 10:33:24+00:00,257.0,108.0,73.0,76.0
2024-07-18 10:33:25+00:00,230.0,107.0,74.0,49.0
2024-07-18 10:33:26+00:00,228.0,109.0,74.0,45.0
2024-07-18 10:33:27+00:00,232.0,109.0,73.0,50.0
2024-07-18 10:33:28+00:00,228.0,107.0,75.0,46.0
2024-07-18 10:33:29+00:00,218.0,102.0,74.0,42.0
2024-07-18 10:33:30+00:00,239.0,121.0,75.0,43.0
2024-07-18 10:33:31+00:00,226.0,106.0,76.0,44.0
2024-07-18 10:33:32+00:00,239.0,111.0,73.0,55.0
2024-07-18 10:33:33+00:00,231.0,109.0,72.0,50.0
2024-07-18 10:33:34+00:00,225.0,105.0,73.0,47.0
2024-07-18 10:33:35+00:00,221.0,101.0,74.0,46.0
2024-07-18 10:33:36+00:00,226.0,101.0,75.0,50.0
2024-07-18 10:33:37+00:00,215.0,102.0,73.0,40.0
2024-07-18 10:33:38+00:00,222.0,106.0,72.0,44.0
2024-07-18 10:33:39+00:00,237.0,112.0,75.0,50.0
2024-07-18 10:33:40+00:00,242.0,107.0,74.0,61.0
2024-07-18 10:33:41+00:00,234.0,103.0,75.0,56.0
2024-07-18 10:33:42+00:00,222.0,102.0,75.0,45.0
2024-07-18 10:33:43+00:00,220.0,104.0,73.0,43.0
2024-07-18 10:33:44+00:00,267.0,105.0,73.0,89.0
2024-07-18 10:33:45+00:00,226.0,106.0,72.0,48.0
2024-07-18 10:33:46+00:00,223.0,105.0,74.0,44.0
2024-07-18 10:33:47+00:00,224.0,106.0,72.0,46.0
2024-07-18 10:33:48+00:00,217.0,101.0,72.0,44.0
2024-07-18 10:33:49+00:00,224.0,104.0,74.0,46.0
2024-07-18 10:33:50+00:00,225.0,106.0,74.0,45.0
2024-07-18 10:33:51+00:00,226.0,105.0,74.0,47.0
2024-07-18 10:33:52+00:00,221.0,101.0,73.0,47.0
2024-07-18 10:33:53+00:00,225.0,102.0,76.0,47.0
2024-07-18 10:33:54+00:00,227.0,105.0,75.0,47.0
2024-07-18 10:33:55+00:00,234.0,103.0,73.0,58.0
2024-07-18 10:33:56+00:00,218.0,100.0,74.0,44.0
2024-07-18 10:33:57+00:00,217.0,99.0,74.0,44.0
2024-07-18 10:33:58+00:00,221.0,101.0,72.0,48.0
2024-07-18 10:33:59+00:00,224.0,104.0,73.0,47.0
2024-07-18 10:34:00+00:00,226.0,111.0,72.0,43.0
2024-07-18 10:34:01+00:00,241.0,108.0,75.0,58.0
2024-07-18 10:34:02+00:00,223.0,106.0,72.0,45.0
2024-07-18 10:34:03+00:00,223.0,107.0,73.0,43.0
2024-07-18 10:34:04+00:00,245.0,118.0,72.0,55.0
2024-07-18 10:34:05+00:00,224.0,108.0,74.0,42.0
2024-07-18 10:34:06+00:00,228.0,111.0,73.0,44.0
2024-07-18 10:34:07+00:00,231.0,106.0,73.0,52.0
2024-07-18 10:34:08+00:00,235.0,104.0,73.0,58.0
2024-07-18 10:34:09+00:00,296.0,121.0,73.0,102.0
2024-07-18 10:34:10+00:00,238.0,105.0,74.0,59.0
2024-07-18 10:34:11+00:00,229.0,107.0,73.0,49.0
2024-07-18 10:34:12+00:00,234.0,114.0,72.0,48.0
2024-07-18 10:34:13+00:00,226.0,108.0,73.0,45.0
2024-07-18 10:34:14+00:00,229.0,107.0,74.0,48.0
2024-07-18 10:34:15+00:00,247.0,106.0,72.0,69.0
2024-07-18 10:34:16+00:00,223.0,106.0,73.0,44.0
2024-07-18 10:34:17+00:00,236.0,112.0,73.0,51.0
2024-07-18 10:34:18+00:00,229.0,110.0,72.0,47.0
2024-07-18 10:34:19+00:00,221.0,104.0,72.0,45.0
2024-07-18 10:34:20+00:00,239.0,101.0,74.0,64.0
2024-07-18 10:34:21+00:00,242.0,103.0,74.0,65.0
2024-07-18 10:34:22+00:00,224.0,107.0,73.0,44.0
2024-07-18 10:34:23+00:00,224.0,104.0,73.0,47.0
2024-07-18 10:34:24+00:00,219.0,103.0,74.0,42.0
2024-07-18 10:34:25+00:00,227.0,105.0,75.0,47.0
2024-07-18 10:34:26+00:00,226.0,106.0,75.0,45.0
2024-07-18 10:34:27+00:00,231.0,103.0,72.0,56.0
2024-07-18 10:34:28+00:00,219.0,102.0,73.0,44.0
2024-07-18 10:34:29+00:00,235.0,111.0,73.0,51.0
2024-07-18 10:34:30+00:00,222.0,106.0,73.0,43.0
2024-07-18 10:34:31+00:00,234.0,115.0,72.0,47.0
2024-07-18 10:34:32+00:00,220.0,102.0,74.0,44.0
2024-07-18 10:34:33+00:00,243.0,127.0,73.0,43.0
2024-07-18 10:34:34+00:00,226.0,103.0,74.0,49.0
2024-07-18 10:34:35+00:00,277.0,121.0,73.0,83.0
2024-07-18 10:34:36+00:00,225.0,106.0,73.0,46.0
2024-07-18 10:34:37+00:00,220.0,104.0,73.0,43.0
2024-07-18 10:34:38+00:00,227.0,103.0,73.0,51.0
2024-07-18 10:34:39+00:00,226.0,108.0,72.0,46.0
2024-07-18 10:34:40+00:00,249.0,106.0,73.0,70.0
2024-07-18 10:34:41+00:00,219.0,104.0,74.0,41.0
2024-07-18 10:34:42+00:00,223.0,101.0,75.0,47.0
2024-07-18 10:34:43+00:00,223.0,104.0,75.0,44.0
2024-07-18 10:34:44+00:00,245.0,108.0,72.0,65.0
2024-07-18 10:34:45+00:00,238.0,103.0,73.0,62.0
2024-07-18 10:34:46+00:00,229.0,104.0,74.0,51.0
2024-07-18 10:34:47+00:00,218.0,101.0,73.0,44.0
2024-07-18 10:34:48+00:00,228.0,106.0,74.0,48.0
2024-07-18 10:34:49+00:00,226.0,109.0,74.0,43.0
2024-07-18 10:34:50+00:00,243.0,108.0,72.0,63.0
2024-07-18 10:34:51+00:00,233.0,119.0,71.0,43.0
2024-07-18 10:34:52+00:00,234.0,118.0,72.0,44.0
2024-07-18 10:34:53+00:00,227.0,108.0,73.0,46.0
2024-07-18 10:34:54+00:00,234.0,113.0,73.0,48.0
2024-07-18 10:34:55+00:00,230.0,108.0,74.0,48.0
2024-07-18 10:34:56+00:00,245.0,107.0,72.0,66.0
2024-07-18 10:34:57+00:00,228.0,105.0,72.0,51.0
2024-07-18 10:34:58+00:00,217.0,100.0,72.0,45.0
2024-07-18 10:34:59+00:00,215.0,99.0,72.0,44.0
2024-07-18 10:35:00+00:00,228.0,108.0,74.0,46.0
2024-07-18 10:35:01+00:00,244.0,113.0,73.0,58.0
2024-07-18 10:35:02+00:00,222.0,106.0,73.0,43.0
2024-07-18 10:35:03+00:00,226.0,103.0,74.0,49.0
2024-07-18 10:35:04+00:00,224.0,102.0,73.0,49.0
2024-07-18 10:35:05+00:00,255.0,111.0,73.0,71.0
2024-07-18 10:35:06+00:00,222.0,105.0,73.0,44.0
2024-07-18 10:35:07+00:00,230.0,106.0,73.0,51.0
2024-07-18 10:35:08+00:00,221.0,103.0,74.0,44.0
2024-07-18 10:35:09+00:00,221.0,103.0,74.0,44.0
2024-07-18 10:35:10+00:00,234.0,109.0,74.0,51.0
2024-07-18 10:35:11+00:00,235.0,109.0,73.0,53.0
2024-07-18 10:35:12+00:00,225.0,106.0,73.0,46.0
2024-07-18 10:35:13+00:00,228.0,102.0,73.0,53.0
2024-07-18 10:35:14+00:00,238.0,107.0,74.0,57.0
2024-07-18 10:35:15+00:00,235.0,104.0,75.0,56.0
2024-07-18 10:35:16+00:00,219.0,104.0,72.0,43.0
2024-07-18 10:35:17+00:00,225.0,108.0,72.0,45.0
2024-07-18 10:35:18+00:00,219.0,101.0,72.0,46.0
2024-07-18 10:35:19+00:00,223.0,104.0,75.0,44.0
