datetime,aggregate,tv,fridge,washing_machine
2024-07-19 09:00:23+00:00,234.0,102.0,70.0,62.0
2024-07-19 09:00:24+00:00,225.0,103.0,70.0,52.0
2024-07-19 09:00:25+00:00,221.0,104.0,69.0,48.0
2024-07-19 09:00:26+00:00,229.0,99.0,69.0,61.0
2024-07-19 09:00:27+00:00,246.0,99.0,70.0,77.0
2024-07-19 09:00:28+00:00,217.0,102.0,69.0,46.0
2024-07-19 09:00:29+00:00,218.0,102.0,70.0,46.0
2024-07-19 09:00:30+00:00,226.0,108.0,70.0,48.0
2024-07-19 09:00:31+00:00,221.0,105.0,68.0,48.0
2024-07-19 09:00:32+00:00,214.0,95.0,69.0,50.0
2024-07-19 09:00:33+00:00,223.0,95.0,71.0,57.0
2024-07-19 09:00:34+00:00,221.0,105.0,71.0,45.0
2024-07-19 09:00:35+00:00,217.0,98.0,70.0,49.0
2024-07-19 09:00:36+00:00,245.0,103.0,70.0,72.0
2024-07-19 09:00:37+00:00,240.0,99.0,69.0,72.0
2024-07-19 09:00:38+00:00,227.0,108.0,70.0,49.0
2024-07-19 09:00:39+00:00,216.0,102.0,68.0,46.0
2024-07-19 09:00:40+00:00,214.0,95.0,70.0,49.0
2024-07-19 09:00:41+00:00,224.0,106.0,70.0,48.0
2024-07-19 09:00:42+00:00,241.0,103.0,69.0,69.0
2024-07-19 09:00:43+00:00,241.0,111.0,71.0,59.0
2024-07-19 09:00:44+00:00,231.0,98.0,70.0,63.0
2024-07-19 09:00:45+00:00,225.0,105.0,71.0,49.0
2024-07-19 09:00:46+00:00,251.0,104.0,70.0,77.0
2024-07-19 09:00:47+00:00,228.0,102.0,71.0,55.0
2024-07-19 09:00:48+00:00,225.0,100.0,70.0,55.0
2024-07-19 09:00:49+00:00,221.0,102.0,70.0,49.0
2024-07-19 09:00:50+00:00,216.0,99.0,69.0,48.0
2024-07-19 09:00:51+00:00,225.0,101.0,69.0,55.0
2024-07-19 09:00:52+00:00,226.0,104.0,71.0,51.0
2024-07-19 09:00:53+00:00,219.0,100.0,70.0,49.0
2024-07-19 09:00:54+00:00,217.0,96.0,69.0,52.0
2024-07-19 09:00:55+00:00,228.0,109.0,70.0,49.0
2024-07-19 09:00:56+00:00,217.0,102.0,69.0,46.0
2024-07-19 09:00:57+00:00,233.0,100.0,70.0,63.0
2024-07-19 09:00:58+00:00,227.0,101.0,70.0,56.0
2024-07-19 09:00:59+00:00,220.0,99.0,69.0,52.0
2024-07-19 09:01:00+00:00,229.0,99.0,71.0,59.0
2024-07-19 09:01:01+00:00,218.0,105.0,69.0,44.0
2024-07-19 09:01:02+00:00,229.0,113.0,70.0,46.0
2024-07-19 09:01:03+00:00,226.0,104.0,70.0,52.0
2024-07-19 09:01:04+00:00,221.0,101.0,70.0,50.0
2024-07-19 09:01:05+00:00,287.0,100.0,71.0,116.0
2024-07-19 09:01:06+00:00,221.0,102.0,70.0,49.0
2024-07-19 09:01:07+00:00,215.0,97.0,69.0,49.0
2024-07-19 09:01:08+00:00,239.0,101.0,70.0,68.0
2024-07-19 09:01:09+00:00,237.0,104.0,70.0,63.0
2024-07-19 09:01:10+00:00,216.0,97.0,71.0,48.0
2024-07-19 09:01:11+00:00,223.0,108.0,69.0,46.0
2024-07-19 09:01:12+00:00,227.0,108.0,70.0,49.0
2024-07-19 09:01:13+00:00,226.0,104.0,70.0,52.0
2024-07-19 09:01:14+00:00,217.0,103.0,69.0,45.0
2024-07-19 09:01:15+00:00,241.0,109.0,70.0,62.0
2024-07-19 09:01:16+00:00,220.0,103.0,70.0,47.0
2024-07-19 09:01:17+00:00,232.0,104.0,70.0,58.0
2024-07-19 09:01:18+00:00,224.0,110.0,71.0,43.0
2024-07-19 09:01:19+00:00,213.0,96.0,70.0,47.0
2024-07-19 09:01:20+00:00,224.0,101.0,71.0,52.0
2024-07-19 09:01:21+00:00,220.0,102.0,70.0,48.0
2024-07-19 09:01:22+00:00,226.0,103.0,72.0,51.0
2024-07-19 09:01:23+00:00,224.0,97.0,72.0,55.0
2024-07-19 09:01:24+00:00,219.0,100.0,71.0,48.0
2024-07-19 09:01:25+00:00,222.0,106.0,71.0,45.0
2024-07-19 09:01:26+00:00,223.0,96.0,69.0,58.0
2024-07-19 09:01:27+00:00,219.0,96.0,70.0,53.0
2024-07-19 09:01:28+00:00,229.0,105.0,70.0,54.0
2024-07-19 09:01:29+00:00,224.0,103.0,67.0,54.0
2024-07-19 09:01:30+00:00,220.0,97.0,69.0,54.0
2024-07-19 09:01:31+00:00,215.0,100.0,70.0,45.0
2024-07-19 09:01:32+00:00,235.0,100.0,70.0,65.0
2024-07-19 09:01:33+00:00,217.0,97.0,70.0,50.0
2024-07-19 09:01:34+00:00,214.0,100.0,69.0,45.0
2024-07-19 09:01:35+00:00,239.0,97.0,69.0,73.0
2024-07-19 09:01:36+00:00,227.0,105.0,69.0,53.0
2024-07-19 09:01:37+00:00,215.0,100.0,70.0,45.0
2024-07-19 09:01:38+00:00,225.0,103.0,70.0,52.0
2024-07-19 09:01:39+00:00,226.0,110.0,70.0,46.0
2024-07-19 09:01:40+00:00,232.0,102.0,72.0,58.0
2024-07-19 09:01:41+00:00,216.0,100.0,70.0,46.0
2024-07-19 09:01:42+00:00,221.0,103.0,70.0,48.0
2024-07-19 09:01:43+00:00,221.0,103.0,70.0,48.0
2024-07-19 09:01:44+00:00,220.0,100.0,68.0,52.0
2024-07-19 09:01:45+00:00,226.0,103.0,72.0,51.0
2024-07-19 09:01:46+00:00,226.0,103.0,70.0,53.0
2024-07-19 09:01:47+00:00,242.0,97.0,69.0,76.0
2024-07-19 09:01:48+00:00,213.0,99.0,69.0,45.0
