datetime,aggregate,tv,fridge,washing_machine
2024-07-20 02:48:34+00:00,160.0,38.0,63.0,59.0
2024-07-20 02:48:35+00:00,169.0,35.0,65.0,69.0
2024-07-20 02:48:36+00:00,145.0,32.0,63.0,50.0
2024-07-20 02:48:37+00:00,163.0,35.0,62.0,66.0
2024-07-20 02:48:38+00:00,157.0,41.0,64.0,52.0
2024-07-20 02:48:39+00:00,166.0,36.0,65.0,65.0
2024-07-20 02:48:40+00:00,189.0,36.0,64.0,89.0
2024-07-20 02:48:41+00:00,177.0,34.0,65.0,78.0
2024-07-20 02:48:42+00:00,153.0,39.0,63.0,51.0
2024-07-20 02:48:43+00:00,160.0,38.0,63.0,59.0
2024-07-20 02:48:44+00:00,166.0,36.0,64.0,66.0
2024-07-20 02:48:45+00:00,157.0,34.0,63.0,60.0
2024-07-20 02:48:46+00:00,189.0,57.0,63.0,69.0
2024-07-20 02:48:47+00:00,157.0,40.0,63.0,54.0
2024-07-20 02:48:48+00:00,151.0,36.0,64.0,51.0
2024-07-20 02:48:49+00:00,144.0,32.0,64.0,48.0
2024-07-20 02:48:50+00:00,167.0,51.0,64.0,52.0
2024-07-20 02:48:51+00:00,165.0,50.0,65.0,50.0
2024-07-20 02:48:52+00:00,156.0,44.0,63.0,49.0
2024-07-20 02:48:53+00:00,167.0,49.0,63.0,55.0
2024-07-20 02:48:54+00:00,189.0,46.0,63.0,80.0
2024-07-20 02:48:55+00:00,169.0,55.0,63.0,51.0
2024-07-20 02:48:56+00:00,161.0,36.0,64.0,61.0
2024-07-20 02:48:57+00:00,151.0,34.0,64.0,53.0
2024-07-20 02:48:58+00:00,146.0,34.0,62.0,50.0
2024-07-20 02:48:59+00:00,197.0,73.0,64.0,60.0
2024-07-20 02:49:00+00:00,150.0,37.0,63.0,50.0
2024-07-20 02:49:01+00:00,171.0,34.0,64.0,73.0
2024-07-20 02:49:02+00:00,145.0,33.0,63.0,49.0
2024-07-20 02:49:03+00:00,167.0,41.0,63.0,63.0
2024-07-20 02:49:04+00:00,167.0,43.0,63.0,61.0
2024-07-20 02:49:05+00:00,162.0,39.0,64.0,59.0
2024-07-20 02:49:06+00:00,150.0,36.0,64.0,50.0
2024-07-20 02:49:07+00:00,179.0,36.0,62.0,81.0
2024-07-20 02:49:08+00:00,154.0,43.0,63.0,48.0
2024-07-20 02:49:09+00:00,145.0,33.0,63.0,49.0
2024-07-20 02:49:10+00:00,158.0,40.0,63.0,55.0
2024-07-20 02:49:11+00:00,155.0,38.0,64.0,53.0
2024-07-20 02:49:12+00:00,169.0,41.0,63.0,65.0
2024-07-20 02:49:13+00:00,179.0,38.0,63.0,78.0
2024-07-20 02:49:14+00:00,165.0,45.0,63.0,57.0
2024-07-20 02:49:15+00:00,167.0,51.0,64.0,52.0
2024-07-20 02:49:16+00:00,176.0,64.0,63.0,49.0
2024-07-20 02:49:17+00:00,169.0,39.0,63.0,67.0
2024-07-20 02:49:18+00:00,164.0,50.0,63.0,51.0
2024-07-20 02:49:19+00:00,174.0,39.0,64.0,71.0
2024-07-20 02:49:20+00:00,155.0,41.0,63.0,51.0
2024-07-20 02:49:21+00:00,154.0,40.0,63.0,51.0
2024-07-20 02:49:22+00:00,153.0,38.0,63.0,52.0
2024-07-20 02:49:23+00:00,173.0,35.0,63.0,75.0
2024-07-20 02:49:24+00:00,155.0,39.0,63.0,53.0
2024-07-20 02:49:25+00:00,155.0,43.0,62.0,50.0
2024-07-20 02:49:26+00:00,158.0,38.0,63.0,57.0
2024-07-20 02:49:27+00:00,152.0,38.0,64.0,50.0
2024-07-20 02:49:28+00:00,173.0,60.0,64.0,49.0
2024-07-20 02:49:29+00:00,156.0,42.0,64.0,50.0
2024-07-20 02:49:30+00:00,167.0,46.0,63.0,58.0
2024-07-20 02:49:31+00:00,197.0,54.0,62.0,81.0
2024-07-20 02:49:32+00:00,152.0,34.0,64.0,54.0
2024-07-20 02:49:33+00:00,155.0,42.0,63.0,50.0
2024-07-20 02:49:34+00:00,149.0,37.0,62.0,50.0
2024-07-20 02:49:35+00:00,166.0,47.0,63.0,56.0
2024-07-20 02:49:36+00:00,149.0,33.0,64.0,52.0
2024-07-20 02:49:37+00:00,158.0,41.0,65.0,52.0
2024-07-20 02:49:38+00:00,163.0,47.0,64.0,52.0
2024-07-20 02:49:39+00:00,161.0,38.0,62.0,61.0
2024-07-20 02:49:40+00:00,162.0,43.0,64.0,55.0
2024-07-20 02:49:41+00:00,165.0,41.0,63.0,61.0
2024-07-20 02:49:42+00:00,158.0,37.0,63.0,58.0
2024-07-20 02:49:43+00:00,152.0,40.0,64.0,48.0
2024-07-20 02:49:44+00:00,177.0,37.0,63.0,77.0
2024-07-20 02:49:45+00:00,162.0,36.0,63.0,63.0
2024-07-20 02:49:46+00:00,156.0,40.0,63.0,53.0
2024-07-20 02:49:47+00:00,152.0,35.0,64.0,53.0
2024-07-20 02:49:48+00:00,155.0,41.0,64.0,50.0
2024-07-20 02:49:49+00:00,152.0,36.0,64.0,52.0
2024-07-20 02:49:50+00:00,157.0,41.0,64.0,52.0
2024-07-20 02:49:51+00:00,170.0,36.0,64.0,70.0
2024-07-20 02:49:52+00:00,151.0,34.0,64.0,53.0
2024-07-20 02:49:53+00:00,148.0,38.0,62.0,48.0
2024-07-20 02:49:54+00:00,163.0,48.0,64.0,51.0
2024-07-20 02:49:55+00:00,162.0,51.0,64.0,47.0
2024-07-20 02:49:56+00:00,155.0,37.0,64.0,54.0
2024-07-20 02:49:57+00:00,172.0,49.0,63.0,60.0
2024-07-20 02:49:58+00:00,156.0,36.0,64.0,56.0
2024-07-20 02:49:59+00:00,152.0,40.0,63.0,49.0
2024-07-20 02:50:00+00:00,171.0,41.0,63.0,67.0
2024-07-20 02:50:01+00:00,158.0,41.0,63.0,54.0
2024-07-20 02:50:02+00:00,150.0,36.0,63.0,51.0
2024-07-20 02:50:03+00:00,157.0,40.0,63.0,54.0
2024-07-20 02:50:04+00:00,176.0,41.0,64.0,71.0
2024-07-20 02:50:05+00:00,153.0,40.0,63.0,50.0
2024-07-20 02:50:06+00:00,175.0,40.0,63.0,72.0
2024-07-20 02:50:07+00:00,152.0,39.0,62.0,51.0
2024-07-20 02:50:08+00:00,154.0,39.0,63.0,52.0
2024-07-20 02:50:09+00:00,178.0,63.0,63.0,52.0
2024-07-20 02:50:10+00:00,147.0,34.0,62.0,51.0
2024-07-20 02:50:11+00:00,175.0,58.0,63.0,54.0
2024-07-20 02:50:12+00:00,154.0,38.0,64.0,52.0
2024-07-20 02:50:13+00:00,160.0,43.0,66.0,51.0
2024-07-20 02:50:14+00:00,152.0,38.0,64.0,50.0
2024-07-20 02:50:15+00:00,170.0,40.0,63.0,67.0
2024-07-20 02:50:16+00:00,200.0,80.0,63.0,57.0
2024-07-20 02:50:17+00:00,176.0,53.0,65.0,58.0
2024-07-20 02:50:18+00:00,178.0,48.0,64.0,66.0
2024-07-20 02:50:19+00:00,160.0,40.0,63.0,57.0
2024-07-20 02:50:20+00:00,156.0,37.0,63.0,56.0
2024-07-20 02:50:21+00:00,164.0,54.0,63.0,47.0
2024-07-20 02:50:22+00:00,161.0,44.0,63.0,54.0
2024-07-20 02:50:23+00:00,164.0,41.0,62.0,61.0
2024-07-20 02:50:24+00:00,156.0,41.0,62.0,53.0
2024-07-20 02:50:25+00:00,150.0,35.0,62.0,53.0
2024-07-20 02:50:26+00:00,149.0,36.0,63.0,50.0
2024-07-20 02:50:27+00:00,157.0,39.0,63.0,55.0
2024-07-20 02:50:28+00:00,169.0,40.0,62.0,67.0
2024-07-20 02:50:29+00:00,144.0,33.0,61.0,50.0
2024-07-20 02:50:30+00:00,145.0,33.0,63.0,49.0
2024-07-20 02:50:31+00:00,164.0,38.0,64.0,62.0
2024-07-20 02:50:32+00:00,189.0,51.0,63.0,75.0
2024-07-20 02:50:33+00:00,152.0,35.0,64.0,53.0
2024-07-20 02:50:34+00:00,163.0,36.0,63.0,64.0
2024-07-20 02:50:35+00:00,155.0,40.0,64.0,51.0
2024-07-20 02:50:36+00:00,162.0,47.0,62.0,53.0
2024-07-20 02:50:37+00:00,182.0,39.0,65.0,78.0
2024-07-20 02:50:38+00:00,157.0,35.0,62.0,60.0
2024-07-20 02:50:39+00:00,169.0,40.0,62.0,67.0
2024-07-20 02:50:40+00:00,165.0,48.0,61.0,56.0
2024-07-20 02:50:41+00:00,160.0,51.0,61.0,48.0
2024-07-20 02:50:42+00:00,181.0,45.0,63.0,73.0
2024-07-20 02:50:43+00:00,154.0,41.0,63.0,50.0
2024-07-20 02:50:44+00:00,168.0,36.0,64.0,68.0
2024-07-20 02:50:45+00:00,157.0,42.0,64.0,51.0
2024-07-20 02:50:46+00:00,150.0,36.0,63.0,51.0
2024-07-20 02:50:47+00:00,172.0,36.0,63.0,73.0
2024-07-20 02:50:48+00:00,188.0,57.0,64.0,67.0
2024-07-20 02:50:49+00:00,153.0,39.0,63.0,51.0
2024-07-20 02:50:50+00:00,151.0,37.0,62.0,52.0
2024-07-20 02:50:51+00:00,149.0,35.0,63.0,51.0
2024-07-20 02:50:52+00:00,155.0,34.0,63.0,58.0
2024-07-20 02:50:53+00:00,163.0,40.0,64.0,59.0
2024-07-20 02:50:54+00:00,149.0,37.0,62.0,50.0
2024-07-20 02:50:55+00:00,153.0,37.0,61.0,55.0
2024-07-20 02:50:56+00:00,162.0,36.0,62.0,64.0
2024-07-20 02:50:57+00:00,176.0,53.0,63.0,60.0
2024-07-20 02:50:58+00:00,154.0,42.0,63.0,49.0
2024-07-20 02:50:59+00:00,146.0,35.0,62.0,49.0
2024-07-20 02:51:00+00:00,148.0,35.0,63.0,50.0
2024-07-20 02:51:01+00:00,158.0,35.0,66.0,57.0
2024-07-20 02:51:02+00:00,146.0,34.0,62.0,50.0
2024-07-20 02:51:03+00:00,147.0,33.0,63.0,51.0
2024-07-20 02:51:04+00:00,156.0,39.0,62.0,55.0
2024-07-20 02:51:05+00:00,158.0,36.0,63.0,59.0
2024-07-20 02:51:06+00:00,167.0,37.0,63.0,67.0
2024-07-20 02:51:07+00:00,168.0,48.0,63.0,57.0
2024-07-20 02:51:08+00:00,166.0,36.0,62.0,68.0
2024-07-20 02:51:09+00:00,159.0,41.0,61.0,57.0
2024-07-20 02:51:10+00:00,162.0,39.0,64.0,59.0
2024-07-20 02:51:11+00:00,171.0,39.0,61.0,71.0
2024-07-20 02:51:12+00:00,153.0,44.0,60.0,49.0
2024-07-20 02:51:13+00:00,149.0,37.0,61.0,51.0
2024-07-20 02:51:14+00:00,166.0,53.0,63.0,50.0
2024-07-20 02:51:15+00:00,181.0,68.0,65.0,48.0
2024-07-20 02:51:16+00:00,173.0,52.0,64.0,57.0
2024-07-20 02:51:17+00:00,166.0,41.0,63.0,62.0
2024-07-20 02:51:18+00:00,159.0,40.0,64.0,55.0
2024-07-20 02:51:19+00:00,165.0,39.0,63.0,63.0
2024-07-20 02:51:20+00:00,159.0,39.0,63.0,57.0
2024-07-20 02:51:21+00:00,156.0,35.0,62.0,59.0
2024-07-20 02:51:22+00:00,149.0,36.0,62.0,51.0
2024-07-20 02:51:23+00:00,158.0,45.0,62.0,51.0
2024-07-20 02:51:24+00:00,150.0,39.0,63.0,48.0
2024-07-20 02:51:25+00:00,157.0,39.0,63.0,55.0
2024-07-20 02:51:26+00:00,156.0,38.0,62.0,56.0
2024-07-20 02:51:27+00:00,158.0,45.0,61.0,52.0
2024-07-20 02:51:28+00:00,154.0,42.0,63.0,49.0
2024-07-20 02:51:29+00:00,181.0,61.0,62.0,58.0
2024-07-20 02:51:30+00:00,168.0,36.0,63.0,69.0
2024-07-20 02:51:31+00:00,149.0,37.0,64.0,48.0
2024-07-20 02:51:32+00:00,156.0,35.0,64.0,57.0
2024-07-20 02:51:33+00:00,160.0,40.0,63.0,57.0
2024-07-20 02:51:34+00:00,153.0,41.0,63.0,49.0
2024-07-20 02:51:35+00:00,159.0,43.0,62.0,54.0
2024-07-20 02:51:36+00:00,159.0,39.0,64.0,56.0
2024-07-20 02:51:37+00:00,151.0,39.0,65.0,47.0
2024-07-20 02:51:38+00:00,156.0,44.0,63.0,49.0
2024-07-20 02:51:39+00:00,173.0,48.0,62.0,63.0
2024-07-20 02:51:40+00:00,157.0,38.0,62.0,57.0
2024-07-20 02:51:41+00:00,159.0,44.0,62.0,53.0
2024-07-20 02:51:42+00:00,170.0,53.0,63.0,54.0
2024-07-20 02:51:43+00:00,164.0,48.0,64.0,52.0
2024-07-20 02:51:44+00:00,160.0,39.0,64.0,57.0
2024-07-20 02:51:45+00:00,162.0,40.0,62.0,60.0
2024-07-20 02:51:46+00:00,159.0,45.0,63.0,51.0
2024-07-20 02:51:47+00:00,159.0,42.0,62.0,55.0
2024-07-20 02:51:48+00:00,157.0,38.0,62.0,57.0
2024-07-20 02:51:49+00:00,154.0,35.0,64.0,55.0
2024-07-20 02:51:50+00:00,152.0,38.0,65.0,49.0
2024-07-20 02:51:51+00:00,178.0,38.0,62.0,78.0
2024-07-20 02:51:52+00:00,146.0,35.0,62.0,49.0
