datetime,aggregate,tv,fridge,washing_machine
2024-07-20 13:50:54+00:00,290.0,165.0,69.0,56.0
2024-07-20 13:50:55+00:00,287.0,170.0,69.0,48.0
2024-07-20 13:50:56+00:00,292.0,172.0,69.0,51.0
2024-07-20 13:50:57+00:00,285.0,168.0,70.0,47.0
2024-07-20 13:50:58+00:00,284.0,161.0,68.0,55.0
2024-07-20 13:50:59+00:00,295.0,166.0,69.0,60.0
2024-07-20 13:51:00+00:00,282.0,164.0,71.0,47.0
2024-07-20 13:51:01+00:00,287.0,169.0,71.0,47.0
2024-07-20 13:51:02+00:00,285.0,162.0,69.0,54.0
2024-07-20 13:51:03+00:00,280.0,158.0,68.0,54.0
2024-07-20 13:51:04+00:00,286.0,166.0,70.0,50.0
2024-07-20 13:51:05+00:00,275.0,159.0,70.0,46.0
2024-07-20 13:51:06+00:00,288.0,162.0,70.0,56.0
2024-07-20 13:51:07+00:00,282.0,160.0,70.0,52.0
2024-07-20 13:51:08+00:00,295.0,166.0,70.0,59.0
2024-07-20 13:51:09+00:00,277.0,165.0,68.0,44.0
2024-07-20 13:51:10+00:00,281.0,165.0,70.0,46.0
2024-07-20 13:51:11+00:00,288.0,162.0,70.0,56.0
2024-07-20 13:51:12+00:00,283.0,164.0,69.0,50.0
2024-07-20 13:51:13+00:00,285.0,168.0,69.0,48.0
2024-07-20 13:51:14+00:00,304.0,166.0,68.0,70.0
2024-07-20 13:51:15+00:00,284.0,161.0,69.0,54.0
2024-07-20 13:51:16+00:00,283.0,164.0,71.0,48.0
2024-07-20 13:51:17+00:00,285.0,171.0,68.0,46.0
2024-07-20 13:51:18+00:00,288.0,170.0,68.0,50.0
2024-07-20 13:51:19+00:00,334.0,182.0,70.0,82.0
2024-07-20 13:51:20+00:00,280.0,166.0,69.0,45.0
2024-07-20 13:51:21+00:00,288.0,172.0,70.0,46.0
2024-07-20 13:51:22+00:00,288.0,169.0,71.0,48.0
2024-07-20 13:51:23+00:00,280.0,163.0,69.0,48.0
2024-07-20 13:51:24+00:00,289.0,167.0,69.0,53.0
2024-07-20 13:51:25+00:00,290.0,165.0,70.0,55.0
2024-07-20 13:51:26+00:00,299.0,174.0,69.0,56.0
2024-07-20 13:51:27+00:00,282.0,165.0,70.0,47.0
2024-07-20 13:51:28+00:00,282.0,164.0,70.0,48.0
2024-07-20 13:51:29+00:00,287.0,164.0,69.0,54.0
2024-07-20 13:51:30+00:00,287.0,169.0,70.0,48.0
2024-07-20 13:51:31+00:00,294.0,164.0,71.0,59.0
2024-07-20 13:51:32+00:00,275.0,160.0,69.0,46.0
2024-07-20 13:51:33+00:00,289.0,172.0,69.0,48.0
2024-07-20 13:51:34+00:00,298.0,159.0,70.0,69.0
2024-07-20 13:51:35+00:00,281.0,168.0,68.0,45.0
2024-07-20 13:51:36+00:00,290.0,171.0,70.0,49.0
2024-07-20 13:51:37+00:00,278.0,162.0,69.0,47.0
2024-07-20 13:51:38+00:00,290.0,164.0,71.0,55.0
2024-07-20 13:51:39+00:00,282.0,167.0,69.0,46.0
2024-07-20 13:51:40+00:00,286.0,167.0,70.0,49.0
2024-07-20 13:51:41+00:00,293.0,165.0,70.0,58.0
2024-07-20 13:51:42+00:00,281.0,163.0,70.0,48.0
2024-07-20 13:51:43+00:00,279.0,162.0,69.0,48.0
2024-07-20 13:51:44+00:00,285.0,162.0,69.0,54.0
2024-07-20 13:51:45+00:00,295.0,165.0,70.0,60.0
2024-07-20 13:51:46+00:00,299.0,170.0,69.0,60.0
2024-07-20 13:51:47+00:00,289.0,165.0,69.0,55.0
2024-07-20 13:51:48+00:00,277.0,162.0,70.0,45.0
2024-07-20 13:51:49+00:00,284.0,160.0,69.0,55.0
2024-07-20 13:51:50+00:00,283.0,161.0,68.0,54.0
2024-07-20 13:51:51+00:00,283.0,165.0,68.0,50.0
2024-07-20 13:51:52+00:00,297.0,166.0,70.0,61.0
2024-07-20 13:51:53+00:00,281.0,164.0,69.0,48.0
2024-07-20 13:51:54+00:00,278.0,162.0,69.0,47.0
2024-07-20 13:51:55+00:00,284.0,169.0,68.0,47.0
2024-07-20 13:51:56+00:00,304.0,163.0,70.0,71.0
2024-07-20 13:51:57+00:00,295.0,170.0,70.0,55.0
2024-07-20 13:51:58+00:00,287.0,168.0,69.0,50.0
2024-07-20 13:51:59+00:00,288.0,166.0,68.0,54.0
