datetime,aggregate,tv,fridge,washing_machine
2024-07-21 01:17:33+00:00,137.0,49.0,22.0,66.0
2024-07-21 01:17:34+00:00,112.0,38.0,22.0,52.0
2024-07-21 01:17:35+00:00,115.0,38.0,23.0,54.0
2024-07-21 01:17:36+00:00,116.0,41.0,23.0,52.0
2024-07-21 01:17:37+00:00,111.0,37.0,22.0,52.0
2024-07-21 01:17:38+00:00,113.0,41.0,23.0,49.0
2024-07-21 01:17:39+00:00,113.0,43.0,22.0,48.0
2024-07-21 01:17:40+00:00,114.0,41.0,23.0,50.0
2024-07-21 01:17:41+00:00,114.0,40.0,22.0,52.0
2024-07-21 01:17:42+00:00,147.0,64.0,22.0,61.0
2024-07-21 01:17:43+00:00,116.0,40.0,23.0,53.0
2024-07-21 01:17:44+00:00,118.0,40.0,23.0,55.0
2024-07-21 01:17:45+00:00,127.0,42.0,22.0,63.0
2024-07-21 01:17:46+00:00,129.0,40.0,22.0,67.0
2024-07-21 01:17:47+00:00,116.0,40.0,23.0,53.0
2024-07-21 01:17:48+00:00,116.0,43.0,23.0,50.0
2024-07-21 01:17:49+00:00,116.0,46.0,22.0,48.0
2024-07-21 01:17:50+00:00,112.0,40.0,22.0,50.0
2024-07-21 01:17:51+00:00,112.0,40.0,22.0,50.0
2024-07-21 01:17:52+00:00,141.0,44.0,22.0,75.0
2024-07-21 01:17:53+00:00,115.0,40.0,22.0,53.0
2024-07-21 01:17:54+00:00,110.0,36.0,22.0,52.0
2024-07-21 01:17:55+00:00,112.0,40.0,22.0,50.0
2024-07-21 01:17:56+00:00,109.0,38.0,22.0,49.0
2024-07-21 01:17:57+00:00,112.0,36.0,23.0,53.0
2024-07-21 01:17:58+00:00,157.0,42.0,23.0,92.0
2024-07-21 01:17:59+00:00,128.0,43.0,23.0,62.0
2024-07-21 01:18:00+00:00,127.0,48.0,23.0,56.0
2024-07-21 01:18:01+00:00,124.0,40.0,22.0,62.0
2024-07-21 01:18:02+00:00,116.0,42.0,22.0,52.0
2024-07-21 01:18:03+00:00,121.0,48.0,23.0,50.0
2024-07-21 01:18:04+00:00,120.0,40.0,22.0,58.0
2024-07-21 01:18:05+00:00,110.0,38.0,22.0,50.0
2024-07-21 01:18:06+00:00,110.0,38.0,22.0,50.0
2024-07-21 01:18:07+00:00,115.0,43.0,22.0,50.0
2024-07-21 01:18:08+00:00,114.0,42.0,23.0,49.0
2024-07-21 01:18:09+00:00,114.0,42.0,22.0,50.0
2024-07-21 01:18:10+00:00,113.0,37.0,23.0,53.0
2024-07-21 01:18:11+00:00,167.0,79.0,22.0,66.0
2024-07-21 01:18:12+00:00,160.0,45.0,23.0,92.0
2024-07-21 01:18:13+00:00,137.0,67.0,22.0,48.0
2024-07-21 01:18:14+00:00,109.0,38.0,22.0,49.0
2024-07-21 01:18:15+00:00,111.0,37.0,23.0,51.0
2024-07-21 01:18:16+00:00,120.0,48.0,23.0,49.0
2024-07-21 01:18:17+00:00,115.0,36.0,22.0,57.0
2024-07-21 01:18:18+00:00,146.0,40.0,23.0,83.0
2024-07-21 01:18:19+00:00,125.0,43.0,22.0,60.0
