datetime,aggregate,tv,fridge,washing_machine
2024-07-24 04:36:39+00:00,133.0,59.0,74.0,0.0
2024-07-24 04:36:40+00:00,125.0,56.0,69.0,0.0
2024-07-24 04:36:41+00:00,104.0,36.0,68.0,0.0
2024-07-24 04:36:42+00:00,128.0,57.0,71.0,0.0
2024-07-24 04:36:43+00:00,105.0,32.0,73.0,0.0
2024-07-24 04:36:44+00:00,107.0,35.0,72.0,0.0
2024-07-24 04:36:45+00:00,101.0,33.0,68.0,0.0
2024-07-24 04:36:46+00:00,106.0,38.0,68.0,0.0
2024-07-24 04:36:47+00:00,108.0,37.0,71.0,0.0
2024-07-24 04:36:48+00:00,128.0,58.0,70.0,0.0
2024-07-24 04:36:49+00:00,107.0,36.0,71.0,0.0
2024-07-24 04:36:50+00:00,108.0,37.0,71.0,0.0
2024-07-24 04:36:51+00:00,107.0,36.0,71.0,0.0
2024-07-24 04:36:52+00:00,122.0,53.0,69.0,0.0
2024-07-24 04:36:53+00:00,115.0,43.0,72.0,0.0
2024-07-24 04:36:54+00:00,110.0,39.0,71.0,0.0
2024-07-24 04:36:55+00:00,126.0,54.0,72.0,0.0
2024-07-24 04:36:56+00:00,104.0,34.0,70.0,0.0
2024-07-24 04:36:57+00:00,124.0,53.0,71.0,0.0
2024-07-24 04:36:58+00:00,110.0,37.0,73.0,0.0
2024-07-24 04:36:59+00:00,122.0,46.0,76.0,0.0
2024-07-24 04:37:00+00:00,107.0,35.0,72.0,0.0
2024-07-24 04:37:01+00:00,101.0,31.0,70.0,0.0
2024-07-24 04:37:02+00:00,110.0,40.0,70.0,0.0
2024-07-24 04:37:03+00:00,108.0,38.0,70.0,0.0
2024-07-24 04:37:04+00:00,100.0,31.0,69.0,0.0
2024-07-24 04:37:05+00:00,108.0,38.0,70.0,0.0
2024-07-24 04:37:06+00:00,106.0,32.0,74.0,0.0
2024-07-24 04:37:07+00:00,108.0,41.0,67.0,0.0
2024-07-24 04:37:08+00:00,100.0,33.0,67.0,0.0
2024-07-24 04:37:09+00:00,106.0,36.0,70.0,0.0
2024-07-24 04:37:10+00:00,102.0,33.0,69.0,0.0
2024-07-24 04:37:11+00:00,105.0,32.0,73.0,0.0
2024-07-24 04:37:12+00:00,107.0,34.0,73.0,0.0
2024-07-24 04:37:13+00:00,99.0,31.0,68.0,0.0
2024-07-24 04:37:14+00:00,105.0,38.0,67.0,0.0
2024-07-24 04:37:15+00:00,108.0,41.0,67.0,0.0
2024-07-24 04:37:16+00:00,103.0,34.0,69.0,0.0
2024-07-24 04:37:17+00:00,113.0,41.0,72.0,0.0
2024-07-24 04:37:18+00:00,107.0,36.0,71.0,0.0
2024-07-24 04:37:19+00:00,100.0,32.0,68.0,0.0
2024-07-24 04:37:20+00:00,111.0,38.0,73.0,0.0
2024-07-24 04:37:21+00:00,111.0,41.0,70.0,0.0
2024-07-24 04:37:22+00:00,114.0,45.0,69.0,0.0
2024-07-24 04:37:23+00:00,105.0,34.0,71.0,0.0
2024-07-24 04:37:24+00:00,112.0,38.0,74.0,0.0
2024-07-24 04:37:25+00:00,103.0,32.0,71.0,0.0
2024-07-24 04:37:26+00:00,101.0,32.0,69.0,0.0
2024-07-24 04:37:27+00:00,118.0,52.0,66.0,0.0
2024-07-24 04:37:28+00:00,106.0,38.0,68.0,0.0
2024-07-24 04:37:29+00:00,105.0,37.0,68.0,0.0
2024-07-24 04:37:30+00:00,107.0,37.0,70.0,0.0
2024-07-24 04:37:31+00:00,111.0,41.0,70.0,0.0
2024-07-24 04:37:32+00:00,107.0,35.0,72.0,0.0
2024-07-24 04:37:33+00:00,108.0,36.0,72.0,0.0
2024-07-24 04:37:34+00:00,113.0,43.0,70.0,0.0
2024-07-24 04:37:35+00:00,103.0,34.0,69.0,0.0
2024-07-24 04:37:36+00:00,111.0,42.0,69.0,0.0
2024-07-24 04:37:37+00:00,104.0,38.0,66.0,0.0
2024-07-24 04:37:38+00:00,105.0,38.0,67.0,0.0
2024-07-24 04:37:39+00:00,107.0,39.0,68.0,0.0
2024-07-24 04:37:40+00:00,115.0,43.0,72.0,0.0
2024-07-24 04:37:41+00:00,139.0,66.0,73.0,0.0
2024-07-24 04:37:42+00:00,104.0,34.0,70.0,0.0
2024-07-24 04:37:43+00:00,122.0,51.0,71.0,0.0
2024-07-24 04:37:44+00:00,107.0,35.0,72.0,0.0
2024-07-24 04:37:45+00:00,111.0,37.0,74.0,0.0
2024-07-24 04:37:46+00:00,102.0,33.0,69.0,0.0
2024-07-24 04:37:47+00:00,100.0,32.0,68.0,0.0
2024-07-24 04:37:48+00:00,104.0,36.0,68.0,0.0
2024-07-24 04:37:49+00:00,107.0,39.0,68.0,0.0
2024-07-24 04:37:50+00:00,105.0,37.0,68.0,0.0
2024-07-24 04:37:51+00:00,101.0,34.0,67.0,0.0
2024-07-24 04:37:52+00:00,104.0,35.0,69.0,0.0
2024-07-24 04:37:53+00:00,116.0,46.0,70.0,0.0
2024-07-24 04:37:54+00:00,103.0,33.0,70.0,0.0
2024-07-24 04:37:55+00:00,116.0,45.0,71.0,0.0
2024-07-24 04:37:56+00:00,102.0,34.0,68.0,0.0
2024-07-24 04:37:57+00:00,118.0,51.0,67.0,0.0
2024-07-24 04:37:58+00:00,101.0,34.0,67.0,0.0
2024-07-24 04:37:59+00:00,102.0,33.0,69.0,0.0
2024-07-24 04:38:00+00:00,103.0,31.0,72.0,0.0
2024-07-24 04:38:01+00:00,136.0,61.0,75.0,0.0
2024-07-24 04:38:02+00:00,108.0,37.0,71.0,0.0
2024-07-24 04:38:03+00:00,101.0,33.0,68.0,0.0
2024-07-24 04:38:04+00:00,104.0,34.0,70.0,0.0
2024-07-24 04:38:05+00:00,114.0,43.0,71.0,0.0
2024-07-24 04:38:06+00:00,117.0,43.0,74.0,0.0
2024-07-24 04:38:07+00:00,103.0,33.0,70.0,0.0
2024-07-24 04:38:08+00:00,108.0,39.0,69.0,0.0
2024-07-24 04:38:09+00:00,106.0,39.0,67.0,0.0
2024-07-24 04:38:10+00:00,103.0,35.0,68.0,0.0
2024-07-24 04:38:11+00:00,102.0,34.0,68.0,0.0
2024-07-24 04:38:12+00:00,109.0,40.0,69.0,0.0
2024-07-24 04:38:13+00:00,101.0,31.0,70.0,0.0
2024-07-24 04:38:14+00:00,108.0,36.0,72.0,0.0
2024-07-24 04:38:15+00:00,129.0,59.0,70.0,0.0
2024-07-24 04:38:16+00:00,112.0,45.0,67.0,0.0
2024-07-24 04:38:17+00:00,105.0,38.0,67.0,0.0
2024-07-24 04:38:18+00:00,109.0,39.0,70.0,0.0
2024-07-24 04:38:19+00:00,105.0,35.0,70.0,0.0
2024-07-24 04:38:20+00:00,114.0,43.0,71.0,0.0
2024-07-24 04:38:21+00:00,102.0,32.0,70.0,0.0
2024-07-24 04:38:22+00:00,110.0,39.0,71.0,0.0
2024-07-24 04:38:23+00:00,102.0,35.0,67.0,0.0
2024-07-24 04:38:24+00:00,101.0,34.0,67.0,0.0
2024-07-24 04:38:25+00:00,102.0,33.0,69.0,0.0
2024-07-24 04:38:26+00:00,128.0,56.0,72.0,0.0
2024-07-24 04:38:27+00:00,112.0,39.0,73.0,0.0
2024-07-24 04:38:28+00:00,103.0,33.0,70.0,0.0
2024-07-24 04:38:29+00:00,103.0,34.0,69.0,0.0
2024-07-24 04:38:30+00:00,123.0,56.0,67.0,0.0
2024-07-24 04:38:31+00:00,110.0,40.0,70.0,0.0
2024-07-24 04:38:32+00:00,108.0,37.0,71.0,0.0
2024-07-24 04:38:33+00:00,105.0,35.0,70.0,0.0
2024-07-24 04:38:34+00:00,100.0,31.0,69.0,0.0
2024-07-24 04:38:35+00:00,106.0,38.0,68.0,0.0
2024-07-24 04:38:36+00:00,104.0,35.0,69.0,0.0
2024-07-24 04:38:37+00:00,106.0,33.0,73.0,0.0
2024-07-24 04:38:38+00:00,108.0,38.0,70.0,0.0
2024-07-24 04:38:39+00:00,104.0,37.0,67.0,0.0
2024-07-24 04:38:40+00:00,106.0,38.0,68.0,0.0
2024-07-24 04:38:41+00:00,105.0,34.0,71.0,0.0
2024-07-24 04:38:42+00:00,104.0,36.0,68.0,0.0
2024-07-24 04:38:43+00:00,102.0,35.0,67.0,0.0
2024-07-24 04:38:44+00:00,110.0,40.0,70.0,0.0
2024-07-24 04:38:45+00:00,111.0,39.0,72.0,0.0
2024-07-24 04:38:46+00:00,116.0,48.0,68.0,0.0
2024-07-24 04:38:47+00:00,105.0,36.0,69.0,0.0
2024-07-24 04:38:48+00:00,112.0,42.0,70.0,0.0
2024-07-24 04:38:49+00:00,109.0,36.0,73.0,0.0
2024-07-24 04:38:50+00:00,104.0,34.0,70.0,0.0
2024-07-24 04:38:51+00:00,107.0,34.0,73.0,0.0
2024-07-24 04:38:52+00:00,113.0,45.0,68.0,0.0
2024-07-24 04:38:53+00:00,110.0,42.0,68.0,0.0
2024-07-24 04:38:54+00:00,103.0,31.0,72.0,0.0
2024-07-24 04:38:55+00:00,114.0,47.0,67.0,0.0
2024-07-24 04:38:56+00:00,109.0,39.0,70.0,0.0
2024-07-24 04:38:57+00:00,111.0,39.0,72.0,0.0
2024-07-24 04:38:58+00:00,103.0,34.0,69.0,0.0
2024-07-24 04:38:59+00:00,118.0,48.0,70.0,0.0
2024-07-24 04:39:00+00:00,115.0,42.0,73.0,0.0
2024-07-24 04:39:01+00:00,124.0,55.0,69.0,0.0
2024-07-24 04:39:02+00:00,108.0,40.0,68.0,0.0
2024-07-24 04:39:03+00:00,107.0,36.0,71.0,0.0
2024-07-24 04:39:04+00:00,132.0,60.0,72.0,0.0
