datetime,aggregate,tv,fridge,washing_machine
2024-07-20 00:07:21+00:00,184.0,42.0,81.0,61.0
2024-07-20 00:07:22+00:00,172.0,39.0,80.0,53.0
2024-07-20 00:07:23+00:00,173.0,38.0,81.0,54.0
2024-07-20 00:07:24+00:00,172.0,37.0,81.0,54.0
2024-07-20 00:07:25+00:00,171.0,40.0,79.0,52.0
2024-07-20 00:07:26+00:00,172.0,37.0,79.0,56.0
2024-07-20 00:07:27+00:00,177.0,40.0,81.0,56.0
2024-07-20 00:07:28+00:00,171.0,38.0,81.0,52.0
2024-07-20 00:07:29+00:00,190.0,56.0,79.0,55.0
2024-07-20 00:07:30+00:00,181.0,44.0,79.0,58.0
2024-07-20 00:07:31+00:00,184.0,44.0,80.0,60.0
2024-07-20 00:07:32+00:00,175.0,42.0,80.0,53.0
2024-07-20 00:07:33+00:00,204.0,71.0,80.0,53.0
2024-07-20 00:07:34+00:00,183.0,48.0,80.0,55.0
2024-07-20 00:07:35+00:00,172.0,42.0,79.0,51.0
2024-07-20 00:07:36+00:00,187.0,55.0,79.0,53.0
2024-07-20 00:07:37+00:00,193.0,60.0,81.0,52.0
2024-07-20 00:07:38+00:00,173.0,39.0,80.0,54.0
2024-07-20 00:07:39+00:00,177.0,42.0,80.0,55.0
2024-07-20 00:07:40+00:00,181.0,44.0,80.0,57.0
2024-07-20 00:07:41+00:00,181.0,50.0,79.0,52.0
2024-07-20 00:07:42+00:00,177.0,41.0,80.0,56.0
2024-07-20 00:07:43+00:00,184.0,40.0,78.0,66.0
2024-07-20 00:07:44+00:00,172.0,38.0,81.0,53.0
2024-07-20 00:07:45+00:00,198.0,46.0,81.0,71.0
2024-07-20 00:07:46+00:00,176.0,41.0,82.0,53.0
2024-07-20 00:07:47+00:00,182.0,39.0,81.0,62.0
2024-07-20 00:07:48+00:00,218.0,42.0,81.0,95.0
2024-07-20 00:07:49+00:00,179.0,45.0,80.0,54.0
2024-07-20 00:07:50+00:00,175.0,40.0,82.0,53.0
2024-07-20 00:07:51+00:00,172.0,40.0,80.0,52.0
2024-07-20 00:07:52+00:00,184.0,44.0,80.0,60.0
2024-07-20 00:07:53+00:00,182.0,42.0,81.0,59.0
2024-07-20 00:07:54+00:00,195.0,39.0,81.0,75.0
2024-07-20 00:07:55+00:00,177.0,46.0,81.0,50.0
2024-07-20 00:07:56+00:00,179.0,45.0,80.0,54.0
2024-07-20 00:07:57+00:00,189.0,55.0,81.0,53.0
2024-07-20 00:07:58+00:00,190.0,55.0,81.0,54.0
2024-07-20 00:07:59+00:00,177.0,47.0,82.0,48.0
2024-07-20 00:08:00+00:00,183.0,42.0,82.0,59.0
2024-07-20 00:08:01+00:00,179.0,42.0,80.0,57.0
2024-07-20 00:08:02+00:00,177.0,41.0,80.0,56.0
2024-07-20 00:08:03+00:00,172.0,40.0,81.0,51.0
2024-07-20 00:08:04+00:00,190.0,39.0,79.0,72.0
2024-07-20 00:08:05+00:00,175.0,43.0,79.0,53.0
2024-07-20 00:08:06+00:00,187.0,40.0,81.0,66.0
2024-07-20 00:08:07+00:00,175.0,41.0,81.0,53.0
2024-07-20 00:08:08+00:00,214.0,65.0,80.0,69.0
2024-07-20 00:08:09+00:00,180.0,42.0,79.0,59.0
2024-07-20 00:08:10+00:00,172.0,38.0,79.0,55.0
2024-07-20 00:08:11+00:00,179.0,48.0,80.0,51.0
2024-07-20 00:08:12+00:00,189.0,53.0,80.0,56.0
2024-07-20 00:08:13+00:00,198.0,51.0,81.0,66.0
2024-07-20 00:08:14+00:00,170.0,40.0,77.0,53.0
2024-07-20 00:08:15+00:00,177.0,45.0,79.0,53.0
2024-07-20 00:08:16+00:00,169.0,41.0,79.0,49.0
2024-07-20 00:08:17+00:00,175.0,39.0,81.0,55.0
2024-07-20 00:08:18+00:00,172.0,39.0,78.0,55.0
2024-07-20 00:08:19+00:00,172.0,38.0,81.0,53.0
2024-07-20 00:08:20+00:00,172.0,39.0,82.0,51.0
2024-07-20 00:08:21+00:00,181.0,50.0,79.0,52.0
2024-07-20 00:08:22+00:00,197.0,48.0,80.0,69.0
2024-07-20 00:08:23+00:00,186.0,53.0,80.0,53.0
2024-07-20 00:08:24+00:00,199.0,57.0,80.0,62.0
2024-07-20 00:08:25+00:00,184.0,41.0,81.0,62.0
2024-07-20 00:08:26+00:00,182.0,42.0,80.0,60.0
2024-07-20 00:08:27+00:00,176.0,40.0,80.0,56.0
2024-07-20 00:08:28+00:00,187.0,46.0,80.0,61.0
2024-07-20 00:08:29+00:00,180.0,39.0,80.0,61.0
2024-07-20 00:08:30+00:00,191.0,47.0,81.0,63.0
2024-07-20 00:08:31+00:00,172.0,38.0,81.0,53.0
2024-07-20 00:08:32+00:00,180.0,43.0,79.0,58.0
2024-07-20 00:08:33+00:00,176.0,39.0,80.0,57.0
2024-07-20 00:08:34+00:00,172.0,42.0,80.0,50.0
2024-07-20 00:08:35+00:00,179.0,39.0,81.0,59.0
2024-07-20 00:08:36+00:00,175.0,37.0,80.0,58.0
2024-07-20 00:08:37+00:00,170.0,39.0,80.0,51.0
2024-07-20 00:08:38+00:00,172.0,39.0,81.0,52.0
2024-07-20 00:08:39+00:00,197.0,48.0,81.0,68.0
2024-07-20 00:08:40+00:00,181.0,39.0,80.0,62.0
2024-07-20 00:08:41+00:00,168.0,37.0,81.0,50.0
2024-07-20 00:08:42+00:00,180.0,43.0,82.0,55.0
2024-07-20 00:08:43+00:00,202.0,46.0,82.0,74.0
2024-07-20 00:08:44+00:00,176.0,40.0,79.0,57.0
2024-07-20 00:08:45+00:00,195.0,38.0,80.0,77.0
2024-07-20 00:08:46+00:00,172.0,40.0,79.0,53.0
2024-07-20 00:08:47+00:00,191.0,43.0,80.0,68.0
2024-07-20 00:08:48+00:00,182.0,46.0,80.0,56.0
2024-07-20 00:08:49+00:00,169.0,39.0,79.0,51.0
2024-07-20 00:08:50+00:00,174.0,40.0,79.0,55.0
2024-07-20 00:08:51+00:00,179.0,41.0,79.0,59.0
2024-07-20 00:08:52+00:00,183.0,47.0,80.0,56.0
2024-07-20 00:08:53+00:00,176.0,38.0,80.0,58.0
2024-07-20 00:08:54+00:00,171.0,37.0,81.0,53.0
2024-07-20 00:08:55+00:00,179.0,45.0,80.0,54.0
2024-07-20 00:08:56+00:00,192.0,53.0,81.0,58.0
2024-07-20 00:08:57+00:00,181.0,41.0,80.0,60.0
2024-07-20 00:08:58+00:00,167.0,36.0,78.0,53.0
2024-07-20 00:08:59+00:00,186.0,40.0,81.0,65.0
2024-07-20 00:09:00+00:00,204.0,45.0,80.0,79.0
2024-07-20 00:09:01+00:00,170.0,35.0,80.0,55.0
2024-07-20 00:09:02+00:00,179.0,44.0,80.0,55.0
2024-07-20 00:09:03+00:00,172.0,40.0,77.0,55.0
