datetime,aggregate,tv,fridge,washing_machine
2024-07-23 04:44:00+00:00,160.0,35.0,66.0,59.0
2024-07-23 04:44:01+00:00,158.0,44.0,67.0,47.0
2024-07-23 04:44:02+00:00,182.0,56.0,68.0,58.0
2024-07-23 04:44:03+00:00,151.0,37.0,68.0,46.0
2024-07-23 04:44:04+00:00,152.0,35.0,67.0,50.0
2024-07-23 04:44:05+00:00,159.0,42.0,68.0,49.0
2024-07-23 04:44:06+00:00,185.0,39.0,68.0,78.0
2024-07-23 04:44:07+00:00,156.0,33.0,67.0,56.0
2024-07-23 04:44:08+00:00,153.0,42.0,66.0,45.0
2024-07-23 04:44:09+00:00,162.0,41.0,67.0,54.0
2024-07-23 04:44:10+00:00,157.0,37.0,67.0,53.0
2024-07-23 04:44:11+00:00,157.0,38.0,69.0,50.0
2024-07-23 04:44:12+00:00,150.0,35.0,68.0,47.0
2024-07-23 04:44:13+00:00,153.0,40.0,66.0,47.0
2024-07-23 04:44:14+00:00,154.0,39.0,66.0,49.0
2024-07-23 04:44:15+00:00,164.0,41.0,68.0,55.0
2024-07-23 04:44:16+00:00,162.0,40.0,68.0,54.0
2024-07-23 04:44:17+00:00,163.0,37.0,66.0,60.0
2024-07-23 04:44:18+00:00,153.0,36.0,67.0,50.0
2024-07-23 04:44:19+00:00,171.0,55.0,66.0,50.0
2024-07-23 04:44:20+00:00,152.0,37.0,66.0,49.0
2024-07-23 04:44:21+00:00,164.0,37.0,67.0,60.0
2024-07-23 04:44:22+00:00,155.0,33.0,68.0,54.0
2024-07-23 04:44:23+00:00,176.0,55.0,66.0,55.0
2024-07-23 04:44:24+00:00,164.0,49.0,67.0,48.0
2024-07-23 04:44:25+00:00,158.0,34.0,69.0,55.0
2024-07-23 04:44:26+00:00,153.0,39.0,67.0,47.0
2024-07-23 04:44:27+00:00,160.0,42.0,66.0,52.0
2024-07-23 04:44:28+00:00,182.0,63.0,67.0,52.0
2024-07-23 04:44:29+00:00,164.0,39.0,67.0,58.0
2024-07-23 04:44:30+00:00,153.0,36.0,68.0,49.0
2024-07-23 04:44:31+00:00,171.0,44.0,67.0,60.0
2024-07-23 04:44:32+00:00,164.0,40.0,67.0,57.0
2024-07-23 04:44:33+00:00,163.0,42.0,68.0,53.0
2024-07-23 04:44:34+00:00,159.0,38.0,66.0,55.0
2024-07-23 04:44:35+00:00,174.0,36.0,66.0,72.0
2024-07-23 04:44:36+00:00,177.0,57.0,66.0,54.0
2024-07-23 04:44:37+00:00,158.0,41.0,65.0,52.0
2024-07-23 04:44:38+00:00,170.0,57.0,66.0,47.0
2024-07-23 04:44:39+00:00,157.0,36.0,68.0,53.0
2024-07-23 04:44:40+00:00,172.0,37.0,65.0,70.0
2024-07-23 04:44:41+00:00,178.0,63.0,67.0,48.0
2024-07-23 04:44:42+00:00,167.0,48.0,66.0,53.0
2024-07-23 04:44:43+00:00,164.0,42.0,67.0,55.0
2024-07-23 04:44:44+00:00,160.0,43.0,67.0,50.0
2024-07-23 04:44:45+00:00,158.0,39.0,66.0,53.0
2024-07-23 04:44:46+00:00,166.0,52.0,67.0,47.0
2024-07-23 04:44:47+00:00,190.0,72.0,68.0,50.0
2024-07-23 04:44:48+00:00,168.0,44.0,67.0,57.0
2024-07-23 04:44:49+00:00,153.0,37.0,66.0,50.0
2024-07-23 04:44:50+00:00,174.0,54.0,67.0,53.0
2024-07-23 04:44:51+00:00,161.0,44.0,68.0,49.0
2024-07-23 04:44:52+00:00,171.0,45.0,68.0,58.0
2024-07-23 04:44:53+00:00,169.0,49.0,66.0,54.0
2024-07-23 04:44:54+00:00,162.0,36.0,67.0,59.0
2024-07-23 04:44:55+00:00,152.0,33.0,66.0,53.0
2024-07-23 04:44:56+00:00,163.0,47.0,68.0,48.0
2024-07-23 04:44:57+00:00,158.0,40.0,67.0,51.0
2024-07-23 04:44:58+00:00,149.0,34.0,66.0,49.0
2024-07-23 04:44:59+00:00,149.0,34.0,67.0,48.0
2024-07-23 04:45:00+00:00,158.0,37.0,67.0,54.0
2024-07-23 04:45:01+00:00,161.0,47.0,65.0,49.0
2024-07-23 04:45:02+00:00,150.0,34.0,65.0,51.0
2024-07-23 04:45:03+00:00,158.0,44.0,66.0,48.0
2024-07-23 04:45:04+00:00,168.0,47.0,65.0,56.0
2024-07-23 04:45:05+00:00,151.0,37.0,66.0,48.0
2024-07-23 04:45:06+00:00,148.0,35.0,67.0,46.0
2024-07-23 04:45:07+00:00,160.0,44.0,65.0,51.0
2024-07-23 04:45:08+00:00,156.0,36.0,66.0,54.0
2024-07-23 04:45:09+00:00,185.0,68.0,66.0,51.0
2024-07-23 04:45:10+00:00,159.0,47.0,66.0,46.0
2024-07-23 04:45:11+00:00,160.0,48.0,65.0,47.0
2024-07-23 04:45:12+00:00,158.0,47.0,64.0,47.0
2024-07-23 04:45:13+00:00,162.0,36.0,66.0,60.0
2024-07-23 04:45:14+00:00,171.0,51.0,66.0,54.0
2024-07-23 04:45:15+00:00,151.0,37.0,66.0,48.0
2024-07-23 04:45:16+00:00,150.0,34.0,65.0,51.0
2024-07-23 04:45:17+00:00,165.0,34.0,66.0,65.0
2024-07-23 04:45:18+00:00,174.0,58.0,66.0,50.0
2024-07-23 04:45:19+00:00,154.0,35.0,67.0,52.0
2024-07-23 04:45:20+00:00,162.0,43.0,65.0,54.0
2024-07-23 04:45:21+00:00,152.0,35.0,64.0,53.0
2024-07-23 04:45:22+00:00,158.0,45.0,64.0,49.0
2024-07-23 04:45:23+00:00,162.0,45.0,66.0,51.0
2024-07-23 04:45:24+00:00,159.0,40.0,65.0,54.0
2024-07-23 04:45:25+00:00,211.0,61.0,66.0,84.0
2024-07-23 04:45:26+00:00,153.0,38.0,66.0,49.0
