datetime,aggregate,tv,fridge,washing_machine
2024-07-22 17:08:49+00:00,123.0,42.0,22.0,59.0
2024-07-22 17:08:50+00:00,118.0,43.0,23.0,52.0
2024-07-22 17:08:51+00:00,120.0,46.0,22.0,52.0
2024-07-22 17:08:52+00:00,111.0,41.0,21.0,49.0
2024-07-22 17:08:53+00:00,108.0,39.0,21.0,48.0
2024-07-22 17:08:54+00:00,112.0,42.0,21.0,49.0
2024-07-22 17:08:55+00:00,117.0,44.0,21.0,52.0
2024-07-22 17:08:56+00:00,114.0,41.0,22.0,51.0
2024-07-22 17:08:57+00:00,124.0,50.0,21.0,53.0
2024-07-22 17:08:58+00:00,114.0,42.0,22.0,50.0
2024-07-22 17:08:59+00:00,121.0,46.0,22.0,53.0
2024-07-22 17:09:00+00:00,124.0,47.0,22.0,55.0
2024-07-22 17:09:01+00:00,118.0,36.0,23.0,59.0
2024-07-22 17:09:02+00:00,109.0,38.0,22.0,49.0
2024-07-22 17:09:03+00:00,119.0,41.0,22.0,56.0
2024-07-22 17:09:04+00:00,115.0,39.0,23.0,53.0
2024-07-22 17:09:05+00:00,116.0,43.0,23.0,50.0
2024-07-22 17:09:06+00:00,120.0,39.0,21.0,60.0
2024-07-22 17:09:07+00:00,124.0,54.0,22.0,48.0
2024-07-22 17:09:08+00:00,109.0,38.0,21.0,50.0
2024-07-22 17:09:09+00:00,116.0,45.0,21.0,50.0
2024-07-22 17:09:10+00:00,143.0,61.0,22.0,60.0
2024-07-22 17:09:11+00:00,113.0,46.0,21.0,46.0
2024-07-22 17:09:12+00:00,116.0,41.0,21.0,54.0
2024-07-22 17:09:13+00:00,119.0,43.0,22.0,54.0
2024-07-22 17:09:14+00:00,129.0,58.0,21.0,50.0
2024-07-22 17:09:15+00:00,155.0,58.0,22.0,75.0
2024-07-22 17:09:16+00:00,117.0,39.0,21.0,57.0
2024-07-22 17:09:17+00:00,152.0,44.0,22.0,86.0
2024-07-22 17:09:18+00:00,110.0,39.0,22.0,49.0
2024-07-22 17:09:19+00:00,127.0,52.0,21.0,54.0
2024-07-22 17:09:20+00:00,134.0,43.0,23.0,68.0
2024-07-22 17:09:21+00:00,117.0,40.0,22.0,55.0
2024-07-22 17:09:22+00:00,145.0,52.0,21.0,72.0
2024-07-22 17:09:23+00:00,124.0,55.0,22.0,47.0
2024-07-22 17:09:24+00:00,108.0,41.0,21.0,46.0
2024-07-22 17:09:25+00:00,120.0,37.0,22.0,61.0
2024-07-22 17:09:26+00:00,107.0,35.0,21.0,51.0
2024-07-22 17:09:27+00:00,120.0,45.0,21.0,54.0
2024-07-22 17:09:28+00:00,132.0,41.0,21.0,70.0
2024-07-22 17:09:29+00:00,113.0,38.0,23.0,52.0
2024-07-22 17:09:30+00:00,120.0,39.0,21.0,60.0
2024-07-22 17:09:31+00:00,105.0,36.0,21.0,48.0
2024-07-22 17:09:32+00:00,120.0,48.0,22.0,50.0
2024-07-22 17:09:33+00:00,140.0,46.0,21.0,73.0
2024-07-22 17:09:34+00:00,115.0,40.0,21.0,54.0
2024-07-22 17:09:35+00:00,125.0,55.0,23.0,47.0
2024-07-22 17:09:36+00:00,122.0,38.0,22.0,62.0
2024-07-22 17:09:37+00:00,120.0,41.0,23.0,56.0
2024-07-22 17:09:38+00:00,116.0,41.0,22.0,53.0
2024-07-22 17:09:39+00:00,105.0,35.0,21.0,49.0
2024-07-22 17:09:40+00:00,117.0,40.0,21.0,56.0
2024-07-22 17:09:41+00:00,118.0,44.0,22.0,52.0
2024-07-22 17:09:42+00:00,126.0,42.0,22.0,62.0
2024-07-22 17:09:43+00:00,109.0,39.0,21.0,49.0
2024-07-22 17:09:44+00:00,108.0,38.0,21.0,49.0
2024-07-22 17:09:45+00:00,115.0,43.0,24.0,48.0
2024-07-22 17:09:46+00:00,116.0,39.0,21.0,56.0
2024-07-22 17:09:47+00:00,118.0,41.0,22.0,55.0
2024-07-22 17:09:48+00:00,111.0,41.0,22.0,48.0
2024-07-22 17:09:49+00:00,126.0,52.0,22.0,52.0
2024-07-22 17:09:50+00:00,146.0,69.0,23.0,54.0
2024-07-22 17:09:51+00:00,110.0,37.0,22.0,51.0
2024-07-22 17:09:52+00:00,131.0,40.0,23.0,68.0
2024-07-22 17:09:53+00:00,113.0,39.0,23.0,51.0
2024-07-22 17:09:54+00:00,119.0,42.0,22.0,55.0
2024-07-22 17:09:55+00:00,119.0,40.0,22.0,57.0
2024-07-22 17:09:56+00:00,118.0,45.0,22.0,51.0
2024-07-22 17:09:57+00:00,121.0,44.0,21.0,56.0
2024-07-22 17:09:58+00:00,117.0,44.0,22.0,51.0
2024-07-22 17:09:59+00:00,125.0,48.0,22.0,55.0
2024-07-22 17:10:00+00:00,133.0,57.0,22.0,54.0
2024-07-22 17:10:01+00:00,111.0,40.0,23.0,48.0
2024-07-22 17:10:02+00:00,113.0,41.0,23.0,49.0
2024-07-22 17:10:03+00:00,116.0,42.0,22.0,52.0
2024-07-22 17:10:04+00:00,117.0,46.0,21.0,50.0
2024-07-22 17:10:05+00:00,114.0,40.0,22.0,52.0
2024-07-22 17:10:06+00:00,133.0,58.0,21.0,54.0
2024-07-22 17:10:07+00:00,148.0,71.0,21.0,56.0
2024-07-22 17:10:08+00:00,115.0,35.0,22.0,58.0
2024-07-22 17:10:09+00:00,113.0,41.0,22.0,50.0
2024-07-22 17:10:10+00:00,137.0,48.0,21.0,68.0
2024-07-22 17:10:11+00:00,115.0,42.0,22.0,51.0
2024-07-22 17:10:12+00:00,139.0,65.0,22.0,52.0
2024-07-22 17:10:13+00:00,128.0,48.0,23.0,57.0
2024-07-22 17:10:14+00:00,124.0,39.0,22.0,63.0
2024-07-22 17:10:15+00:00,131.0,44.0,22.0,65.0
2024-07-22 17:10:16+00:00,119.0,41.0,23.0,55.0
2024-07-22 17:10:17+00:00,139.0,43.0,22.0,74.0
2024-07-22 17:10:18+00:00,112.0,44.0,21.0,47.0
2024-07-22 17:10:19+00:00,135.0,53.0,22.0,60.0
2024-07-22 17:10:20+00:00,117.0,38.0,23.0,56.0
2024-07-22 17:10:21+00:00,151.0,40.0,21.0,90.0
2024-07-22 17:10:22+00:00,116.0,38.0,22.0,56.0
2024-07-22 17:10:23+00:00,107.0,37.0,22.0,48.0
2024-07-22 17:10:24+00:00,109.0,35.0,21.0,53.0
2024-07-22 17:10:25+00:00,118.0,35.0,22.0,61.0
2024-07-22 17:10:26+00:00,116.0,38.0,22.0,56.0
2024-07-22 17:10:27+00:00,127.0,50.0,23.0,54.0
