datetime,aggregate,fridge,tv,washing_machine
2014-09-14 18:45:00+00:00,179.8,0.0,0.0,0.0
2014-09-14 18:46:00+00:00,181.43333,0.0,0.0,0.0
2014-09-14 18:47:00+00:00,216.25,0.0,0.0,0.0
2014-09-14 18:48:00+00:00,279.16666,0.0,0.0,0.0
2014-09-14 18:49:00+00:00,298.1,7.0833335,0.0,0.0
2014-09-14 18:50:00+00:00,462.91666,0.0,58.5,0.0
2014-09-14 18:51:00+00:00,543.7833,0.0,96.066666,0.0
2014-09-14 18:52:00+00:00,547.7,0.0,99.63333,0.0
2014-09-14 18:53:00+00:00,550.95,0.0,103.416664,0.0
2014-09-14 18:54:00+00:00,563.18335,0.0,112.083336,0.0
2014-09-14 18:55:00+00:00,552.8333,0.0,103.316666,0.0
2014-09-14 18:56:00+00:00,557.85,0.0,112.583336,0.0
2014-09-14 18:57:00+00:00,559.31665,0.0,113.3,0.0
2014-09-14 18:58:00+00:00,553.4667,0.0,112.73333,0.0
2014-09-14 18:59:00+00:00,553.3,0.0,107.816666,0.0
2014-09-14 19:00:00+00:00,548.5333,0.0,104.9,0.0
2014-09-14 19:01:00+00:00,560.8,0.0,110.15,0.0
2014-09-14 19:02:00+00:00,555.7833,0.0,107.166664,0.0
2014-09-14 19:03:00+00:00,552.2,0.0,108.2,0.0
2014-09-14 19:04:00+00:00,546.55,0.0,100.51667,0.0
2014-09-14 19:05:00+00:00,540.4667,0.0,102.9,0.0
2014-09-14 19:06:00+00:00,1322.5167,7.1,102.63333,0.0
2014-09-14 19:07:00+00:00,1393.45,4.016667,105.23333,0.0
2014-09-14 19:08:00+00:00,3049.8667,1.9833333,99.51667,0.0
2014-09-14 19:09:00+00:00,2978.9333,0.0,111.45,0.0
2014-09-14 19:10:00+00:00,2844.7834,0.0,128.58333,0.0
2014-09-14 19:11:00+00:00,2875.9834,0.0,128.33333,0.0
2014-09-14 19:12:00+00:00,2841.1167,0.0,128.46666,0.0
2014-09-14 19:13:00+00:00,2916.7666,80.066666,128.1,0.0
2014-09-14 19:14:00+00:00,2949.0334,88.51667,128.13333,0.0
2014-09-14 19:15:00+00:00,2942.15,88.11667,128.45,0.0
2014-09-14 19:16:00+00:00,2828.0,91.23333,128.38333,0.0
2014-09-14 19:17:00+00:00,624.48334,93.083336,125.36667,0.0
2014-09-14 19:18:00+00:00,596.6,94.13333,106.15,0.0
2014-09-14 19:19:00+00:00,582.7167,94.03333,96.23333,0.0
