datetime,aggregate,fridge,tv,washing_machine
2013-09-30 21:00:00+00:00,267.96667,0.0,0.0,0.0
2013-09-30 21:01:00+00:00,267.6,0.0,0.0,0.0
2013-09-30 21:02:00+00:00,267.95,0.0,0.0,0.0
2013-09-30 21:03:00+00:00,273.85,0.0,0.0,0.0
2013-09-30 21:04:00+00:00,268.55,0.0,0.0,0.0
2013-09-30 21:05:00+00:00,278.7,0.0,0.0,0.0
2013-09-30 21:06:00+00:00,277.7,0.0,0.0,0.0
2013-09-30 21:07:00+00:00,275.65,0.0,0.0,0.0
2013-09-30 21:08:00+00:00,276.95,0.0,0.0,0.0
2013-09-30 21:09:00+00:00,237.81667,0.0,0.0,0.0
2013-09-30 21:10:00+00:00,239.2,0.0,0.0,0.0
2013-09-30 21:11:00+00:00,238.53334,0.0,0.0,0.0
2013-09-30 21:12:00+00:00,237.45,0.0,0.0,0.0
2013-09-30 21:13:00+00:00,238.1,0.0,0.0,0.0
2013-09-30 21:14:00+00:00,239.1,0.0,0.0,0.0
2013-09-30 21:15:00+00:00,232.43333,0.0,0.0,0.0
2013-09-30 21:16:00+00:00,233.1,0.0,0.0,0.0
2013-09-30 21:17:00+00:00,235.6,0.0,0.0,0.0
2013-09-30 21:18:00+00:00,232.85,0.0,0.0,0.0
2013-09-30 21:19:00+00:00,233.48334,0.0,0.0,0.0
2013-09-30 21:20:00+00:00,234.23334,0.0,0.0,0.0
2013-09-30 21:21:00+00:00,234.38333,0.0,0.0,0.0
2013-09-30 21:22:00+00:00,234.36667,0.0,0.0,0.0
2013-09-30 21:23:00+00:00,235.13333,0.0,0.0,0.0
2013-09-30 21:24:00+00:00,233.03334,0.0,0.0,0.0
2013-09-30 21:25:00+00:00,234.0,0.0,0.0,0.0
2013-09-30 21:26:00+00:00,235.45,0.0,0.0,0.0
2013-09-30 21:27:00+00:00,234.86667,0.0,0.0,0.0
2013-09-30 21:28:00+00:00,235.1,0.0,0.0,0.0
2013-09-30 21:29:00+00:00,235.2,0.0,0.0,0.0
2013-09-30 21:30:00+00:00,235.43333,0.0,0.0,0.0
2013-09-30 21:31:00+00:00,240.4,6.866667,0.0,0.0
2013-09-30 21:32:00+00:00,305.85,93.7,0.0,0.0
2013-09-30 21:33:00+00:00,301.41666,87.416664,0.0,0.0
2013-09-30 21:34:00+00:00,300.63333,87.95,0.0,0.0
2013-09-30 21:35:00+00:00,301.91666,87.61667,0.0,0.0
2013-09-30 21:36:00+00:00,300.83334,86.53333,0.0,0.0
2013-09-30 21:37:00+00:00,300.51666,85.61667,0.0,0.0
2013-09-30 21:38:00+00:00,299.33334,85.21667,0.0,0.0
2013-09-30 21:39:00+00:00,297.86667,84.566666,0.0,0.0
2013-09-30 21:40:00+00:00,298.48334,83.76667,0.0,0.0
2013-09-30 21:41:00+00:00,296.91666,83.21667,0.0,0.0
2013-09-30 21:42:00+00:00,250.3,34.7,0.0,0.0
2013-09-30 21:43:00+00:00,233.8,0.0,0.0,0.0
2013-09-30 21:44:00+00:00,234.16667,0.0,0.0,0.0
2013-09-30 21:45:00+00:00,233.23334,0.0,0.0,0.0
2013-09-30 21:46:00+00:00,233.5,0.0,0.0,0.0
2013-09-30 21:47:00+00:00,235.11667,0.0,0.0,0.0
2013-09-30 21:48:00+00:00,235.43333,0.0,0.0,0.0
2013-09-30 21:49:00+00:00,233.46666,0.0,0.0,0.0
2013-09-30 21:50:00+00:00,234.0,0.0,0.0,0.0
2013-09-30 21:51:00+00:00,233.05,0.0,0.0,0.0
2013-09-30 21:52:00+00:00,233.15,0.0,0.0,0.0
2013-09-30 21:53:00+00:00,233.65,0.0,0.0,0.0
2013-09-30 21:54:00+00:00,231.35,0.0,0.0,0.0
2013-09-30 21:55:00+00:00,231.26666,0.0,0.0,0.0
2013-09-30 21:56:00+00:00,230.45,0.0,0.0,0.0
2013-09-30 21:57:00+00:00,229.86667,0.0,0.0,0.0
2013-09-30 21:58:00+00:00,229.85,0.0,0.0,0.0
2013-09-30 21:59:00+00:00,230.06667,0.0,0.0,0.0
2013-09-30 22:00:00+00:00,231.6,0.0,0.0,0.0
2013-09-30 22:01:00+00:00,232.01666,0.0,0.0,0.0
2013-09-30 22:02:00+00:00,230.43333,0.0,0.0,0.0
2013-09-30 22:03:00+00:00,231.06667,0.0,0.0,0.0
2013-09-30 22:04:00+00:00,232.26666,0.0,0.0,0.0
2013-09-30 22:05:00+00:00,228.6,0.0,0.0,0.0
2013-09-30 22:06:00+00:00,228.9,0.0,0.0,0.0
2013-09-30 22:07:00+00:00,228.3,0.0,0.0,0.0
2013-09-30 22:08:00+00:00,228.15,0.0,0.0,0.0
2013-09-30 22:09:00+00:00,228.46666,0.0,0.0,0.0
2013-09-30 22:10:00+00:00,275.18332,46.616665,0.0,0.0
2013-09-30 22:11:00+00:00,299.51666,90.083336,0.0,0.0
2013-09-30 22:12:00+00:00,295.6,85.316666,0.0,0.0
2013-09-30 22:13:00+00:00,300.18332,88.01667,0.0,0.0
2013-09-30 22:14:00+00:00,300.96667,90.13333,0.0,0.0
2013-09-30 22:15:00+00:00,301.3,91.333336,0.0,0.0
2013-09-30 22:16:00+00:00,299.95,91.6,0.0,0.0
2013-09-30 22:17:00+00:00,299.73334,90.88333,0.0,0.0
2013-09-30 22:18:00+00:00,297.53333,90.11667,0.0,0.0
2013-09-30 22:19:00+00:00,296.68332,88.76667,0.0,0.0
2013-09-30 22:20:00+00:00,296.56668,88.38333,0.0,0.0
2013-09-30 22:21:00+00:00,296.48334,87.98333,0.0,0.0
2013-09-30 22:22:00+00:00,296.13333,88.38333,0.0,0.0
2013-09-30 22:23:00+00:00,295.25,88.71667,0.0,0.0
2013-09-30 22:24:00+00:00,295.68332,88.28333,0.0,0.0
2013-09-30 22:25:00+00:00,295.18332,88.11667,0.0,0.0
2013-09-30 22:26:00+00:00,295.91666,88.38333,0.0,0.0
2013-09-30 22:27:00+00:00,296.76666,88.28333,0.0,0.0
2013-09-30 22:28:00+00:00,298.71667,88.28333,0.0,0.0
2013-09-30 22:29:00+00:00,296.43332,88.25,0.0,0.0
2013-09-30 22:30:00+00:00,295.4,88.6,0.0,0.0
2013-09-30 22:31:00+00:00,295.6,88.25,0.0,0.0
2013-09-30 22:32:00+00:00,294.86667,88.1,0.0,0.0
2013-09-30 22:33:00+00:00,295.03333,88.65,0.0,0.0
2013-09-30 22:34:00+00:00,297.66666,90.333336,0.0,0.0
2013-09-30 22:35:00+00:00,296.95,89.98333,0.0,0.0
2013-09-30 22:36:00+00:00,293.26666,87.88333,0.0,0.0
2013-09-30 22:37:00+00:00,291.66666,86.1,0.0,0.0
2013-09-30 22:38:00+00:00,290.13333,85.03333,0.0,0.0
2013-09-30 22:39:00+00:00,289.5,84.0,0.0,0.0
2013-09-30 22:40:00+00:00,236.53334,27.9,0.0,0.0
2013-09-30 22:41:00+00:00,223.16667,0.0,0.0,0.0
2013-09-30 22:42:00+00:00,223.68333,0.0,0.0,0.0
2013-09-30 22:43:00+00:00,222.61667,0.0,0.0,0.0
2013-09-30 22:44:00+00:00,222.43333,0.0,0.0,0.0
2013-09-30 22:45:00+00:00,222.38333,0.0,0.0,0.0
2013-09-30 22:46:00+00:00,222.33333,0.0,0.0,0.0
2013-09-30 22:47:00+00:00,222.71666,0.0,0.0,0.0
2013-09-30 22:48:00+00:00,223.93333,0.0,0.0,0.0
2013-09-30 22:49:00+00:00,223.6,0.0,0.0,0.0
2013-09-30 22:50:00+00:00,223.4,0.0,0.0,0.0
2013-09-30 22:51:00+00:00,223.5,0.0,0.0,0.0
2013-09-30 22:52:00+00:00,222.53334,0.0,0.0,0.0
2013-09-30 22:53:00+00:00,222.91667,0.0,0.0,0.0
2013-09-30 22:54:00+00:00,222.41667,0.0,0.0,0.0
2013-09-30 22:55:00+00:00,223.0,0.0,0.0,0.0
2013-09-30 22:56:00+00:00,223.28334,0.0,0.0,0.0
2013-09-30 22:57:00+00:00,223.38333,0.0,0.0,0.0
2013-09-30 22:58:00+00:00,222.5,0.0,0.0,0.0
2013-09-30 22:59:00+00:00,221.85,0.0,0.0,0.0
2013-09-30 23:00:00+00:00,224.71666,0.0,0.0,0.0
2013-09-30 23:01:00+00:00,223.91667,0.0,0.0,0.0
2013-09-30 23:02:00+00:00,223.91667,0.0,0.0,0.0
2013-09-30 23:03:00+00:00,225.01666,0.0,0.0,0.0
2013-09-30 23:04:00+00:00,224.83333,0.0,0.0,0.0
