datetime,aggregate,fridge,tv,washing_machine
2013-08-13 01:30:00+00:00,155.66667,0.0,0.0,0.0
2013-08-13 01:31:00+00:00,155.63333,0.0,0.0,0.0
2013-08-13 01:32:00+00:00,196.1,58.983334,0.0,0.0
2013-08-13 01:33:00+00:00,212.7,90.45,0.0,0.0
2013-08-13 01:34:00+00:00,212.31667,88.6,0.0,0.0
2013-08-13 01:35:00+00:00,210.81667,88.0,0.0,0.0
2013-08-13 01:36:00+00:00,209.76666,87.183334,0.0,0.0
2013-08-13 01:37:00+00:00,207.76666,86.23333,0.0,0.0
2013-08-13 01:38:00+00:00,207.21666,85.51667,0.0,0.0
2013-08-13 01:39:00+00:00,207.51666,85.0,0.0,0.0
2013-08-13 01:40:00+00:00,207.11667,84.433334,0.0,0.0
2013-08-13 01:41:00+00:00,206.75,84.05,0.0,0.0
2013-08-13 01:42:00+00:00,206.26666,83.36667,0.0,0.0
2013-08-13 01:43:00+00:00,164.8,26.283333,0.0,0.0
2013-08-13 01:44:00+00:00,155.9,0.0,0.0,0.0
2013-08-13 01:45:00+00:00,156.06667,0.0,0.0,0.0
2013-08-13 01:46:00+00:00,155.65,0.0,0.0,0.0
2013-08-13 01:47:00+00:00,155.8,0.0,0.0,0.0
2013-08-13 01:48:00+00:00,156.0,0.0,0.0,0.0
2013-08-13 01:49:00+00:00,155.96666,0.0,0.0,0.0
2013-08-13 01:50:00+00:00,155.66667,0.0,0.0,0.0
2013-08-13 01:51:00+00:00,155.0,0.0,0.0,0.0
2013-08-13 01:52:00+00:00,154.9,0.0,0.0,0.0
2013-08-13 01:53:00+00:00,195.75,60.533333,0.0,0.0
2013-08-13 01:54:00+00:00,209.55,88.21667,0.0,0.0
2013-08-13 01:55:00+00:00,209.78334,87.88333,0.0,0.0
2013-08-13 01:56:00+00:00,212.6,90.683334,0.0,0.0
2013-08-13 01:57:00+00:00,214.26666,93.01667,0.0,0.0
2013-08-13 01:58:00+00:00,215.78334,94.683334,0.0,0.0
2013-08-13 01:59:00+00:00,214.31667,95.25,0.0,0.0
2013-08-13 02:00:00+00:00,215.5,93.95,0.0,0.0
2013-08-13 02:01:00+00:00,214.5,93.11667,0.0,0.0
2013-08-13 02:02:00+00:00,214.3,92.416664,0.0,0.0
2013-08-13 02:03:00+00:00,214.95,91.88333,0.0,0.0
2013-08-13 02:04:00+00:00,213.58333,91.71667,0.0,0.0
2013-08-13 02:05:00+00:00,212.3,91.35,0.0,0.0
2013-08-13 02:06:00+00:00,211.91667,91.583336,0.0,0.0
2013-08-13 02:07:00+00:00,212.65,91.73333,0.0,0.0
2013-08-13 02:08:00+00:00,212.36667,91.65,0.0,0.0
2013-08-13 02:09:00+00:00,212.45,91.75,0.0,0.0
2013-08-13 02:10:00+00:00,212.3,92.13333,0.0,0.0
2013-08-13 02:11:00+00:00,211.58333,91.5,0.0,0.0
2013-08-13 02:12:00+00:00,212.3,91.26667,0.0,0.0
2013-08-13 02:13:00+00:00,212.21666,91.5,0.0,0.0
2013-08-13 02:14:00+00:00,213.2,91.3,0.0,0.0
2013-08-13 02:15:00+00:00,212.33333,91.36667,0.0,0.0
2013-08-13 02:16:00+00:00,187.61667,56.233334,0.0,0.0
2013-08-13 02:17:00+00:00,155.13333,0.0,0.0,0.0
2013-08-13 02:18:00+00:00,155.38333,0.0,0.0,0.0
2013-08-13 02:19:00+00:00,155.0,0.0,0.0,0.0
2013-08-13 02:20:00+00:00,155.18333,0.0,0.0,0.0
2013-08-13 02:21:00+00:00,155.01666,0.0,0.0,0.0
2013-08-13 02:22:00+00:00,155.73334,0.0,0.0,0.0
2013-08-13 02:23:00+00:00,155.65,0.0,0.0,0.0
2013-08-13 02:24:00+00:00,155.3,0.0,0.0,0.0
2013-08-13 02:25:00+00:00,155.0,0.0,0.0,0.0
2013-08-13 02:26:00+00:00,155.3,0.0,0.0,0.0
2013-08-13 02:27:00+00:00,155.18333,0.0,0.0,0.0
2013-08-13 02:28:00+00:00,155.3,0.0,0.0,0.0
2013-08-13 02:29:00+00:00,154.6,0.0,0.0,0.0
2013-08-13 02:30:00+00:00,155.51666,0.0,0.0,0.0
2013-08-13 02:31:00+00:00,155.1,0.0,0.0,0.0
2013-08-13 02:32:00+00:00,155.16667,0.0,0.0,0.0
2013-08-13 02:33:00+00:00,154.3,0.0,0.0,0.0
2013-08-13 02:34:00+00:00,154.0,0.0,0.0,0.0
2013-08-13 02:35:00+00:00,217.55,78.53333,0.0,0.0
2013-08-13 02:36:00+00:00,355.28333,247.8,0.0,0.0
2013-08-13 02:37:00+00:00,356.01666,247.75,0.0,0.0
2013-08-13 02:38:00+00:00,354.6,247.58333,0.0,0.0
2013-08-13 02:39:00+00:00,354.96667,247.91667,0.0,0.0
2013-08-13 02:40:00+00:00,355.7,248.0,0.0,0.0
2013-08-13 02:41:00+00:00,354.68332,248.3,0.0,0.0
2013-08-13 02:42:00+00:00,355.81668,248.66667,0.0,0.0
2013-08-13 02:43:00+00:00,355.23334,248.48334,0.0,0.0
2013-08-13 02:44:00+00:00,355.7,249.0,0.0,0.0
2013-08-13 02:45:00+00:00,356.01666,249.13333,0.0,0.0
2013-08-13 02:46:00+00:00,240.75,145.15,0.0,0.0
2013-08-13 02:47:00+00:00,153.05,0.0,0.0,0.0
2013-08-13 02:48:00+00:00,152.65,0.0,0.0,0.0
2013-08-13 02:49:00+00:00,153.26666,0.0,0.0,0.0
2013-08-13 02:50:00+00:00,153.73334,0.0,0.0,0.0
2013-08-13 02:51:00+00:00,153.31667,0.0,0.0,0.0
2013-08-13 02:52:00+00:00,153.0,0.0,0.0,0.0
2013-08-13 02:53:00+00:00,152.65,0.0,0.0,0.0
2013-08-13 02:54:00+00:00,153.45,0.0,0.0,0.0
2013-08-13 02:55:00+00:00,152.68333,0.0,0.0,0.0
2013-08-13 02:56:00+00:00,153.9,0.0,0.0,0.0
2013-08-13 02:57:00+00:00,153.46666,0.0,0.0,0.0
2013-08-13 02:58:00+00:00,153.8,0.0,0.0,0.0
2013-08-13 02:59:00+00:00,154.3,0.0,0.0,0.0
2013-08-13 03:00:00+00:00,184.81667,31.35,0.0,0.0
2013-08-13 03:01:00+00:00,228.26666,110.0,0.0,0.0
2013-08-13 03:02:00+00:00,222.41667,108.63333,0.0,0.0
2013-08-13 03:03:00+00:00,228.55,106.416664,0.0,0.0
2013-08-13 03:04:00+00:00,233.5,113.65,0.0,0.0
2013-08-13 03:05:00+00:00,229.75,111.61667,0.0,0.0
2013-08-13 03:06:00+00:00,225.28334,109.083336,0.0,0.0
2013-08-13 03:07:00+00:00,223.3,106.3,0.0,0.0
2013-08-13 03:08:00+00:00,220.05,102.7,0.0,0.0
2013-08-13 03:09:00+00:00,216.86667,99.78333,0.0,0.0
2013-08-13 03:10:00+00:00,214.43333,97.6,0.0,0.0
2013-08-13 03:11:00+00:00,212.2,95.65,0.0,0.0
2013-08-13 03:12:00+00:00,212.3,94.166664,0.0,0.0
2013-08-13 03:13:00+00:00,211.33333,92.816666,0.0,0.0
2013-08-13 03:14:00+00:00,210.11667,91.51667,0.0,0.0
2013-08-13 03:15:00+00:00,208.1,90.9,0.0,0.0
2013-08-13 03:16:00+00:00,207.7,89.86667,0.0,0.0
2013-08-13 03:17:00+00:00,205.53334,88.916664,0.0,0.0
2013-08-13 03:18:00+00:00,210.78334,92.45,0.0,0.0
2013-08-13 03:19:00+00:00,214.7,97.4,0.0,0.0
2013-08-13 03:20:00+00:00,214.93333,97.1,0.0,0.0
2013-08-13 03:21:00+00:00,215.83333,97.816666,0.0,0.0
2013-08-13 03:22:00+00:00,215.38333,98.53333,0.0,0.0
2013-08-13 03:23:00+00:00,215.5,97.45,0.0,0.0
2013-08-13 03:24:00+00:00,213.71666,95.65,0.0,0.0
2013-08-13 03:25:00+00:00,212.65,94.96667,0.0,0.0
2013-08-13 03:26:00+00:00,211.45,94.25,0.0,0.0
2013-08-13 03:27:00+00:00,212.53334,93.9,0.0,0.0
2013-08-13 03:28:00+00:00,212.2,93.26667,0.0,0.0
2013-08-13 03:29:00+00:00,210.5,93.0,0.0,0.0
2013-08-13 03:30:00+00:00,210.86667,92.833336,0.0,0.0
2013-08-13 03:31:00+00:00,210.66667,92.45,0.0,0.0
2013-08-13 03:32:00+00:00,210.31667,92.78333,0.0,0.0
2013-08-13 03:33:00+00:00,210.2,92.65,0.0,0.0
2013-08-13 03:34:00+00:00,210.86667,92.36667,0.0,0.0
2013-08-13 03:35:00+00:00,209.06667,92.61667,0.0,0.0
2013-08-13 03:36:00+00:00,211.36667,92.433334,0.0,0.0
2013-08-13 03:37:00+00:00,211.8,92.48333,0.0,0.0
2013-08-13 03:38:00+00:00,210.88333,92.71667,0.0,0.0
2013-08-13 03:39:00+00:00,211.6,92.46667,0.0,0.0
2013-08-13 03:40:00+00:00,211.83333,93.48333,0.0,0.0
2013-08-13 03:41:00+00:00,208.68333,90.933334,0.0,0.0
2013-08-13 03:42:00+00:00,205.18333,88.13333,0.0,0.0
2013-08-13 03:43:00+00:00,203.98334,86.683334,0.0,0.0
2013-08-13 03:44:00+00:00,203.46666,85.4,0.0,0.0
2013-08-13 03:45:00+00:00,202.3,84.5,0.0,0.0
2013-08-13 03:46:00+00:00,202.2,84.03333,0.0,0.0
2013-08-13 03:47:00+00:00,201.76666,83.76667,0.0,0.0
2013-08-13 03:48:00+00:00,201.95,83.11667,0.0,0.0
2013-08-13 03:49:00+00:00,200.53334,82.86667,0.0,0.0
2013-08-13 03:50:00+00:00,200.33333,82.3,0.0,0.0
2013-08-13 03:51:00+00:00,199.96666,82.11667,0.0,0.0
2013-08-13 03:52:00+00:00,156.31667,17.766666,0.0,0.0
2013-08-13 03:53:00+00:00,151.48334,0.0,0.0,0.0
2013-08-13 03:54:00+00:00,150.61667,0.0,0.0,0.0
2013-08-13 03:55:00+00:00,150.65,0.0,0.0,0.0
2013-08-13 03:56:00+00:00,151.23334,0.0,0.0,0.0
2013-08-13 03:57:00+00:00,151.26666,0.0,0.0,0.0
2013-08-13 03:58:00+00:00,150.51666,0.0,0.0,0.0
2013-08-13 03:59:00+00:00,150.73334,0.0,0.0,0.0
2013-08-13 04:00:00+00:00,152.81667,0.0,0.0,0.0
2013-08-13 04:01:00+00:00,152.46666,0.0,0.0,0.0
2013-08-13 04:02:00+00:00,153.36667,0.0,0.0,0.0
2013-08-13 04:03:00+00:00,154.3,0.0,0.0,0.0
2013-08-13 04:04:00+00:00,155.16667,0.0,0.0,0.0
2013-08-13 04:05:00+00:00,154.0,0.0,0.0,0.0
2013-08-13 04:06:00+00:00,152.7,0.0,0.0,0.0
2013-08-13 04:07:00+00:00,154.13333,0.0,0.0,0.0
2013-08-13 04:08:00+00:00,153.5,0.0,0.0,0.0
2013-08-13 04:09:00+00:00,152.33333,0.0,0.0,0.0
2013-08-13 04:10:00+00:00,152.35,0.0,0.0,0.0
2013-08-13 04:11:00+00:00,152.05,0.0,0.0,0.0
2013-08-13 04:12:00+00:00,152.83333,0.0,0.0,0.0
2013-08-13 04:13:00+00:00,152.81667,0.0,0.0,0.0
2013-08-13 04:14:00+00:00,152.4,0.0,0.0,0.0
2013-08-13 04:15:00+00:00,152.8,0.0,0.0,0.0
2013-08-13 04:16:00+00:00,151.9,0.0,0.0,0.0
2013-08-13 04:17:00+00:00,152.75,0.0,0.0,0.0
2013-08-13 04:18:00+00:00,152.53334,0.0,0.0,0.0
2013-08-13 04:19:00+00:00,152.2,0.0,0.0,0.0
2013-08-13 04:20:00+00:00,152.5,0.0,0.0,0.0
2013-08-13 04:21:00+00:00,152.56667,0.0,0.0,0.0
2013-08-13 04:22:00+00:00,152.28334,0.0,0.0,0.0
2013-08-13 04:23:00+00:00,152.56667,0.0,0.0,0.0
2013-08-13 04:24:00+00:00,152.0,0.0,0.0,0.0
2013-08-13 04:25:00+00:00,152.46666,0.0,0.0,0.0
2013-08-13 04:26:00+00:00,152.56667,0.0,0.0,0.0
2013-08-13 04:27:00+00:00,151.88333,0.0,0.0,0.0
2013-08-13 04:28:00+00:00,151.68333,0.0,0.0,0.0
2013-08-13 04:29:00+00:00,152.68333,0.0,0.0,0.0
2013-08-13 04:30:00+00:00,152.36667,0.0,0.0,0.0
2013-08-13 04:31:00+00:00,152.0,0.0,0.0,0.0
2013-08-13 04:32:00+00:00,153.6,0.0,0.0,0.0
2013-08-13 04:33:00+00:00,152.53334,0.0,0.0,0.0
2013-08-13 04:34:00+00:00,152.3,0.0,0.0,0.0
2013-08-13 04:35:00+00:00,151.8,0.0,0.0,0.0
2013-08-13 04:36:00+00:00,151.9,0.0,0.0,0.0
2013-08-13 04:37:00+00:00,151.73334,0.0,0.0,0.0
2013-08-13 04:38:00+00:00,152.15,0.0,0.0,0.0
2013-08-13 04:39:00+00:00,152.41667,0.0,0.0,0.0
2013-08-13 04:40:00+00:00,151.73334,0.0,0.0,0.0
2013-08-13 04:41:00+00:00,152.85,0.0,0.0,0.0
2013-08-13 04:42:00+00:00,152.76666,0.0,0.0,0.0
2013-08-13 04:43:00+00:00,194.58333,64.566666,0.0,0.0
2013-08-13 04:44:00+00:00,208.46666,91.5,0.0,0.0
2013-08-13 04:45:00+00:00,207.55,88.46667,0.0,0.0
2013-08-13 04:46:00+00:00,209.28334,90.7,0.0,0.0
2013-08-13 04:47:00+00:00,210.7,92.566666,0.0,0.0
2013-08-13 04:48:00+00:00,211.06667,93.35,0.0,0.0
2013-08-13 04:49:00+00:00,212.91667,93.23333,0.0,0.0
2013-08-13 04:50:00+00:00,210.18333,92.48333,0.0,0.0
2013-08-13 04:51:00+00:00,207.45,90.85,0.0,0.0
2013-08-13 04:52:00+00:00,207.93333,90.55,0.0,0.0
2013-08-13 04:53:00+00:00,208.83333,90.51667,0.0,0.0
2013-08-13 04:54:00+00:00,208.05,90.4,0.0,0.0
2013-08-13 04:55:00+00:00,208.65,90.53333,0.0,0.0
2013-08-13 04:56:00+00:00,208.9,90.9,0.0,0.0
