datetime,aggregate,fridge,tv,washing_machine
2014-01-12 00:00:00+00:00,162.96666,0.0,0.0,0.0
2014-01-12 00:01:00+00:00,163.86667,0.0,0.0,0.0
2014-01-12 00:02:00+00:00,163.9,0.0,0.0,0.0
2014-01-12 00:03:00+00:00,163.63333,0.0,0.0,0.0
2014-01-12 00:04:00+00:00,164.56667,0.0,0.0,0.0
2014-01-12 00:05:00+00:00,163.0,0.0,0.0,0.0
2014-01-12 00:06:00+00:00,161.7,0.0,0.0,0.0
2014-01-12 00:07:00+00:00,162.51666,0.0,0.0,0.0
2014-01-12 00:08:00+00:00,162.83333,0.0,0.0,0.0
2014-01-12 00:09:00+00:00,161.63333,0.0,0.0,0.0
2014-01-12 00:10:00+00:00,162.2,0.0,0.0,0.0
2014-01-12 00:11:00+00:00,163.38333,0.0,0.0,0.0
2014-01-12 00:12:00+00:00,163.05,0.0,0.0,0.0
2014-01-12 00:13:00+00:00,163.05,0.0,0.0,0.0
2014-01-12 00:14:00+00:00,161.8,0.0,0.0,0.0
2014-01-12 00:15:00+00:00,161.8,0.0,0.0,0.0
2014-01-12 00:16:00+00:00,162.4,0.0,0.0,0.0
2014-01-12 00:17:00+00:00,161.96666,0.0,0.0,0.0
2014-01-12 00:18:00+00:00,160.98334,0.0,0.0,0.0
2014-01-12 00:19:00+00:00,161.35,0.0,0.0,0.0
2014-01-12 00:20:00+00:00,161.6,0.0,0.0,0.0
2014-01-12 00:21:00+00:00,160.7,0.0,0.0,0.0
2014-01-12 00:22:00+00:00,160.7,0.0,0.0,0.0
2014-01-12 00:23:00+00:00,161.3,0.0,0.0,0.0
2014-01-12 00:24:00+00:00,160.93333,0.0,0.0,0.0
2014-01-12 00:25:00+00:00,161.23334,0.0,0.0,0.0
2014-01-12 00:26:00+00:00,160.03334,0.0,0.0,0.0
2014-01-12 00:27:00+00:00,159.95,0.0,0.0,0.0
2014-01-12 00:28:00+00:00,160.1,0.0,0.0,0.0
2014-01-12 00:29:00+00:00,159.63333,0.0,0.0,0.0
2014-01-12 00:30:00+00:00,160.3,0.0,0.0,0.0
2014-01-12 00:31:00+00:00,159.33333,0.0,0.0,0.0
2014-01-12 00:32:00+00:00,160.08333,0.0,0.0,0.0
2014-01-12 00:33:00+00:00,160.91667,0.0,0.0,0.0
2014-01-12 00:34:00+00:00,161.13333,0.0,0.0,0.0
2014-01-12 00:35:00+00:00,160.65,0.0,0.0,0.0
2014-01-12 00:36:00+00:00,161.25,0.0,0.0,0.0
2014-01-12 00:37:00+00:00,161.05,0.0,0.0,0.0
2014-01-12 00:38:00+00:00,160.4,0.0,0.0,0.0
2014-01-12 00:39:00+00:00,160.56667,0.0,0.0,0.0
2014-01-12 00:40:00+00:00,159.83333,0.0,0.0,0.0
2014-01-12 00:41:00+00:00,160.7,0.0,0.0,0.0
2014-01-12 00:42:00+00:00,160.48334,0.0,0.0,0.0
2014-01-12 00:43:00+00:00,160.73334,0.0,0.0,0.0
2014-01-12 00:44:00+00:00,160.46666,0.0,0.0,0.0
2014-01-12 00:45:00+00:00,161.26666,0.0,0.0,0.0
2014-01-12 00:46:00+00:00,250.66667,37.266666,0.0,0.0
2014-01-12 00:47:00+00:00,216.25,91.05,0.0,0.0
2014-01-12 00:48:00+00:00,212.65,87.166664,0.0,0.0
2014-01-12 00:49:00+00:00,214.7,89.0,0.0,0.0
2014-01-12 00:50:00+00:00,214.35,88.4,0.0,0.0
2014-01-12 00:51:00+00:00,212.13333,87.933334,0.0,0.0
2014-01-12 00:52:00+00:00,211.38333,86.88333,0.0,0.0
2014-01-12 00:53:00+00:00,211.5,86.11667,0.0,0.0
2014-01-12 00:54:00+00:00,211.5,85.183334,0.0,0.0
2014-01-12 00:55:00+00:00,209.65,84.85,0.0,0.0
2014-01-12 00:56:00+00:00,209.43333,84.4,0.0,0.0
2014-01-12 00:57:00+00:00,176.46666,33.6,0.0,0.0
2014-01-12 00:58:00+00:00,160.43333,0.0,0.0,0.0
2014-01-12 00:59:00+00:00,159.6,0.0,0.0,0.0
2014-01-12 01:00:00+00:00,160.83333,0.0,0.0,0.0
2014-01-12 01:01:00+00:00,162.45,0.0,0.0,0.0
2014-01-12 01:02:00+00:00,162.35,0.0,0.0,0.0
2014-01-12 01:03:00+00:00,162.08333,0.0,0.0,0.0
2014-01-12 01:04:00+00:00,161.63333,0.0,0.0,0.0
2014-01-12 01:05:00+00:00,160.96666,0.0,0.0,0.0
2014-01-12 01:06:00+00:00,160.13333,0.0,0.0,0.0
2014-01-12 01:07:00+00:00,160.8,0.0,0.0,0.0
2014-01-12 01:08:00+00:00,160.96666,0.0,0.0,0.0
2014-01-12 01:09:00+00:00,159.83333,0.0,0.0,0.0
2014-01-12 01:10:00+00:00,160.88333,0.0,0.0,0.0
2014-01-12 01:11:00+00:00,160.2,0.0,0.0,0.0
2014-01-12 01:12:00+00:00,159.8,0.0,0.0,0.0
2014-01-12 01:13:00+00:00,160.93333,0.0,0.0,0.0
2014-01-12 01:14:00+00:00,161.0,0.0,0.0,0.0
2014-01-12 01:15:00+00:00,161.05,0.0,0.0,0.0
2014-01-12 01:16:00+00:00,160.4,0.0,0.0,0.0
2014-01-12 01:17:00+00:00,159.76666,0.0,0.0,0.0
2014-01-12 01:18:00+00:00,159.9,0.0,0.0,0.0
2014-01-12 01:19:00+00:00,160.23334,0.0,0.0,0.0
2014-01-12 01:20:00+00:00,160.35,0.0,0.0,0.0
2014-01-12 01:21:00+00:00,159.4,0.0,0.0,0.0
2014-01-12 01:22:00+00:00,160.18333,0.0,0.0,0.0
2014-01-12 01:23:00+00:00,159.93333,0.0,0.0,0.0
2014-01-12 01:24:00+00:00,159.8,0.0,0.0,0.0
2014-01-12 01:25:00+00:00,160.0,0.0,0.0,0.0
2014-01-12 01:26:00+00:00,161.05,0.0,0.0,0.0
2014-01-12 01:27:00+00:00,160.55,0.0,0.0,0.0
2014-01-12 01:28:00+00:00,160.23334,0.0,0.0,0.0
2014-01-12 01:29:00+00:00,159.81667,0.0,0.0,0.0
2014-01-12 01:30:00+00:00,160.3,0.0,0.0,0.0
2014-01-12 01:31:00+00:00,160.1,0.0,0.0,0.0
2014-01-12 01:32:00+00:00,160.0,0.0,0.0,0.0
2014-01-12 01:33:00+00:00,160.7,0.0,0.0,0.0
2014-01-12 01:34:00+00:00,214.0,78.183334,0.0,0.0
2014-01-12 01:35:00+00:00,210.33333,84.28333,0.0,0.0
2014-01-12 01:36:00+00:00,208.46666,82.71667,0.0,0.0
2014-01-12 01:37:00+00:00,210.23334,84.566666,0.0,0.0
2014-01-12 01:38:00+00:00,210.76666,86.0,0.0,0.0
2014-01-12 01:39:00+00:00,211.1,86.26667,0.0,0.0
2014-01-12 01:40:00+00:00,212.26666,86.0,0.0,0.0
2014-01-12 01:41:00+00:00,211.73334,85.86667,0.0,0.0
2014-01-12 01:42:00+00:00,210.43333,85.3,0.0,0.0
2014-01-12 01:43:00+00:00,209.75,84.4,0.0,0.0
2014-01-12 01:44:00+00:00,209.0,84.0,0.0,0.0
2014-01-12 01:45:00+00:00,206.9,83.433334,0.0,0.0
2014-01-12 01:46:00+00:00,206.85,83.38333,0.0,0.0
2014-01-12 01:47:00+00:00,208.6,83.0,0.0,0.0
2014-01-12 01:48:00+00:00,209.8,82.98333,0.0,0.0
2014-01-12 01:49:00+00:00,208.9,83.26667,0.0,0.0
2014-01-12 01:50:00+00:00,206.56667,83.11667,0.0,0.0
2014-01-12 01:51:00+00:00,209.65,83.13333,0.0,0.0
2014-01-12 01:52:00+00:00,208.8,83.13333,0.0,0.0
2014-01-12 01:53:00+00:00,209.15,82.86667,0.0,0.0
2014-01-12 01:54:00+00:00,208.96666,83.2,0.0,0.0
2014-01-12 01:55:00+00:00,208.9,83.51667,0.0,0.0
2014-01-12 01:56:00+00:00,208.3,82.933334,0.0,0.0
2014-01-12 01:57:00+00:00,207.4,83.15,0.0,0.0
2014-01-12 01:58:00+00:00,207.85,83.25,0.0,0.0
2014-01-12 01:59:00+00:00,206.91667,83.0,0.0,0.0
2014-01-12 02:00:00+00:00,209.75,83.083336,0.0,0.0
2014-01-12 02:01:00+00:00,214.23334,88.166664,0.0,0.0
2014-01-12 02:02:00+00:00,214.83333,90.2,0.0,0.0
2014-01-12 02:03:00+00:00,214.3,89.13333,0.0,0.0
2014-01-12 02:04:00+00:00,213.1,87.71667,0.0,0.0
2014-01-12 02:05:00+00:00,211.55,86.11667,0.0,0.0
2014-01-12 02:06:00+00:00,209.25,85.48333,0.0,0.0
2014-01-12 02:07:00+00:00,208.4,84.63333,0.0,0.0
2014-01-12 02:08:00+00:00,207.2,84.13333,0.0,0.0
2014-01-12 02:09:00+00:00,207.6,83.7,0.0,0.0
2014-01-12 02:10:00+00:00,204.16667,83.0,0.0,0.0
2014-01-12 02:11:00+00:00,157.53334,4.15,0.0,0.0
2014-01-12 02:12:00+00:00,156.91667,0.0,0.0,0.0
2014-01-12 02:13:00+00:00,157.2,0.0,0.0,0.0
2014-01-12 02:14:00+00:00,157.2,0.0,0.0,0.0
2014-01-12 02:15:00+00:00,181.38333,12.45,0.0,0.0
2014-01-12 02:16:00+00:00,363.43332,249.13333,0.0,0.0
2014-01-12 02:17:00+00:00,361.0,249.0,0.0,0.0
2014-01-12 02:18:00+00:00,362.4,248.4,0.0,0.0
2014-01-12 02:19:00+00:00,361.5,248.6,0.0,0.0
2014-01-12 02:20:00+00:00,362.03333,248.23334,0.0,0.0
2014-01-12 02:21:00+00:00,361.5,248.53334,0.0,0.0
2014-01-12 02:22:00+00:00,362.68332,248.68333,0.0,0.0
2014-01-12 02:23:00+00:00,363.4,248.48334,0.0,0.0
2014-01-12 02:24:00+00:00,362.33334,249.0,0.0,0.0
2014-01-12 02:25:00+00:00,362.86667,249.25,0.0,0.0
2014-01-12 02:26:00+00:00,362.13333,248.88333,0.0,0.0
2014-01-12 02:27:00+00:00,362.1,249.13333,0.0,0.0
2014-01-12 02:28:00+00:00,363.2,249.36667,0.0,0.0
2014-01-12 02:29:00+00:00,304.15,195.7,0.0,0.0
2014-01-12 02:30:00+00:00,157.41667,0.0,0.0,0.0
