datetime,aggregate,fridge,tv,washing_machine
2014-09-03 10:30:00+00:00,189.2,0.0,0.0,0.0
2014-09-03 10:31:00+00:00,189.33333,0.0,0.0,0.0
2014-09-03 10:32:00+00:00,189.53334,0.0,0.0,0.0
2014-09-03 10:33:00+00:00,188.5,0.0,0.0,0.0
2014-09-03 10:34:00+00:00,267.58334,128.48334,0.0,0.0
2014-09-03 10:35:00+00:00,257.86667,87.28333,0.0,0.0
2014-09-03 10:36:00+00:00,259.36667,88.0,0.0,0.0
2014-09-03 10:37:00+00:00,261.65,90.5,0.0,0.0
2014-09-03 10:38:00+00:00,263.15,92.683334,0.0,0.0
2014-09-03 10:39:00+00:00,266.16666,94.2,0.0,0.0
2014-09-03 10:40:00+00:00,265.16666,94.23333,0.0,0.0
2014-09-03 10:41:00+00:00,265.1,93.1,0.0,0.0
2014-09-03 10:42:00+00:00,263.1,92.46667,0.0,0.0
2014-09-03 10:43:00+00:00,262.05,91.28333,0.0,0.0
2014-09-03 10:44:00+00:00,260.21667,90.63333,0.0,0.0
2014-09-03 10:45:00+00:00,260.33334,91.0,0.0,0.0
2014-09-03 10:46:00+00:00,260.76666,90.86667,0.0,0.0
2014-09-03 10:47:00+00:00,260.63333,90.566666,0.0,0.0
2014-09-03 10:48:00+00:00,260.53333,90.683334,0.0,0.0
2014-09-03 10:49:00+00:00,260.1,90.9,0.0,0.0
2014-09-03 10:50:00+00:00,260.7,91.0,0.0,0.0
2014-09-03 10:51:00+00:00,260.0,91.0,0.0,0.0
2014-09-03 10:52:00+00:00,259.78333,91.1,0.0,0.0
2014-09-03 10:53:00+00:00,260.2,91.1,0.0,0.0
2014-09-03 10:54:00+00:00,260.76666,92.36667,0.0,0.0
2014-09-03 10:55:00+00:00,259.61667,91.03333,0.0,0.0
2014-09-03 10:56:00+00:00,257.83334,88.13333,0.0,0.0
2014-09-03 10:57:00+00:00,256.3,86.2,0.0,0.0
2014-09-03 10:58:00+00:00,255.56667,84.86667,0.0,0.0
2014-09-03 10:59:00+00:00,228.63333,55.966667,0.0,0.0
2014-09-03 11:00:00+00:00,191.01666,0.0,0.0,0.0
2014-09-03 11:01:00+00:00,191.2,0.0,0.0,0.0
2014-09-03 11:02:00+00:00,190.81667,0.0,0.0,0.0
2014-09-03 11:03:00+00:00,191.15,0.0,0.0,0.0
2014-09-03 11:04:00+00:00,191.83333,0.0,0.0,0.0
2014-09-03 11:05:00+00:00,190.55,0.0,0.0,0.0
2014-09-03 11:06:00+00:00,189.58333,0.0,0.0,0.0
2014-09-03 11:07:00+00:00,190.2,0.0,0.0,0.0
2014-09-03 11:08:00+00:00,189.48334,0.0,0.0,0.0
2014-09-03 11:09:00+00:00,189.63333,0.0,0.0,0.0
2014-09-03 11:10:00+00:00,189.8,0.0,0.0,0.0
2014-09-03 11:11:00+00:00,189.01666,0.0,0.0,0.0
2014-09-03 11:12:00+00:00,188.7,0.0,0.0,0.0
2014-09-03 11:13:00+00:00,188.16667,0.0,0.0,0.0
2014-09-03 11:14:00+00:00,188.53334,0.0,0.0,0.0
2014-09-03 11:15:00+00:00,188.0,0.0,0.0,0.0
2014-09-03 11:16:00+00:00,188.7,0.0,0.0,0.0
2014-09-03 11:17:00+00:00,188.5,0.0,0.0,0.0
2014-09-03 11:18:00+00:00,188.71666,0.0,0.0,0.0
2014-09-03 11:19:00+00:00,189.11667,0.0,0.0,0.0
2014-09-03 11:20:00+00:00,187.36667,0.0,0.0,0.0
2014-09-03 11:21:00+00:00,187.21666,0.0,0.0,0.0
2014-09-03 11:22:00+00:00,187.16667,0.0,0.0,0.0
2014-09-03 11:23:00+00:00,187.5,0.0,0.0,0.0
2014-09-03 11:24:00+00:00,186.81667,0.0,0.0,0.0
2014-09-03 11:25:00+00:00,186.31667,0.0,0.0,0.0
2014-09-03 11:26:00+00:00,186.9,0.0,0.0,0.0
2014-09-03 11:27:00+00:00,186.5,0.0,0.0,0.0
2014-09-03 11:28:00+00:00,187.23334,0.0,0.0,0.0
2014-09-03 11:29:00+00:00,187.1,0.0,0.0,0.0
2014-09-03 11:30:00+00:00,187.4,0.0,0.0,0.0
2014-09-03 11:31:00+00:00,187.66667,0.0,0.0,0.0
2014-09-03 11:32:00+00:00,187.01666,0.0,0.0,0.0
2014-09-03 11:33:00+00:00,186.93333,0.0,0.0,0.0
2014-09-03 11:34:00+00:00,187.6,0.0,0.0,0.0
2014-09-03 11:35:00+00:00,187.38333,0.0,0.0,0.0
2014-09-03 11:36:00+00:00,187.8,0.0,0.0,0.0
2014-09-03 11:37:00+00:00,187.4,0.0,0.0,0.0
2014-09-03 11:38:00+00:00,187.66667,0.0,0.0,0.0
2014-09-03 11:39:00+00:00,188.9,0.0,0.0,0.0
2014-09-03 11:40:00+00:00,194.56667,3.4333334,0.0,0.0
2014-09-03 11:41:00+00:00,262.05,94.38333,0.0,0.0
2014-09-03 11:42:00+00:00,257.23334,88.35,0.0,0.0
2014-09-03 11:43:00+00:00,257.55,89.35,0.0,0.0
2014-09-03 11:44:00+00:00,256.78333,88.53333,0.0,0.0
2014-09-03 11:45:00+00:00,256.0,87.65,0.0,0.0
2014-09-03 11:46:00+00:00,253.31667,86.71667,0.0,0.0
2014-09-03 11:47:00+00:00,253.85,86.0,0.0,0.0
2014-09-03 11:48:00+00:00,253.9,85.15,0.0,0.0
2014-09-03 11:49:00+00:00,252.55,84.53333,0.0,0.0
2014-09-03 11:50:00+00:00,251.48334,84.15,0.0,0.0
2014-09-03 11:51:00+00:00,234.8,69.76667,0.0,0.0
2014-09-03 11:52:00+00:00,188.76666,0.0,0.0,0.0
2014-09-03 11:53:00+00:00,189.83333,0.0,0.0,0.0
2014-09-03 11:54:00+00:00,189.35,0.0,0.0,0.0
2014-09-03 11:55:00+00:00,189.4,0.0,0.0,0.0
2014-09-03 11:56:00+00:00,188.5,0.0,0.0,0.0
2014-09-03 11:57:00+00:00,189.08333,0.0,0.0,0.0
2014-09-03 11:58:00+00:00,189.01666,0.0,0.0,0.0
2014-09-03 11:59:00+00:00,189.9,0.0,0.0,0.0
2014-09-03 12:00:00+00:00,190.35,0.0,0.0,0.0
2014-09-03 12:01:00+00:00,189.7,0.0,0.0,0.0
2014-09-03 12:02:00+00:00,190.4,0.0,0.0,0.0
2014-09-03 12:03:00+00:00,232.65,54.35,0.0,0.0
2014-09-03 12:04:00+00:00,258.8,89.316666,0.0,0.0
2014-09-03 12:05:00+00:00,256.7,86.916664,0.0,0.0
2014-09-03 12:06:00+00:00,259.41666,90.63333,0.0,0.0
2014-09-03 12:07:00+00:00,260.5,92.63333,0.0,0.0
2014-09-03 12:08:00+00:00,263.15,94.316666,0.0,0.0
2014-09-03 12:09:00+00:00,261.71667,94.88333,0.0,0.0
2014-09-03 12:10:00+00:00,261.13333,94.066666,0.0,0.0
2014-09-03 12:11:00+00:00,259.7,92.816666,0.0,0.0
2014-09-03 12:12:00+00:00,258.51666,91.7,0.0,0.0
2014-09-03 12:13:00+00:00,259.26666,91.333336,0.0,0.0
2014-09-03 12:14:00+00:00,259.08334,91.2,0.0,0.0
2014-09-03 12:15:00+00:00,259.46667,91.28333,0.0,0.0
2014-09-03 12:16:00+00:00,258.85,91.1,0.0,0.0
2014-09-03 12:17:00+00:00,258.76666,90.9,0.0,0.0
2014-09-03 12:18:00+00:00,258.93332,91.05,0.0,0.0
2014-09-03 12:19:00+00:00,258.91666,90.9,0.0,0.0
2014-09-03 12:20:00+00:00,259.56668,91.7,0.0,0.0
2014-09-03 12:21:00+00:00,259.81668,91.2,0.0,0.0
2014-09-03 12:22:00+00:00,259.25,91.51667,0.0,0.0
2014-09-03 12:23:00+00:00,260.8,92.36667,0.0,0.0
2014-09-03 12:24:00+00:00,259.36667,91.86667,0.0,0.0
2014-09-03 12:25:00+00:00,257.46667,88.6,0.0,0.0
2014-09-03 12:26:00+00:00,253.93333,86.95,0.0,0.0
2014-09-03 12:27:00+00:00,253.0,85.51667,0.0,0.0
2014-09-03 12:28:00+00:00,220.1,49.45,0.0,0.0
2014-09-03 12:29:00+00:00,187.01666,0.0,0.0,0.0
2014-09-03 12:30:00+00:00,187.08333,0.0,0.0,0.0
2014-09-03 12:31:00+00:00,187.4,0.0,0.0,0.0
2014-09-03 12:32:00+00:00,187.96666,0.0,0.0,0.0
2014-09-03 12:33:00+00:00,186.68333,0.0,0.0,0.0
2014-09-03 12:34:00+00:00,187.16667,0.0,0.0,0.0
2014-09-03 12:35:00+00:00,188.05,0.0,0.0,0.0
2014-09-03 12:36:00+00:00,186.9,0.0,0.0,0.0
2014-09-03 12:37:00+00:00,186.3,0.0,0.0,0.0
2014-09-03 12:38:00+00:00,187.2,0.0,0.0,0.0
2014-09-03 12:39:00+00:00,187.41667,0.0,0.0,0.0
2014-09-03 12:40:00+00:00,186.25,0.0,0.0,0.0
2014-09-03 12:41:00+00:00,187.58333,0.0,0.0,0.0
2014-09-03 12:42:00+00:00,188.2,0.0,0.0,0.0
2014-09-03 12:43:00+00:00,188.48334,0.0,0.0,0.0
2014-09-03 12:44:00+00:00,187.6,0.0,0.0,0.0
2014-09-03 12:45:00+00:00,188.2,0.0,0.0,0.0
2014-09-03 12:46:00+00:00,187.68333,0.0,0.0,0.0
2014-09-03 12:47:00+00:00,188.03334,0.0,0.0,0.0
2014-09-03 12:48:00+00:00,188.21666,0.0,0.0,0.0
2014-09-03 12:49:00+00:00,187.6,0.0,0.0,0.0
2014-09-03 12:50:00+00:00,186.18333,0.0,0.0,0.0
2014-09-03 12:51:00+00:00,187.41667,0.0,0.0,0.0
2014-09-03 12:52:00+00:00,187.6,0.0,0.0,0.0
2014-09-03 12:53:00+00:00,187.91667,0.0,0.0,0.0
2014-09-03 12:54:00+00:00,188.0,0.0,0.0,0.0
2014-09-03 12:55:00+00:00,188.11667,0.0,0.0,0.0
2014-09-03 12:56:00+00:00,187.63333,0.0,0.0,0.0
2014-09-03 12:57:00+00:00,187.95,0.0,0.0,0.0
2014-09-03 12:58:00+00:00,187.9,0.0,0.0,0.0
2014-09-03 12:59:00+00:00,186.86667,0.0,0.0,0.0
2014-09-03 13:00:00+00:00,188.96666,0.0,0.0,0.0
2014-09-03 13:01:00+00:00,188.98334,0.0,0.0,0.0
2014-09-03 13:02:00+00:00,188.4,0.0,0.0,0.0
2014-09-03 13:03:00+00:00,188.31667,0.0,0.0,0.0
2014-09-03 13:04:00+00:00,187.95,0.0,0.0,0.0
2014-09-03 13:05:00+00:00,186.1,0.0,0.0,0.0
2014-09-03 13:06:00+00:00,187.1,0.0,0.0,0.0
2014-09-03 13:07:00+00:00,186.96666,0.0,0.0,0.0
2014-09-03 13:08:00+00:00,185.98334,0.0,0.0,0.0
2014-09-03 13:09:00+00:00,187.11667,0.0,0.0,0.0
2014-09-03 13:10:00+00:00,289.9,80.6,0.0,0.0
2014-09-03 13:11:00+00:00,253.9,89.63333,0.0,0.0
