datetime,aggregate,fridge,tv,washing_machine
2013-06-16 07:30:00+00:00,157.55,0.0,0.0,0.0
2013-06-16 07:31:00+00:00,156.83333,0.0,0.0,0.0
2013-06-16 07:32:00+00:00,156.0,0.0,0.0,0.0
2013-06-16 07:33:00+00:00,156.51666,0.0,0.0,0.0
2013-06-16 07:34:00+00:00,165.1,0.0,0.0,0.0
2013-06-16 07:35:00+00:00,171.4,0.0,0.0,0.0
2013-06-16 07:36:00+00:00,171.76666,0.0,0.0,0.0
2013-06-16 07:37:00+00:00,173.55,0.0,0.0,0.0
2013-06-16 07:38:00+00:00,174.0,0.0,0.0,0.0
2013-06-16 07:39:00+00:00,174.31667,0.0,0.0,0.0
2013-06-16 07:40:00+00:00,186.35,0.0,0.0,0.0
2013-06-16 07:41:00+00:00,200.38333,0.0,0.0,0.0
2013-06-16 07:42:00+00:00,220.25,53.4,0.0,0.0
2013-06-16 07:43:00+00:00,230.28334,84.55,0.0,0.0
2013-06-16 07:44:00+00:00,226.31667,79.76667,0.0,0.0
2013-06-16 07:45:00+00:00,228.8,81.183334,0.0,0.0
2013-06-16 07:46:00+00:00,229.78334,83.75,0.0,0.0
2013-06-16 07:47:00+00:00,230.78334,84.1,0.0,0.0
2013-06-16 07:48:00+00:00,232.08333,84.1,0.0,0.0
2013-06-16 07:49:00+00:00,231.85,84.55,0.0,0.0
2013-06-16 07:50:00+00:00,229.88333,85.05,0.0,0.0
2013-06-16 07:51:00+00:00,228.5,85.15,0.0,0.0
2013-06-16 07:52:00+00:00,230.2,85.03333,0.0,0.0
2013-06-16 07:53:00+00:00,231.1,84.583336,0.0,0.0
2013-06-16 07:54:00+00:00,230.8,88.6,0.0,0.0
2013-06-16 07:55:00+00:00,249.21666,85.2,0.0,0.0
2013-06-16 07:56:00+00:00,267.71667,84.9,0.0,0.0
2013-06-16 07:57:00+00:00,262.71667,84.9,0.0,0.0
2013-06-16 07:58:00+00:00,231.01666,85.21667,0.0,0.0
2013-06-16 07:59:00+00:00,220.51666,85.71667,0.0,0.0
2013-06-16 08:00:00+00:00,211.38333,85.75,0.0,0.0
2013-06-16 08:01:00+00:00,212.45,85.916664,0.0,0.0
2013-06-16 08:02:00+00:00,212.68333,85.6,0.0,0.0
2013-06-16 08:03:00+00:00,214.5,86.88333,0.0,0.0
2013-06-16 08:04:00+00:00,222.08333,94.76667,0.0,0.0
2013-06-16 08:05:00+00:00,223.53334,98.15,0.0,0.0
2013-06-16 08:06:00+00:00,253.41667,98.3,0.0,0.0
2013-06-16 08:07:00+00:00,258.35,96.85,0.0,0.0
2013-06-16 08:08:00+00:00,255.26666,95.03333,0.0,0.0
2013-06-16 08:09:00+00:00,255.76666,94.0,0.0,0.0
2013-06-16 08:10:00+00:00,255.4,92.933334,0.0,0.0
2013-06-16 08:11:00+00:00,253.56667,91.86667,0.0,0.0
2013-06-16 08:12:00+00:00,252.76666,91.066666,0.0,0.0
2013-06-16 08:13:00+00:00,252.51666,89.85,0.0,0.0
2013-06-16 08:14:00+00:00,250.5,88.933334,0.0,0.0
2013-06-16 08:15:00+00:00,250.31667,88.3,0.0,0.0
2013-06-16 08:16:00+00:00,249.26666,87.6,0.0,0.0
