datetime,aggregate,fridge,tv,washing_machine
2013-11-20 01:30:00+00:00,155.91667,0.0,0.0,0.0
2013-11-20 01:31:00+00:00,155.98334,0.0,0.0,0.0
2013-11-20 01:32:00+00:00,156.08333,0.0,0.0,0.0
2013-11-20 01:33:00+00:00,156.25,0.0,0.0,0.0
2013-11-20 01:34:00+00:00,155.16667,0.0,0.0,0.0
2013-11-20 01:35:00+00:00,155.0,0.0,0.0,0.0
2013-11-20 01:36:00+00:00,184.36667,45.266666,0.0,0.0
2013-11-20 01:37:00+00:00,204.2,87.55,0.0,0.0
2013-11-20 01:38:00+00:00,203.88333,86.1,0.0,0.0
2013-11-20 01:39:00+00:00,204.91667,86.26667,0.0,0.0
2013-11-20 01:40:00+00:00,205.05,85.9,0.0,0.0
2013-11-20 01:41:00+00:00,203.73334,85.083336,0.0,0.0
2013-11-20 01:42:00+00:00,203.0,84.71667,0.0,0.0
2013-11-20 01:43:00+00:00,201.85,84.01667,0.0,0.0
2013-11-20 01:44:00+00:00,202.46666,83.5,0.0,0.0
2013-11-20 01:45:00+00:00,202.33333,82.566666,0.0,0.0
2013-11-20 01:46:00+00:00,186.71666,63.116665,0.0,0.0
2013-11-20 01:47:00+00:00,155.71666,0.0,0.0,0.0
2013-11-20 01:48:00+00:00,155.5,0.0,0.0,0.0
2013-11-20 01:49:00+00:00,154.86667,0.0,0.0,0.0
2013-11-20 01:50:00+00:00,154.73334,0.0,0.0,0.0
2013-11-20 01:51:00+00:00,154.46666,0.0,0.0,0.0
2013-11-20 01:52:00+00:00,154.58333,0.0,0.0,0.0
2013-11-20 01:53:00+00:00,154.71666,0.0,0.0,0.0
2013-11-20 01:54:00+00:00,154.8,0.0,0.0,0.0
2013-11-20 01:55:00+00:00,154.9,0.0,0.0,0.0
2013-11-20 01:56:00+00:00,154.61667,0.0,0.0,0.0
2013-11-20 01:57:00+00:00,154.46666,0.0,0.0,0.0
2013-11-20 01:58:00+00:00,154.7,0.0,0.0,0.0
2013-11-20 01:59:00+00:00,154.56667,0.0,0.0,0.0
2013-11-20 02:00:00+00:00,155.78334,0.0,0.0,0.0
2013-11-20 02:01:00+00:00,156.2,0.0,0.0,0.0
2013-11-20 02:02:00+00:00,155.43333,0.0,0.0,0.0
2013-11-20 02:03:00+00:00,155.73334,0.0,0.0,0.0
2013-11-20 02:04:00+00:00,155.61667,0.0,0.0,0.0
2013-11-20 02:05:00+00:00,155.26666,0.0,0.0,0.0
2013-11-20 02:06:00+00:00,154.88333,0.0,0.0,0.0
2013-11-20 02:07:00+00:00,154.2,0.0,0.0,0.0
2013-11-20 02:08:00+00:00,154.2,0.0,0.0,0.0
2013-11-20 02:09:00+00:00,154.53334,0.0,0.0,0.0
2013-11-20 02:10:00+00:00,154.8,0.0,0.0,0.0
2013-11-20 02:11:00+00:00,155.0,0.0,0.0,0.0
2013-11-20 02:12:00+00:00,154.96666,0.0,0.0,0.0
2013-11-20 02:13:00+00:00,154.78334,0.0,0.0,0.0
2013-11-20 02:14:00+00:00,154.01666,0.0,0.0,0.0
2013-11-20 02:15:00+00:00,153.8,0.0,0.0,0.0
2013-11-20 02:16:00+00:00,153.53334,0.0,0.0,0.0
2013-11-20 02:17:00+00:00,205.28334,0.0,0.0,0.0
2013-11-20 02:18:00+00:00,153.18333,0.0,0.0,0.0
2013-11-20 02:19:00+00:00,154.5,0.0,0.0,0.0
2013-11-20 02:20:00+00:00,153.7,0.0,0.0,0.0
2013-11-20 02:21:00+00:00,153.48334,0.0,0.0,0.0
2013-11-20 02:22:00+00:00,153.51666,0.0,0.0,0.0
2013-11-20 02:23:00+00:00,153.91667,0.0,0.0,0.0
2013-11-20 02:24:00+00:00,154.1,0.0,0.0,0.0
2013-11-20 02:25:00+00:00,154.75,0.0,0.0,0.0
