datetime,aggregate,fridge,tv,washing_machine
2014-11-25 06:45:00+00:00,203.38333,83.95,0.0,0.0
2014-11-25 06:46:00+00:00,203.21666,83.45,0.0,0.0
2014-11-25 06:47:00+00:00,200.06667,81.51667,0.0,0.0
2014-11-25 06:48:00+00:00,153.46666,0.0,0.0,0.0
2014-11-25 06:49:00+00:00,153.23334,0.0,0.0,0.0
2014-11-25 06:50:00+00:00,153.73334,0.0,0.0,0.0
2014-11-25 06:51:00+00:00,154.26666,0.0,0.0,0.0
2014-11-25 06:52:00+00:00,155.2,0.0,0.0,0.0
2014-11-25 06:53:00+00:00,155.45,0.0,0.0,0.0
2014-11-25 06:54:00+00:00,154.65,0.0,0.0,0.0
2014-11-25 06:55:00+00:00,154.4,0.0,0.0,0.0
2014-11-25 06:56:00+00:00,153.9,0.0,0.0,0.0
2014-11-25 06:57:00+00:00,186.3,0.0,0.0,0.0
2014-11-25 06:58:00+00:00,205.56667,0.0,0.0,0.0
2014-11-25 06:59:00+00:00,208.11667,0.0,0.0,0.0
2014-11-25 07:00:00+00:00,223.16667,0.0,0.0,0.0
2014-11-25 07:01:00+00:00,244.63333,0.0,0.0,0.0
2014-11-25 07:02:00+00:00,247.01666,0.0,0.0,0.0
2014-11-25 07:03:00+00:00,242.0,0.0,0.0,0.0
2014-11-25 07:04:00+00:00,223.1,0.0,0.0,0.0
2014-11-25 07:05:00+00:00,207.8,0.0,0.0,0.0
2014-11-25 07:06:00+00:00,188.8,0.0,0.0,0.0
2014-11-25 07:07:00+00:00,190.1,0.0,0.0,0.0
2014-11-25 07:08:00+00:00,207.1,0.0,0.0,0.0
2014-11-25 07:09:00+00:00,212.76666,0.0,0.0,0.0
2014-11-25 07:10:00+00:00,210.96666,0.0,0.0,0.0
2014-11-25 07:11:00+00:00,213.4,0.0,0.0,0.0
2014-11-25 07:12:00+00:00,210.6,0.0,0.0,0.0
2014-11-25 07:13:00+00:00,213.41667,0.0,0.0,0.0
2014-11-25 07:14:00+00:00,216.0,0.0,0.0,0.0
2014-11-25 07:15:00+00:00,239.3,0.0,0.0,0.0
2014-11-25 07:16:00+00:00,237.95,0.0,0.0,0.0
2014-11-25 07:17:00+00:00,239.11667,0.0,0.0,0.0
2014-11-25 07:18:00+00:00,239.56667,0.0,0.0,0.0
2014-11-25 07:19:00+00:00,242.36667,0.0,0.0,0.0
2014-11-25 07:20:00+00:00,242.93333,0.0,0.0,0.0
2014-11-25 07:21:00+00:00,258.9,0.0,0.0,0.0
2014-11-25 07:22:00+00:00,268.63333,0.0,0.0,0.0
2014-11-25 07:23:00+00:00,255.65,0.0,0.0,0.0
2014-11-25 07:24:00+00:00,246.71666,0.0,0.0,0.0
2014-11-25 07:25:00+00:00,325.5,0.0,0.0,0.0
2014-11-25 07:26:00+00:00,337.4,8.216666,0.0,0.0
2014-11-25 07:27:00+00:00,406.41666,51.066666,0.0,0.0
2014-11-25 07:28:00+00:00,1062.6666,87.65,0.0,0.0
2014-11-25 07:29:00+00:00,2253.4333,83.28333,0.0,0.0
2014-11-25 07:30:00+00:00,4483.1333,85.45,0.0,0.0
2014-11-25 07:31:00+00:00,3915.5166,87.46667,0.0,0.0
2014-11-25 07:32:00+00:00,2156.7834,88.416664,0.0,0.0
2014-11-25 07:33:00+00:00,793.8,90.46667,0.0,0.0
2014-11-25 07:34:00+00:00,907.43335,87.816666,0.0,0.0
2014-11-25 07:35:00+00:00,910.7833,87.11667,0.0,0.0
2014-11-25 07:36:00+00:00,381.0,87.0,0.0,0.0
2014-11-25 07:37:00+00:00,434.33334,86.73333,0.0,0.0
2014-11-25 07:38:00+00:00,439.71667,87.833336,0.0,0.0
2014-11-25 07:39:00+00:00,724.0,85.9,0.0,0.0
2014-11-25 07:40:00+00:00,1358.35,85.88333,0.0,0.0
2014-11-25 07:41:00+00:00,887.6667,85.78333,0.0,0.0
2014-11-25 07:42:00+00:00,425.3,85.86667,0.0,0.0
2014-11-25 07:43:00+00:00,438.03333,86.23333,0.0,0.0
2014-11-25 07:44:00+00:00,1055.7833,87.8,0.0,0.0
2014-11-25 07:45:00+00:00,1526.3167,85.88333,0.0,0.0
2014-11-25 07:46:00+00:00,823.38336,86.21667,0.0,0.0
2014-11-25 07:47:00+00:00,510.13333,86.2,0.0,0.0
2014-11-25 07:48:00+00:00,440.8,86.1,0.0,0.0
2014-11-25 07:49:00+00:00,429.6,86.0,0.0,0.0
