datetime,aggregate,fridge,tv,washing_machine
2014-06-30 00:38:00+00:00,553.6667,110.666664,0.0,14.266666
2014-06-30 00:39:00+00:00,554.38336,111.23333,0.0,14.1
2014-06-30 00:40:00+00:00,553.93335,110.933334,0.0,14.3
2014-06-30 00:41:00+00:00,550.2,111.7,0.0,14.366667
2014-06-30 00:42:00+00:00,547.88336,110.5,0.0,14.133333
2014-06-30 00:43:00+00:00,551.4667,110.666664,0.0,14.0
2014-06-30 00:44:00+00:00,548.76666,110.2,0.0,14.416667
2014-06-30 00:45:00+00:00,546.55,109.6,0.0,14.233334
2014-06-30 00:46:00+00:00,543.31665,109.316666,0.0,14.283334
2014-06-30 00:47:00+00:00,551.9167,109.3,0.0,14.2
2014-06-30 00:48:00+00:00,550.15,108.7,0.0,14.1
2014-06-30 00:49:00+00:00,547.7,108.433334,0.0,14.083333
2014-06-30 00:50:00+00:00,544.38336,108.28333,0.0,14.216666
2014-06-30 00:51:00+00:00,546.8333,108.05,0.0,14.066667
2014-06-30 00:52:00+00:00,547.98334,107.5,0.0,14.233334
2014-06-30 00:53:00+00:00,545.95,107.25,0.0,14.4
2014-06-30 00:54:00+00:00,545.56665,106.95,0.0,14.25
2014-06-30 00:55:00+00:00,544.95,106.55,0.0,14.6
2014-06-30 00:56:00+00:00,542.3,106.0,0.0,14.466666
2014-06-30 00:57:00+00:00,533.75,91.9,0.0,14.3
2014-06-30 00:58:00+00:00,495.46667,0.0,0.0,14.283334
2014-06-30 00:59:00+00:00,490.91666,0.0,0.0,14.2
2014-06-30 01:00:00+00:00,495.4,0.0,0.0,14.316667
2014-06-30 01:01:00+00:00,499.38333,0.0,0.0,14.4
2014-06-30 01:02:00+00:00,497.48334,0.0,0.0,14.416667
2014-06-30 01:03:00+00:00,496.86667,0.0,0.0,14.3
2014-06-30 01:04:00+00:00,499.56668,0.0,0.0,14.0
2014-06-30 01:05:00+00:00,501.16666,0.0,0.0,14.2
2014-06-30 01:06:00+00:00,496.0,0.0,0.0,14.2
2014-06-30 01:07:00+00:00,497.01666,0.0,0.0,14.0
2014-06-30 01:08:00+00:00,498.25,0.0,0.0,14.316667
2014-06-30 01:09:00+00:00,499.48334,0.0,0.0,14.1
2014-06-30 01:10:00+00:00,500.91666,0.0,0.0,14.3
2014-06-30 01:11:00+00:00,500.03333,0.0,0.0,14.4
2014-06-30 01:12:00+00:00,494.16666,0.0,0.0,14.066667
2014-06-30 01:13:00+00:00,493.3,0.0,0.0,14.033334
2014-06-30 01:14:00+00:00,493.31668,0.0,0.0,14.3
2014-06-30 01:15:00+00:00,491.21667,0.0,0.0,14.0
2014-06-30 01:16:00+00:00,491.26666,0.0,0.0,14.15
2014-06-30 01:17:00+00:00,504.25,0.0,0.0,14.45
2014-06-30 01:18:00+00:00,492.76666,0.0,0.0,14.316667
2014-06-30 01:19:00+00:00,494.4,0.0,0.0,14.083333
2014-06-30 01:20:00+00:00,492.78333,0.0,0.0,14.2
2014-06-30 01:21:00+00:00,496.45,0.0,0.0,14.083333
2014-06-30 01:22:00+00:00,494.31668,0.0,0.0,14.2
2014-06-30 01:23:00+00:00,491.65,0.0,0.0,14.4
2014-06-30 01:24:00+00:00,496.15,0.0,0.0,14.4
2014-06-30 01:25:00+00:00,492.33334,0.0,0.0,14.4
2014-06-30 01:26:00+00:00,490.48334,0.0,0.0,14.1
2014-06-30 01:27:00+00:00,489.61667,0.0,0.0,14.516666
2014-06-30 01:28:00+00:00,495.28333,0.0,0.0,14.2
2014-06-30 01:29:00+00:00,490.11667,0.0,0.0,14.45
2014-06-30 01:30:00+00:00,489.63333,0.0,0.0,14.05
2014-06-30 01:31:00+00:00,490.98334,0.0,0.0,14.233334
2014-06-30 01:32:00+00:00,493.76666,0.0,0.0,14.483334
2014-06-30 01:33:00+00:00,494.9,0.0,0.0,14.3
2014-06-30 01:34:00+00:00,493.55,0.0,0.0,14.383333
2014-06-30 01:35:00+00:00,488.71667,0.0,0.0,14.816667
2014-06-30 01:36:00+00:00,492.26666,0.0,0.0,14.3
2014-06-30 01:37:00+00:00,493.45,0.0,0.0,14.4
2014-06-30 01:38:00+00:00,492.08334,0.0,0.0,14.583333
2014-06-30 01:39:00+00:00,489.6,0.0,0.0,14.216666
2014-06-30 01:40:00+00:00,490.58334,0.0,0.0,14.116667
2014-06-30 01:41:00+00:00,519.43335,72.2,0.0,14.1
2014-06-30 01:42:00+00:00,567.93335,125.316666,0.0,14.4
2014-06-30 01:43:00+00:00,551.9167,114.1,0.0,14.25
2014-06-30 01:44:00+00:00,549.45,110.6,0.0,14.55
2014-06-30 01:45:00+00:00,548.2167,110.6,0.0,14.3
2014-06-30 01:46:00+00:00,549.4,111.066666,0.0,14.6
2014-06-30 01:47:00+00:00,555.0333,111.333336,0.0,14.2
2014-06-30 01:48:00+00:00,553.4667,110.833336,0.0,14.2
2014-06-30 01:49:00+00:00,549.8333,110.566666,0.0,14.616667
2014-06-30 01:50:00+00:00,546.05,110.4,0.0,14.6
2014-06-30 01:51:00+00:00,549.75,110.25,0.0,14.216666
2014-06-30 01:52:00+00:00,546.23334,109.8,0.0,14.2
2014-06-30 01:53:00+00:00,546.26666,109.65,0.0,14.3
2014-06-30 01:54:00+00:00,546.81665,108.9,0.0,14.316667
2014-06-30 01:55:00+00:00,542.45,108.63333,0.0,14.3
2014-06-30 01:56:00+00:00,544.15,108.35,0.0,14.1
2014-06-30 01:57:00+00:00,546.36664,107.76667,0.0,14.4
2014-06-30 01:58:00+00:00,543.85,107.85,0.0,14.55
2014-06-30 01:59:00+00:00,541.2,107.5,0.0,14.55
2014-06-30 02:00:00+00:00,545.11664,107.65,0.0,14.1
2014-06-30 02:01:00+00:00,539.2,107.083336,0.0,14.216666
2014-06-30 02:02:00+00:00,540.0,106.73333,0.0,14.2
2014-06-30 02:03:00+00:00,543.56665,106.183334,0.0,14.4
2014-06-30 02:04:00+00:00,529.23334,72.433334,0.0,14.383333
2014-06-30 02:05:00+00:00,489.63333,0.0,0.0,14.1
2014-06-30 02:06:00+00:00,493.35,0.0,0.0,14.116667
2014-06-30 02:07:00+00:00,493.1,0.0,0.0,14.166667
2014-06-30 02:08:00+00:00,497.41666,0.0,0.0,14.133333
2014-06-30 02:09:00+00:00,488.91666,0.0,0.0,14.2
2014-06-30 02:10:00+00:00,491.63333,0.0,0.0,14.3
2014-06-30 02:11:00+00:00,490.71667,0.0,0.0,14.133333
2014-06-30 02:12:00+00:00,490.01666,0.0,0.0,14.166667
2014-06-30 02:13:00+00:00,490.48334,0.0,0.0,14.4
2014-06-30 02:14:00+00:00,492.1,0.0,0.0,14.3
2014-06-30 02:15:00+00:00,489.41666,0.0,0.0,14.2
2014-06-30 02:16:00+00:00,493.55,0.0,0.0,14.1
2014-06-30 02:17:00+00:00,504.13333,0.0,0.0,14.166667
2014-06-30 02:18:00+00:00,497.88333,0.0,0.0,14.233334
2014-06-30 02:19:00+00:00,500.95,0.0,0.0,14.25
2014-06-30 02:20:00+00:00,497.91666,0.0,0.0,14.283334
2014-06-30 02:21:00+00:00,499.48334,0.0,0.0,14.266666
2014-06-30 02:22:00+00:00,493.93332,0.0,0.0,14.216666
2014-06-30 02:23:00+00:00,493.93332,0.0,0.0,14.383333
2014-06-30 02:24:00+00:00,499.28333,0.0,0.0,14.3
2014-06-30 02:25:00+00:00,496.65,0.0,0.0,14.383333
2014-06-30 02:26:00+00:00,499.03333,0.0,0.0,14.3
2014-06-30 02:27:00+00:00,491.13333,0.0,0.0,14.0
2014-06-30 02:28:00+00:00,502.08334,0.0,0.0,14.3
2014-06-30 02:29:00+00:00,494.23334,0.0,0.0,14.0
2014-06-30 02:30:00+00:00,490.63333,0.0,0.0,14.25
2014-06-30 02:31:00+00:00,490.76666,0.0,0.0,14.366667
2014-06-30 02:32:00+00:00,499.26666,0.0,0.0,14.016666
2014-06-30 02:33:00+00:00,495.98334,0.0,0.0,14.183333
2014-06-30 02:34:00+00:00,493.08334,0.0,0.0,14.1
